RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Easton,Neil,Stonehaven RC,M,0:23:36
2,Beattie,Ian,Arbroath Footers,M40,0:25:07
3,Weir,Jonathan,Unattached,M,0:25:21
4,Milne,Carolyn,Garioch Road Runners,F50,0:25:30
5,Milne,Ron,Forfar Road Runners,M50,0:26:26
6,Colegrave,John,Cosmics,M50,0:26:47
7,Brennan,Brian,Westerlands,M50,0:27:49
8,Rhind,Nicola,Stonehaven RC,F,0:28:45
9,Craven,Nigel,Unattached,M50,0:28:52
10,Sell,Scott,Stonehaven RC,M,0:29:16
11,Donoghue,Craig,Stonehaven RC,M,0:29:36
12,Gallon,Ann,Stonehaven RC,F,0:29:58
13,Thom,Josephine,Stonehaven RC,F40,0:30:29
14,Smith,Natalie,Unattached,F,0:31:12
15,Shanks,Iain,Stonehaven RC,M,0:31:27
16,Thornton,Bob,Fife AC,M50,0:31:48
17,Fraser,Ronald,Dundee Road Runners,M,0:33:49
18,MacGregor,Ruaridh,Unattached,M,0:34:18
19,Nicoll,Liz,Forfar Road Runners,F,0:34:29
20,Coull,Bob,Unattached,M50,0:35:19
