RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Hastie,Darrell,Gala Harriers,M,0:33:57
2,Donnelly,Colin,Cambuslang Harriers,M60,0:37:52
3,Entwistle,James,Lauderdale Limpers,M,0:39:33
4,Crombie,Alexander,Alnwick Harriers,M40,0:40:23
5,McCall,Tim,Norham RC,M50,0:40:28
6,Tullie,John,Teviotdale Harriers,M60,0:40:54
7,Lackenby,Scott,Norham RC,M,0:42:27
8,Norwood,Tim,Corstorphine,M40,0:43:09
9,Patterson,Robert,Unattached,M40,0:43:32
10,Pickett,Bill,Norham RC,M50,0:43:52
11,Hanlon,Robbie,Norham RC,M,0:46:10
12,Cooper Coles,Emily,Denby Dale Travellers,F,0:46:19
13,Bass,Owen,Solway,M50,0:46:22
14,Wauchope,Angus,Unattached,M,0:47:25
15,Purves,James,Gala Harriers,M60,0:47:41
16,Abbot,Ben,Low Fell Running Club,M50,0:48:32
17,Jackson,Jane,Carnethy,F50,0:48:54
18,Wallace,Sandy,HELP,M60,0:49:16
19,Clough,Steve,Norham RC,M70,0:49:40
20,Cameron,Anders,Unattached,M,0:50:28
21,Welsh,Allan,Northumberland FR,M50,0:50:47
22,Bowbelt,Annabel,Unattached,F,0:51:07
23,Lockie,Paul,Teviotdale Harriers,M50,0:51:47
24,Wood,Sean,Norham RC,M,0:53:03
25,Tyler,Caroline,Norham RC,F50,0:53:12
26,Duncan,David,Ochil Hill Runners,M60,0:57:06
27,Latham,Mark,Northumberland FR,M50,0:57:54
28,Hastings,Ron,Teviotdale Harriers,M60,1:01:23
29,Birch,Frank,Teviotdale Harriers,M70,1:03:32
30,Reid,Caroline,Unattached,F,1:09:15
