FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Douglas,Andrew,Westerlands CCC,MS,00:28:53
2,Fisher,Luke,Carnethy HRC,MS,00:29:50
3,Cooper,Kieran,Carnethy HRC,MS,00:30:03
4,Abernethy,Rory,Ochil Hill Runners,MS,00:30:10
5,Chepelin,Alexander,Carnethy HRC,MS,00:31:49
6,Balogh,Csoban,Carnethy HRC,MS,00:32:16
7,Ashwood,Daniel,Carnethy HRC,MS,00:32:26
8,Smith,Aidan,Carnethy HRC,MS,00:32:31
9,Dry,Dan,Shettleston Harriers,MS,00:32:44
10,Lara Molina,Rodrigo,Carnethy HRC,MS,00:32:59
11,Moran,Colm,Carnethy HRC,MS,00:33:14
12,Hooper,Sam,Carnethy HRC,MS,00:33:39
13,Mckenna,Jack,Carnethy HRC,MS,00:33:55
14,Phillips,George,Westerlands CCC,MS,00:34:07
15,Trevail,Jack,Carnethy HRC,MS,00:34:38
16,Lennox,Jethro,Shettleston Harriers,M40,00:34:44
17,Stables,Alastair,Giffnock North AC,MS,00:34:47
18,Ward,Dave,HBT,M40,00:35:00
19,Stansfield,Daniel,Carnethy HRC,MS,00:35:18
20,Wainwright,Sam,Ochil Hill Runners,MS,00:35:22
21,Pender,Iain,Shettleston Harriers,MS,00:35:25
22,Lang,Naomi,Carnethy HRC,FS,00:35:30
23,Chebbout,Ryad,Shettleston Harriers,MS,00:35:57
24,Anderson,Darroch,Carnethy HRC,MS,00:36:02
25,Sharkey,Drew,Carnethy HRC,M40,00:36:08
26,Sedman,Eliot,Carnethy HRC,M40,00:36:36
27,Harris,Jack,Carnethy HRC,MS,00:36:47
28,Furness,Ethan,Black Combe Runners,MS,00:36:58
29,Gilmore,Iain,Carnethy HRC,MS,00:37:15
30,Horne,Arran,Westerlands CCC,MS,00:37:27
31,Wheeler,Gareth,Carnethy HRC,MS,00:37:38
32,Rogerson,Andrew,Carnethy HRC,MS,00:37:48
33,Bowers,William,Ochil Hill Runners,MS,00:38:11
34,Bladon,Andrew,Carnethy HRC,MS,00:38:20
35,McCartney,Cameron,Ochil Hill Runners,MS,00:38:22
36,Cooper,Richard,Cambuslang Harriers,M50,00:38:30
37,Kafka,Graeme,HBT,M40,00:38:35
38,Low,Matthew,Shettleston Harriers,M40,00:38:43
39,Walsh,Sam,Carnethy HRC,MS,00:38:54
40,McKenzie,Mark,Unattached,MS,00:39:01
41,Macphail,Cj,Shettleston Harriers,FS,00:39:10
42,Callender,James,Westerlands CCC,MS,00:39:13
43,Carrick,Andrew,Carnethy HRC,MS,00:39:18
44,Allsop,David,Kirkintilloch Olympians,M50,00:39:22
45,Strain,Murray,HBT,M40,00:39:25
46,Finlay,Paul,Unattached,M40,00:39:26
47,Riley,Edward,Unattached,MS,00:39:30
48,Cox,Andrew,Moorfoot Runners,M40,00:39:40
49,Quimby,Iain,Unattached,M40,00:39:44
50,Gordon,Claire,HBT,F40,00:39:48
51,Peters,Ella,Westerlands CCC,FS,00:39:56
52,Cavanagh,Matthew,Carnethy HRC,MS,00:40:08
53,Smith,Matthew,Westerlands CCC,MS,00:40:16
54,Anderson,Micky,Westerlands CCC,M60,00:40:19
55,Menu,Sebastien,Carnethy HRC,MS,00:40:25
56,Lowe,Rob,Westerlands CCC,MS,00:40:27
57,Wight,Ally,Hartfell HRC,M40,00:40:36
58,Johnstone,Eleanor,Carnethy HRC,FS,00:41:11
59,Stead,Samuel,Carnethy HRC,MS,00:41:18
60,Foster,Paul,Westerlands CCC,MS,00:41:23
61,Morrow,Lewis,Solway,MS,00:41:25
62,Dakin,Pippa,Carnethy HRC,FS,00:41:27
