FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Wright,Joseph,Carnethy HRC,MS,00:30:44
2,Abernethy,Rory,Ochil Hill Runners,MS,00:30:51
3,Masson,Alistair,Carnethy HRC,MS,00:31:58
4,Downey,Jonathon,Kilmarnock Harriers,MS,00:32:34
5,Smith,Aidan,Carnethy HRC,MS,00:32:51
6,Stewart,Fraser,Cambuslang Harriers,MS,00:33:35
7,Lawson,David,Shettleston Harriers,MS,00:34:09
8,Grant Pantrey,Chris,Shettleston Harriers,M40,00:35:08
9,Sedman,Eliot,Carnethy HRC,M40,00:35:34
10,Pender,Iain,Shettleston Harriers,M40,00:35:37
11,Oldfield,Ifan,Carnethy HRC,MS,00:35:53
12,Muir,Cameron,Shettleston Harriers,MS,00:35:57
13,McGonigle,Aedan,Shettleston Harriers,MS,00:36:09
14,Richmond,Kenny,Shettleston Harriers,M55,00:36:14
15,Lennox,Jethro,Shettleston Harriers,M40,00:36:28
16,Macrae,Andrew,Carnethy HRC,M50,00:36:31
17,Connaghan,John,Shettleston Harriers,M50,00:36:58
18,Gilmore,Iain,Carnethy HRC,MS,00:37:06
19,Lamont,Andrew,Carnethy HRC,M40,00:37:14
20,Carter-Brown,David,Moorfoot Runners,M40,00:37:18
21,Thom,Samuel,Carnethy HRC,MS,00:37:37
22,Martin,Calum,Unattached,M40,00:37:40
23,Sharkey,Drew,Carnethy HRC,M50,00:37:48
24,Cox,Andrew,Moorfoot Runners,M40,00:37:52
25,Wallace,Anna,Shettleston Harriers,FS,00:37:54
26,Hurton,Derek,Eden Runners,M50,00:38:14
27,Strain,Murray,Hunters Bog Trotters,M40,00:38:20
28,MacDonald,Catriona,Bellahouston RR,FS,00:38:32
29,Woodruff,Jackson,Carnethy HRC,MS,00:38:39
30,Quimby,Iain,Unattached,M40,00:38:41
31,McConnell,Morgan,Hartfell HRC,MS,00:38:47
32,Dore,Owen,Unattached,MS,00:38:53
33,Wallace,Brogan,Shettleston Harriers,FS,00:38:57
34,Wheeler,Gareth,Carnethy HRC,MS,00:38:57
35,McKenna,Bryan,Carnethy HRC,M40,00:39:26
36,Gilldaley,Rose,Eden Runners,FS,00:39:29
37,Gordon,Neil,Carnethy HRC,MS,00:39:35
38,Gray,Allistair,Giffnock North AC,MS,00:39:36
39,Houston,Stewart,Shettleston Harriers,MS,00:39:57
40,Allsop,David,Kirkintilloch Olympians,M50,00:40:00
41,Crowe,Des,Penicuik Harriers,M60,00:40:02
42,Hunter,Niamh,Carnethy HRC,FS,00:40:26
43,Breckenridge,William,Shettleston Harriers,M55,00:40:28
44,Dickie,Adam,Dumfries Running Club,M40,00:40:55
45,Foster,Paul,Westerlands CCC,MS,00:40:58
46,Anderson,Ross,Westerlands CCC,MS,00:41:20
47,McCloskey,Terry,Dumfries Running Club,M40,00:41:23
48,Oatts,Robert,Unattached,MS,00:41:30
49,Menu,Sebastien,Carnethy HRC,MS,00:41:40
50,Dozier,Laura,Carnethy HRC,FS,00:42:09
51,Gilmore,Neil,Carnethy HRC,M60,00:42:13
52,Gordon,Claire,HBT,F40,00:42:29
53,MacDonald,Ally,Bellahouston RR,M60,00:42:35
54,Reid,Richard,Dunoon Hill Runners,M40,00:42:39
55,Williams,Daniel,Westerlands CCC,MS,00:43:02
56,Whitlie,Stewart,Carnethy HRC,M60,00:43:10
57,O'Neill,Owen,Westerlands CCC,M40,00:43:12
58,Pringle,Alastair,Shettleston Harriers,M55,00:43:16
59,Davis,Adrian,Lomond Hill Runners,M60,00:43:22
60,Plummer,Kevin,Hartfell HRC,M60,00:43:24
61,Callender,James,Westerlands CCC,MS,00:43:24
62,Ritchie,James,Carnethy HRC,MS,00:43:38
63,Dykes,Stuart,Unattached,MS,00:43:51
64,Dakin,Pippa,Carnethy HRC,FS,00:43:58
65,Coombs,Nathan,Carnethy HRC,M40,00:44:14
66,Martin,Kendon,Carnethy HRC,MS,00:44:22
67,Spenceley,Andy,Carnethy HRC,M65,00:44:23
68,Murphy,Craig,Girvan Harriers,M50,00:44:25
69,Taggart,David,Unattached,M40,00:44:27
70,Campbell,Donald,Unattached,M40,00:44:45
71,MacDonald,Laura,Tinto Hill Runners,FS,00:44:52
72,Smith,John,Lomond Hill Runners,M50,00:45:03
73,Heron,Rosalind,Carnethy HRC,FS,00:45:09
74,Reid,Don,Westerlands CCC,M65,00:45:13
75,Zhang,Xun,Shettleston Harriers,MS,00:45:16
76,Meikle,Gavin,Unattached,M50,00:45:18
77,Wight,Ally,Hartfell HRC,M50,00:45:25
78,Hedges,Katie,Falkirk Victoria Harriers,FS,00:45:29
79,Nairn,Kevin,Unattached,M50,00:45:33
80,Bales,Ellie,EUOC,FS,00:45:33
81,Pritchard,Jonny,Carnethy HRC,MS,00:45:38
82,Lilley,Roanne,Carnethy HRC,FS,00:45:44
83,Kelly,Graham,Westerlands CCC,M55,00:45:51
84,Adam,Sarah,Lomond Hill Runners,F40,00:45:52
85,Fishburn,Rona,Carnethy HRC,FS,00:45:54
86,McCloy,Michael,Carnethy HRC,M40,00:46:03
87,Barr,Marie,Dunoon Hill Runners,FS,00:46:10
88,Stansfield,Lizzie,Edinburgh Uni H&H,FS,00:46:11
89,Malcolmson,Craig,Hartfell HRC,M60,00:46:16
90,Easson,Euan,Carnethy HRC,MS,00:46:38
91,Ross,Kyle,Unattached,MS,00:46:43
92,Knox,Rosie,Carnethy HRC,FS,00:46:46
93,McCabe,John,Troon Tortoises,M50,00:47:09
94,Rose,Amara,Eden Runners,FS,00:47:30
95,Smith,Brian,Moorfoot Runners,M40,00:47:39
96,Arnott,Luke,Westerlands CCC,M50,00:47:44
97,Birch,Isla,Eden Runners,FS,00:47:45
98,Morrison,Sean,Unattached,M50,00:48:01
99,Struthers,Mairi,Unattached,F40,00:48:05
100,Brownlie,Gary,Unattached,M40,00:48:08
101,Stewart,Emma,Dunoon Hill Runners,F40,00:48:18
102,Barnes,Jason,Unattached,M50,00:48:37
103,Lindsay,Mike,Unattached,M60,00:48:50
104,Greatorex,Clive,Unattached,M60,00:48:53
105,Shaw,Trevor,Lochtayside,M60,00:49:13
106,Simpson,Iain,Lomond Hill Runners,M50,00:49:23
107,Finlay,Alayne,Ochil Hill Runners,F40,00:49:28
108,Ingram,Claire,Hartfell HRC,F40,00:49:29
109,Stable,Charles,Musselburgh,M50,00:49:34
110,Maxwell,Bill,Unattached,M60,00:49:39
111,Furse,Chris,Westerlands CCC,M50,00:49:43
112,Stewart,Alister,Tinto Hill Runners,M50,00:50:00
113,Black,Stuart,Dumfries Running Club,MS,00:50:08
114,Pryde,Gordon,Lomond Hill Runners,M65,00:50:17
115,Peebles,Jenny,Westerlands CCC,FS,00:50:19
116,Fingland,Alice,Tinto Hill Runners,FS,00:50:25
117,Arnott,Davinia,Unattached,F40,00:50:32
118,Murgatroyd,Ian,Hartfell HRC,M60,00:50:33
119,Crawford,Ross,Shettleston Harriers,M40,00:50:48
120,Addison,Craig,Carnethy HRC,M50,00:50:54
121,Hill,Stuart,Tinto Hill Runners,M40,00:51:13
122,Walker,Stewart,Tinto Hill Runners,M60,00:51:17
123,Eldred,Charlie,Chester Tri,M50,00:51:41
124,Macdonald,Blair,Dunoon Hill Runners,MS,00:51:55
125,Walsh,Gary,Carnethy HRC,MS,00:51:57
126,Gordon,Robert,Dumfries Running Club,M50,00:52:00
127,Ashworth,Collette,Ochil Hill Runners,F40,00:52:06
128,Brown,Donald,Lomond Hill Runners,M50,00:52:10
129,Pettigrew,Iain,Ayr Seaforth,M50,00:52:18
130,Slater,Rebecca,Carnethy HRC,FS,00:52:28
131,Douglas,Allan,Strathaven Striders,M60,00:52:37
132,Johnson,Simon,Ochil Hill Runners,M50,00:52:44
133,Kidman,Phil,Dunoon Hill Runners,M60,00:52:51
134,Munro,Lynsey,Westerlands CCC,F40,00:52:58
135,Rogerson,Emma,Bellahouston Harriers,F40,00:53:00
136,Leiper,Victoria,Shettleston Harriers,FS,00:53:01
137,Falconer,Alan,Unattached,M40,00:53:02
138,Pflanz,Sebastian,Dumfries Running Club,M60,00:53:34
139,Mackie,Jonathon,Unattached,MS,00:53:39
140,Misak,Jennifer,Moorfoot Runners,F40,00:53:52
141,Bouchier,Shane,Carnethy HRC,M40,00:53:56
142,Lee,Jennifer,Hartfell HRC,F50,00:54:18
143,Paul,Rachael,Carnethy HRC,FS,00:54:29
144,Heycock,Lucy,Hartfell HRC,F50,00:54:37
145,MacDonald,Jean,Dunoon Hill Runners,F60,00:54:37
146,Gordon,Nicholas,Hartfell HRC,M50,00:54:47
147,McIntyre,Morag,Carnethy HRC,F65,00:55:11
148,Weir,Greg,Ochil Hill Runners,MS,00:55:24
149,Williamson,Philip,Ochil Hill Runners,M60,00:55:25
150,Gillan,Alex,Dunoon Hill Runners,MS,00:55:34
151,Finbow,Gavin,Shettleston Harriers,M40,00:55:36
152,Brannan,Terence,Lothian RC,M65,00:55:41
153,Stakes,David,Westerlands CCC,M60,00:55:57
154,Hope,Alison,Unattached,F40,00:56:00
155,Cheng,Jingjie,Westerlands CCC,FS,00:56:16
156,Huntley,Chris,Tinto Hill Runners,M65,00:56:37
157,Innes,Nicki,Carnethy HRC,F55,00:56:49
158,Simpson,Caine,Unattached,MS,00:57:02
159,Park,Archibald,Hartfell HRC,M60,00:57:22
160,Smith,Harry,Tinto Hill Runners,M60,00:57:26
161,Cross,Emily,Newton Road Runners,F40,00:58:06
162,Fifield,Shivali,Tinto Hill Runners,F50,00:58:07
163,Cable,Linsey,Hartfell HRC,F40,00:58:36
164,Minto,Johnny,Annan and District AC,M50,00:58:42
165,Ritchie,Lucy,Carnethy HRC,FS,00:59:02
166,Murdo Urquhart,William,Unattached,M60,00:59:25
167,Brown,Iain,Unattached,M40,00:59:56
168,Cross,Ian,Unattached,M50,01:00:51
169,Lenzi,Amanda,Carnethy HRC,FS,01:01:01
170,Carr,Clara,Annan and District AC,F40,01:01:33
171,Howie,Brian,Carnethy HRC,M70,01:01:58
172,Harvey,Lija,Dunoon Hill Runners,FS,01:02:21
173,Creighton,Alan,Annan and District AC,M60,01:02:27
174,My Ta,Chi,Westerlands CCC,F40,01:02:33
175,Noble,Anne,Troon Tortoises,F60,01:02:38
176,Jamieson,Allan,Penicuik Harriers,M60,01:02:47
177,Barnfather,Ewan,Strathaven Striders,M50,01:02:54
178,Van Aartsen,Jon,Unattached,MS,01:03:01
179,Casey,Morag,Westerlands CCC,F50,01:03:05
180,Cowan,David,Tinto Hill Runners,M60,01:04:02
181,Wilson,Moira,Tinto Hill Runners,F50,01:04:11
182,Macnicol,Alan,Dunoon Hill Runners,M60,01:04:17
183,McAree,Toni,Unattached,FS,01:04:24
184,Els,Lindsay,Dunoon Hill Runners,F40,01:05:44
185,Campbell,Amy,Dunoon Hill Runners,F40,01:05:46
186,Hanlon,Lynsey,Annan and District AC,F40,01:06:19
187,Gourlay,Scott,Moorfoot Runners,M50,01:08:22
188,Carruthers,Justine,Eden Runners,F50,01:11:47
189,Hart,Vicky,Dumfries Running Club,F40,01:12:52
190,Stirling,Pauline,Hartfell HRC,F60,01:13:08
191,Shaw,Stephen,St Andrew's Orienteering Club,M40,01:25:49
