RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Marshall,Brian,HELP,M40,2:08:05
2,Keith,Alec,Inverness Harriers,M40,2:10:59
3,Whitlie,Stewart,Carnethy,M40,2:12:45
4,Blunt,Francis,Northumberland FR,M,2:14:27
5,Cummins,Dave,Highland Hill Runners,M40,2:19:21
6,Mitchell,John,Cosmics,MS,2:23:20
7,Gallie,David,Lochaber AC,M40,2:23:44
8,Bannerman,Ross,East Sutherland,MS,2:23:46
9,van Gompel,Roger,Dundee Hawkhill,M40,2:25:01
10,Kelman,Norman,Unattached,M40,2:28:00
11,Blackhall,Keith,Lochaber AC,M40,2:41:40
12,Anderson,Laurie,Lomond Hill Runners,M50,2:43:42
13,Buckden,David,Unattached,M,2:44:48
14,Blackwood,Susan,Unattached,F40,2:46:07
15,Bass,Owen,Solway,M40,2:50:20
16,Oldham,Veronique,Cosmics,F40,2:51:59
17,Hulme,Martin,Corstorphine,M60,2:52:28
18,Blackhall,Amanda,Lochaber AC,FS,2:52:52
19,Brannan,Tosh,Lothian,M50,2:53:40
20,Irvine,Gill,Highland Hill Runners,F40,2:54:16
21,Higginbottom,Jacqui,Carnethy,F40,2:58:25
22,Macdonald,Dougie,Highland Hill Runners,MS,2:59:06
23,Worsley,Steven,Inverness Harriers,M40,3:00:44
24,Hague,Peter,Cairngorm Runners,M40,3:02:06
25,Larmour,Colin,Cosmics,M40,3:02:47
26,Millard,Andy,Carnethy,MS,3:03:53
27,Paterson,Kenny,North Highland Harriers,M40,3:06:17
28,Nadin,Simon,Highland Hill Runners,M40,3:08:06
29,MacDonald,Gio,Carnethy,M40,3:08:33
30,Sheridan,Bob,Deeside Runners,M40,3:08:46
31,Hamilton,Ian,Cosmics,M50,3:09:32
32,Wilson,Stewart,Highland Hill Runners,M40,3:10:40
33,Williams,Rupert,Cosmics,M40,3:10:58
34,Earnshaw,Colin,North Highland Harriers,M40,3:11:46
35,Bush,Richard,Carnethy,M40,3:12:54
36,Milne,Bruce,Carnethy,M40,3:13:14
37,Arthur,Graham,Highland Hill Runners,M60,3:14:01
38,Macnab,Graham,Lochaber AC,M40,3:15:00
39,MacEwan,Linda,Lochaber AC,F40,3:15:33
40,Tighe,Mick,Lochaber AC,M60,3:16:27
41,Murdoch,Ray,Lochaber AC,M60,3:17:03
42,Henry,Peter,Deeside Runners,M,3:17:24
43,West,Alison,Carnegie Harriers,F50,3:20:22
44,Sullivan,David,Deeside Runners,M50,3:20:28
45,Brennan,Brian,Westerlands,M50,3:23:15
46,Smith,Tilly,Deeside Runners,F50,3:23:15
47,Weir,Jonathan,Unattached,MS,3:23:16
48,Coull,Charles,Ochil Hill Runners,M40,3:27:58
49,Hunter,Alan,Ochil Hill Runners,M40,3:27:58
50,Tesser,Matteo,Carnethy,M,3:31:02
51,Stewart,Elaine,Cosmics,F50,3:31:20
52,Clunas,Gillian,Cosmics,F50,3:42:33
53,Stewart,Jim,Lochaber AC,M60,3:45:27
54,Wilson,Colin,Lomond Hill Runners,M40,3:47:37
55,Wilson,Joan,Lomond Hill Runners,F40,3:47:37
56,Bowman,Jean,Lomond Hill Runners,F50,3:58:19
57,Bowman,Angus,Lomond Hill Runners,M50,3:58:19
58,MacDonald,Donna,Lochaber AC,FS,3:59:04
59,Smith,Ron,Ambleside,M70,4:03:22
60,Gardiner,Fiona,Lochaber AC,F40,4:08:54
