FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Wright,Joe,Deeside Runners,M,01:25:54
2,Gilmore,Andrew,Highland Hill Runners,M,01:32:19
3,McNeil,Ruari,Unattached,M,01:32:57
4,Gilmore,Iain ,Carnethy HRC,M,01:36:24
5,Cassidy ,Scott,PH Racing,M40,01:36:43
6,Hogg,Craig,Carnethy HRC,M,01:37:50
7,Shaw,Ruaridh,Lochaber AC,M,01:40:58
8,Allsop,David,Kirkintilloch,M50,01:46:37
9,Wheeler,Mark ,Hamilton,M40,01:47:59
10,Gillies,Sam,Carnethy HRC,M,01:48:11
11,Marzlazek,Kiba,Unattached,M,01:48:23
12,Smith,Bruce,Lomonds,M50,01:51:20
13,Dozier,Laura,Carnethy HRC,F,01:51:23
14,McInally ,Hannah,Strathearn,F,01:51:37
15,Bolton,Ryan,Unattached,M,01:52:15
16,Kinnaird,Tim,Fife AC,M40,01:52:27
17,Gaik,Natalia ,Unattached,F,01:52:55
18,King,Steven,Carnegie Harriers,M50,01:54:05
19,Robson,Shona ,Shettleston,F50,01:54:53
20,Smith,John,Lomonds,M50,01:56:49
21,Dick,Paul ,PAACE,M40,01:59:51
22,Upward,Mark ,Portobello,M50,02:01:42
23,Boucher,Lauren,Unattached,F,02:02:03
24,Blunsum,Andrew,Unattached,M,02:02:47
25,Stewart,Graeme,Portobello,M,02:03:17
26,White,Georgia,Lochaber AC,F,02:03:27
27,Murray,Kevin,Falkland TR,M40,02:05:59
28,McKiddie,Chris,Westerlands CCC,M40,02:06:27
29,Mitchell,Neil ,Fife AC,M50,02:06:31
30,Tate Westwell,Amy,Falkland TR,F,02:06:36
31,De Sousa,Joe,Macclesfield,M50,02:06:46
32,Johnston,Terry,Edinburgh,M50,02:07:07
33,Donnelly,John,Ochil HR,M50,02:07:31
34,McParland,Frank,Unattached,M60,02:09:56
35,Thomson,Fabienne,Perth RR,F50,02:10:06
36,Craig,David ,Unattached,M,02:10:56
37,Stubbs,David ,Dunblane,M50,02:11:02
38,Easton,Ian,Westerlands CCC,M50,02:13:55
39,Warner,Debs,Portobello,F40,02:17:03
40,Stevenson,Tyler,Lomonds,M,02:17:20
41,Kirby,Graham,Fife AC,M50,02:17:54
42,Miller,Jonathan,Carnegie Harriers,M40,02:18:29
43,White,Adrian,Harmeny,M50,02:18:30
44,Anderson,Kim,Harmeny,F40,02:20:36
45,Buckley,Phil,Harmeny,M50,02:20:37
46,Bartlett,Pat,Interlopers,M50,02:21:25
47,Neilson,Sam,Unattached,M40,02:22:59
48,Simpson,Heather,Unattached,F,02:23:23
49,Gall,Allan,Unattached,M60,02:23:57
50,Pease,David,Falkland TR,M50,02:24:33
51,Vaghese,Deepa,Unattached,F,02:24:42
52,Wright,Francis,Unattached,F,02:25:30
53,Darlington,Anwen,Dundee RR,F,02:30:29
54,Logan,Alexander,Unattached,M40,02:39:21
55,Mellor,Jack,Unattached,M,02:39:22
56,Martin,Keith,Harmeny,M60,02:41:34
57,Baker Leslie,Christa,Dundee RR,F,02:45:14
58,Fraser,Ron,Dundee RR,M60,03:05:36
59,Murdoch,Mike,Falkland TR,M40,02:54:39
60,Gilfidder,Jim,Unattached,M50,03:25:11
