FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Daff,Euan,Dunbar Running Club,MJ,00:29:22
2,Wilson,Ali,Portobello RC,MS,00:30:00
3,Reddon,Max,Unattached,MJ,00:30:45
4,Thomas,Jamie,Dunbar Running Club,M40,00:30:58
5,Slifer,Paul,Musselburgh ,M50,00:31:18
6,Nielsen,Ture,Haddington,M50,00:31:34
7,Mayers,James,Musselburgh ,M60,00:31:55
8,Lamb,Liam,Unattached,MS,00:32:27
9,Binnie,Chris,Unattached,MS,00:32:53
10,Kitchin,Bethan,Lasswade,FJ,00:32:57
11,Risk,Alan,Portobello RC,MS,00:32:58
12,Houk,Cameron,Unattached,M50,00:33:22
13,Mckiddie,Chris,Westerlands CCC,M40,00:33:22
14,Boland,Tim,Holcomb Harriers,M50,00:33:46
15,Zeiner,Karl,Musselburgh ,M40,00:34:08
16,Stable,Charles,Musselburgh ,M50,00:34:18
17,Kitchin,Andy,Unattached,M50,00:34:55
18,Agnew,David,Dunfermline T&FC,M40,00:35:10
19,Myatt,Rona,Westerlands CCC,FS,00:35:45
20,Stace,James,Unattached,M50,00:35:49
21,Morton,David,Musselburgh ,MJ,00:36:27
22,MacIver,Kevin,Dunbar Running Club,M40,00:36:36
23,Conolly,Richard,Carnethy HRC,M40,00:36:51
24,Gunstone,Chris,Dunbar Running Club,M60,00:37:00
25,Philp,Tracy,Portobello RC,F50,00:38:26
26,Davidson,Brian,Dunbar Running Club,M50,00:38:51
27,Ward,John,Unattached,MS,00:39:00
28,Davey,Richard,Unattached,M40,00:39:05
29,Rock,Aaron,Unattached,M40,00:39:24
30,Kitchin,Kate,Ferranti,F40,00:39:49
31,Fullwood,Andrew,Westerlands CCC,M50,00:40:07
32,Ledlie,Colin,Carnethy HRC,M50,00:40:09
33,Humberstone,Ian,Unattached,MS,00:40:49
34,Cockburn,Tania,Portobello RC,F50,00:41:25
35,Noble,Anne,Troon Tortoises,F60,00:42:22
36,Jones,Neil,Haddington,M60,00:43:37
37,Collins,Trevor,Carnethy HRC,M60,00:44:11
38,Arnott,Richard,Edinburgh Running Network,M60,00:45:49
39,Blackburn,David,Portobello RC,M60,00:46:01
40,Mackenzie,Eleanor,Edinburgh Running Network,F50,00:46:19
41,Morton,Ian,Musselburgh ,M60,00:46:54
42,Mackenzie,Fiona,Edinburgh Running Network,F50,00:47:04
43,Guy,Craig,Unattached,MS,00:50:30
44,Arnott,Kathy,Edinburgh Running Network,F60,00:59:12
