FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Dry,Dan,,M,00:56:37
2,White,Steven,,M,01:02:15
3,Cox,Andrew,,M,01:03:46
4,Mccleary,Bruce,,M,01:06:40
5,Houston,David,,M,01:07:35
6,Dickie,Adam,,M,01:08:36
7,Allsop,David,,M,01:09:05
8,Mclellan,Graham,,M,01:10:38
9,Plummer,Kevin,,M,01:14:43
10,Hellam,Lorna,,F,01:15:15
11,Cowan,Bradley,,M,01:15:24
12,Hunter,David,,M,01:15:42
13,Malcolmnson,Craig,,M,01:16:02
14,Meldrum,Alasdair,,M,01:16:47
15,Kirk,Simon,,M,01:17:31
16,Poulter,Alwyn,,M,01:18:43
17,Dean,Adrian,,M,01:19:31
18,Banford,Alison,,F,01:19:46
19,Mclean,Stuart,,M,01:20:25
20,Stewart,Lindsay,,F,01:21:25
21,Fisher,Bill,,M,01:21:51
22,ONeill,Owen,,M,01:22:16
23,Crisford,Ben,,M,01:22:43
24,Mckay,Craig,,M,01:22:44
25,Furse,Chris,,M,01:22:51
26,Quinn,John,,M,01:23:20
27,Hannay,Tyler,,M,01:24:35
28,Ingram,Claire,,F,01:24:50
29,Padley,Ian,,M,01:25:37
30,Pflanz,Seb,,M,01:25:48
31,Ward,Ausrine,,F,01:26:03
32,Pettigrew,Iain,,M,01:27:15
33,Wardrop,Lynne,,F,01:28:28
34,Lampard,Stuart,,M,01:29:51
35,Stitt,David,,M,01:30:40
36,Murgatroyd,Ian,,M,01:32:38
37,Mccolm,Stuart,,M,01:33:53
38,Bryson,Dean,,M,01:35:08
39,Fullwood,Andrew,,,01:35:42
40,Heycock,Lucy,,F,01:35:59
41,Park,Archie,,M,01:53:04
42,Vincent,Chrissie,,F,01:53:05
43,Moore,Chris,,M,01:53:07
44,Davies,Carolyn,,F,01:56:14
45,Creighton,Alan,,M,01:59:42
46,Simpson,Mark,,M,02:00:30
