FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Gamble,Jonathan,Unattached,M,00:29:51
2,Whitehead,Dan,Unattached,M50,00:30:59
3,Knight,Paul,Metro Aberdeen RC,M40,00:31:03
4,Young,Neil,Unattached,M40,00:33:15
5,Lorimer,Hayden,Unattached,M50,00:34:04
6,Jobling,Robert,Unattached,M,00:34:17
7,Aitken,Graham,Insch TRC,M,00:34:45
8,Davie,Moira,Forres Harriers,F,00:34:52
9,Langan,David,Unattached,M40,00:35:24
10,Williamson,Jason,Cosmics,M50,00:35:30
11,Omand,Elaine,Cosmics,F,00:35:52
12,Soper,Chris,Garioch Roadrunners,M,00:36:02
13,Meghezzi,Stella,Unattached,F,00:36:22
14,McCluskey,Eddy,Unattached,M,00:37:11
15,Balfour,Steven,Unattached,M,00:37:21
16,Barron,Liam,Unattached,M,00:37:32
17,McLelland,Drew,JSK Running Club,M40,00:37:56
18,Heath,Kevin,Cosmics,M60,00:38:01
19,Morris,Gavin,Newburgh Dunes RC,M,00:38:40
20,Macpherson,Rory,Cosmics,M,00:38:44
21,Ingram,Richard,Garioch Roadrunners,M50,00:38:45
22,Cruickshank,Greig,JSK Running Club,M60,00:39:02
23,Aitken,Joe,Insch TRC,M,00:39:39
24,Wallace,Rod,Forres Harriers,M50,00:40:22
25,Kirk,David,Cosmics,M50,00:40:51
26,Dalton,John,Unattached,M60,00:41:15
27,Baxter,Ros,Deeside Runners,F50,00:41:20
28,Ross,Alan,Unattached,M40,00:41:25
29,Lang,John,Unattached,M50,00:41:51
30,Entwistle,Marie,Deeside Runners,F50,00:42:08
31,Kennedy,Craig,Unattached,M50,00:42:33
32,Hamilton,Ian,Cosmics,M60,00:42:38
33,Douglas,Garry,Unattached,M40,00:42:49
34,Morren,Brian,Unattached,M50,00:43:05
35,Thompson,Laura,Garioch Roadrunners,F,00:43:18
36,Duncan,David,Ochils,M60,00:43:28
37,Lornie,Graeme,Cosmics,M50,00:43:43
38,Milne,Kevin,JSK Running Club,M40,00:43:57
39,Orr,Gordon,Unattached,M40,00:44:18
40,Oliver,David,Deeside Runners,M60,00:44:36
41,Wilson,Anthony,Unattached,M50,00:44:46
42,Wallace,Donna,Unattached,F50,00:44:53
43,Irvine,Rob,Cosmics,M50,00:45:01
44,Dick,Alan,Cosmics,M50,00:45:45
45,Reid,Colin,Unattached,M50,00:46:08
46,Chapman,Andrew,Cosmic Hillbashers,M40,00:47:01
47,Crawford,Samantha,Garioch Roadrunners,F40,00:47:19
48,Paterson,Rachel,JSK Running Club,F50,00:48:54
49,Dent,Darlene,Insch TRC,F,00:50:00
50,Oakley,Michele,Jog Scotland Methlick,F40,00:50:53
51,Millar,Jan,Insch TRC,F50,00:52:18
52,Sim,Alison,Unattached,F50,00:53:40
53,Oliver,Jane,Deeside Runners,F60,00:55:42
54,Bryan,Elaine,Insch TRC,F40,01:08:35
55,Collie,Carol,Unattached,F60,01:14:14
56,Broad,Alison,Unattached,F50,01:14:18
