FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Gamble,Jonathan,Unattached,M,00:29:45
2,Manson,Iain,Metro Aberdeen RC,M,00:30:13
3,Knight,Paul,Metro Aberdeen RC,M40,00:30:24
4,Brookes,Rob,Cosmics,M40,00:32:01
5,Young,Neil,Unattached,M40,00:33:45
6,Winn,Mike,Hidden Peak Running,M40,00:35:17
7,Mcdonald,Dennis,Cosmics,M50,00:36:30
8,Morris,Gavin,Newburgh Dunes RC,M,00:37:01
9,Omand,Elaine,Cosmics,F,00:37:12
10,Smith,Alan,Deeside Runners,M60,00:37:44
11,Langan,David,Unattached,M40,00:37:57
12,Heath,Kevin,Cosmics,M60,00:38:03
13,Cook,Chelsea,Unattached,F,00:38:21
14,Davidson,Daniel,Unattached,M,00:38:32
15,Macpherson,Rory,Cosmics,M,00:38:44
16,Weir,Kenneth,Unattached,M40,00:38:47
17,Ingram,Richard,Garioch Roadrunners,M50,00:38:51
18,Robertson,Hugh,Insch TRC,M40,00:39:02
19,Hodgkinson,Sarah,Metro Aberdeen RC,F,00:39:07
20,McLelland,Drew,JSK Running Club,M40,00:39:19
21,Larmour,Colin,Cosmics,M50,00:39:35
22,Kirk,David,Cosmics,M50,00:40:04
23,Lang,John,Cosmics,M50,00:40:04
24,Meghezzi,Stella,Unattached,F,00:40:10
25,Cruickshank,Greig,JSK Running Club,M60,00:40:21
26,Lang,Marianne,Cosmics,F50,00:41:20
27,Entwistle,Marie,Deeside Runners,F50,00:41:31
28,Mackay,Mike,Cosmics,M50,00:41:31
29,Wallace,Rod,Forres Harriers,M50,00:41:32
30,Ross,Alan,Unattached,M40,00:41:52
31,Baxter,Ros,Deeside Runners,F50,00:42:03
32,Lornie,Graeme,Cosmics,M50,00:42:57
33,Duncan,Adam,Insch TRC,M,00:43:21
34,davidson,mark,Unattached,M50,00:43:28
35,Irvine,Rob,Cosmics,M50,00:43:30
36,Hamilton,Ian,Cosmics,M60,00:43:40
37,Duncan,David,Ochil Hill Runners,M60,00:44:30
38,Thompson,Laura,Garioch Roadrunners,F,00:44:51
39,Oliver,David,Deeside Runners,M60,00:45:15
40,Wallace,Donna,Unattached,F50,00:45:18
41,Crawford,Samantha,Garioch Roadrunners,F40,00:45:43
42,Walker,Jamie,JSK Running Club,M40,00:46:21
43,Black,Corri,Cosmics,F50,00:46:22
44,Paterson,Rachel,JSK Running Club,F50,00:47:49
45,Walker,Angela,Insch TRC,F50,00:48:20
46,Anderson,Kerry,JSK Running Club,F40,00:48:26
47,Milne,Kevin,JSK Running Club,M40,00:48:30
48,Reid,Colin,Unattached,M50,00:48:36
49,Sim,Alison,Unattached,F50,00:49:42
50,McArthur,Logan,Unattached,M,00:49:53
51,Dent,Darlene,Insch TRC,F,00:50:23
52,Scott,Leanne,Unattached,F,00:50:46
53,Fyfe,Becca,Unattached,F,00:50:58
54,Fyfe,Hannah,Unattached,F,00:50:58
55,Oliver,Jane,Deeside Runners,F60,00:51:14
56,Oakley,Michele,Jog Scotland Methlick,F40,00:51:37
57,Irvine,Gail,JSK Running Club,F40,00:53:02
58,Campbell,Rod,Cosmics,M70,00:56:38
59,Larmour,Pauline,Cosmics,F50,00:57:43
60,Bryan,Elaine,Insch TRC,F40,01:03:06
61,Collie,Carol,Unattached,F60,01:15:31
