FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Wilkinson,Marc,Lauderdale Limpers,M,00:34:06
2,Dobson,Jacob,Unattached,M,00:34:47
3,Anderson,Rory,Teviotdale Harriers,M,00:35:41
4,Stewart,Iain,Westerlands CCC,M40,00:36:47
5,Gilmour,Andrew ,Unattached,M40,00:40:19
6,Tullie,John,Teviotdale Harriers,M60,00:41:22
7,Murray,Keith,Teviotdale Harriers,M50,00:41:41
8,Molero,Luis,Gala Harriers,M40,00:41:50
9,Summerfield,Chloe,Lauderdale Limpers,F,00:42:08
10,Hughes,Bruce,Teviotdale Harriers,M40,00:42:44
11,Renwick,Calum,Teviotdale Harriers,M,00:45:24
12,Gibb,Brian,Teviotdale Harriers,M60,00:47:01
13,Scott,Derek,Teviotdale Harriers,M,00:47:09
14,McKiddie,Christopher,Westerlands CCC,M40,00:48:12
15,Mcaleese,Rachel,Lauderdale Limpers,F,00:48:50
16,Purves,James,Gala Harriers,M60,00:49:20
17,Smith,Ged,Teviotdale Harriers,M50,00:50:03
18,Coltman,Alan,Teviotdale Harriers,M50,00:50:45
19,Paterson,Louise,Unattached,F40,00:51:37
20,Scott,Cameron,Unattached,M50,00:52:08
21,MacEwen,Alex,Edinburgh AC,M60,00:53:40
22,Hughes,Kirsty,Teviotdale Harriers,F40,00:53:43
23,Knox,Lindsey,Teviotdale Harriers,F60,00:55:19
24,Birch,Frank,Teviotdale Harriers,M70,00:59:37
25,Aitken,Ann,Teviotdale Harriers,F50,01:02:00
26,Hastings,Ron,Teviotdale Harriers,M60,01:04:38
