FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Stewart,Iain,Gala Harriers,M40,00:35:53
2,Young,Mark,Teviotdale Harriers,M,00:36:21
3,Lockie,Duncan,Teviotdale Harriers,M,00:36:24
4,Anderson,Rory,Teviotdale Harriers,M,00:36:43
5,Beattie,David,Teviotdale Harriers,M40,00:37:53
6,Beattie,Steven,Unattached,M40,00:39:47
7,Marshall,Marie,Queensberry Running Club,F40,00:40:15
8,Maxwell,Ian,Gala Harriers,M60,00:40:23
9,McCall,Tim,Norham Running Club,M60,00:41:52
10,Short,Kenny,Teviotdale Harriers,M50,00:42:18
11,Gilmour,Andrew,Unattached,M40,00:42:43
12,Tollit,John,Northumberland Fell Runners,M50,00:46:51
13,Cairns,Gary,Unattached,M50,00:47:40
14,Lockie,Gavin,Cumberland Fell Runners,M,00:47:53
15,Molero,Luis,Lauderdale Limpers,M40,00:49:06
16,Maxwell,Eileen,Gala Harriers,F50,00:49:19
17,McAleese,Rachel,Lauderdale Limpers,F ,00:50:05
18,Lockie,Paul,Teviotdale Harriers,M50,00:51:35
19,Coltman,Alan,Teviotdale Harriers,M50,00:52:55
20,Hughes,Kirsty,Teviotdale Harriers,F40,00:53:28
21,MacEwen,Alex,Edinburgh AC,M60,00:55:22
22,Aitken,Ann,Teviotdale Harriers,F50,01:01:29
23,Caswell,Billy,Teviotdale Harriers,M40,01:01:32
24,Short,Mandy,Unattached,F50,01:03:49
25,Creighton,Alan,Queensberry Running Club,M60,01:04:13
26,Cameron,Alan,Queensberry Running Club,M50,01:04:13
27,Deritis,Vicki,Tyne Bridge Harriers,F50,01:09:32
