FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,McIntyre,Keith,Fraserburgh,M ,00:34:44
2,Noble,Israel,Fraserburgh,M ,00:36:35
3,Thom,Caiden,Unattached,M ,00:36:54
4,Duncan,Adam,Unattached,M ,00:37:41
5,Caldwell,Mark,Ayr Seaforth,M ,00:39:48
6,Junor,Martin,Unattached,M ,00:40:04
7,Donald,Leslie,Unattached,M ,00:40:21
8,Jessiman,Andy,Unattached,M ,00:41:27
9,Noble,George,Unattached,M ,00:41:57
10,Roulson,Richard,Metro Aberdeen,M ,00:42:09
11,Pirie,Shaun,Unattached,M ,00:42:19
12,Craib,Stuart,Fraserburgh,M ,00:42:30
13,Begg,James,Unattached,M ,00:42:49
14,Harris,Greg,Unattached,M ,00:44:10
15,Strachan,Jonathan,Unattached,M ,00:44:31
16,Kriauzaite,Ilona,Metro Aberdeen,F,00:45:20
17,Morrison,Iain,Unattached,M ,00:46:36
18,Cox,Daniel,Unattached,M ,00:46:44
19,Morrison,Bruce,Unattached,M ,00:46:48
20,Urquhart,Mark,Unattached,M ,00:46:49
21,Ward,Sarah,Unattached,F,00:47:21
22,Cruikshank,Greig,Unattached,M ,00:48:15
23,Donaldson,Jack,Unattached,M ,00:49:37
24,Towler,Lynne,Unattached,F,00:49:46
25,Hazzard,Danny,Unattached,M ,00:49:46
26,Webber,Kelvin,Unattached,M ,00:50:27
27,Baines,Richard,Unattached,M ,00:50:33
28,McRae,Alan,Unattached,M ,00:50:46
29,Giles,Stuart,Unattached,M ,00:51:06
30,Duncan,Tilly,Unattached,F,00:51:12
31,Carnegie,Gary,Unattached,M ,00:51:25
32,Matthew,Gavin,Unattached,M ,00:51:58
33,Ward,Peter,Unattached,M ,00:52:00
34,Moir,Samuel,Unattached,M ,00:52:30
35,Bruce,Greg,Unattached,M ,00:52:40
36,Duncan,Rebecca,Unattached,F,00:52:51
37,Williamson,David,Unattached,M ,00:54:19
38,Hadden,Stephen,Unattached,M ,00:54:52
39,Pirie,John,Unattached,M ,00:55:00
40,Watt,Alex,Unattached,M ,00:55:19
41,Massie,Shirley,Unattached,F,00:56:20
42,Bradbury,Sophie,Unattached,F,00:56:31
43,Murray,Anne,Unattached,F,00:56:46
44,Morgan,Wesley,Unattached,M ,00:56:52
45,Agar,Chris,Unattached,M ,00:57:25
46,Lyons,Keiran,Unattached,M ,00:58:32
47,Thomson,Jenna,Unattached,F,00:59:43
48,Elrick,John,Unattached,M ,00:59:58
49,Arthur,Wendy,Unattached,F,01:00:51
50,Murray,Alasdair,Unattached,M ,01:02:27
51,Wilson,Steven,Unattached,M ,01:04:40
52,Irvine,Gail,Unattached,F,01:17:00
53,Lyons,Faye,Unattached,F,01:17:06
