RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Owens,Tom,Shettleston Harriers,M,0:50:31
2,Simpson,Robbie,Deeside Runners,MJ,0:50:45
3,Devenport,Peter,Bellahouston RR,M,0:52:25
4,McLeod,Alasdair,Shettleston Harriers,M,0:52:29
5,Richmond,Kenny,Shettleston Harriers,M40,0:52:43
6,Symonds,Joe,Shettleston Harriers,M,0:54:06
7,Sullivan,Matthew,Shettleston Harriers,M,0:54:14
8,Tullie,Douglas,HBT,M,0:54:24
9,Fallas,Andrew,Carnethy,M,0:55:25
10,Mitchell,John,Cosmics,M,0:55:26
11,Harris,Mark,Fife AC,M40,0:56:04
12,Roberts,Matthew,Eryri Harriers,M,0:56:43
13,Whitlie,Stewart,Carnethy,M40,0:56:46
14,Alexander,Sam,Westerlands,M,0:56:48
15,Watson,Cameron,Lomond Hill Runners,M,0:56:50
16,Eiser,Dave,Ochil Hill Runners,M,0:56:58
17,Helme,John,Ambleside,M,0:57:12
18,Hart,Al,HBT,M,0:57:22
19,Mudge,Angela,Carnethy,F40,0:57:25
20,Thin,Jamie,HBT,M40,0:57:33
21,Reid,Michael,Carnethy,M,0:58:17
22,Green,Gareth,Portobello,M,0:58:23
23,Faulkner,Paul,Carnethy,M,0:58:35
24,May,Colin,Carnethy,M,0:58:58
25,Ascroft,Jon,Carnethy,M,0:59:23
26,Hensman,Will,Central AC,M,0:59:28
27,Johnston,Fergus,Carnethy,M,0:59:30
28,O`Donnell,Hugh,Ambleside,M,0:59:30
29,Fallon,Steven,Carnethy,M40,0:59:31
30,Johnston,Mark,Carnethy,M,0:59:32
31,Waldie,James,HBT,MJ,0:59:39
32,Gorman,Manny,Westerlands,M40,0:59:53
33,Mackenzie,Donald,Lomond Hill Runners,M40,0:59:58
34,Crowe,Des,Penicuik Harriers,M40,0:59:59
35,Simpson,Peter,Carnegie Harriers,M50,1:00:00
36,Dugdale,Paul,Kendal AC,M40,1:00:04
37,Whitehead,Clare,Deeside Runners,F,1:00:05
38,Knox,Jonny,Anster Haddies,M40,1:00:10
39,Buchanan,Catriona,Ochil Hill Runners,FJ,1:00:12
40,Carstairs,Douglas,Portobello,M,1:00:22
41,Grayson,Hodge,Ambleside,M,1:00:37
42,Jarvis,James,HBT,M40,1:00:39
