FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Wright,Angus,Team East Lothian,M,00:23:46
2,Pagett,Harris,Strathearn Harriers,M,00:24:17
3,Slimon,James,Highland Hill Runners,M,00:24:49
4,Downey,Jonathon,Kilmarnock Harriers,M,00:25:00
5,Gatherer,Struan,Perth Strathtay Harriers,M,00:25:12
6,Grant,Andrew,Strathearn Harriers,M,00:25:34
7,Taylor,Rowan,Lasswade AC,M,00:25:39
8,Maclean,Alasdair,Ayr Seaforth,M,00:25:40
9,McGuire,Dan,Harmeny,M,00:25:43
10,Daunt,Dylan,EAC,M,00:25:48
11,Turnbull,Jon,Strathearn Harriers,M40,00:26:26
12,Gillian,Joel,Central AC,M,00:26:27
13,Welsh,Irvine,Gala Harriers,M,00:26:36
14,Ward,Laurence,Lasswade AC,M,00:26:45
15,Daunt,Josh,EAC,M,00:27:34
16,Shorts,Andrew,Kilbarchan AAC,M,00:27:45
17,Paterson,Isla,Gala Harriers,F,00:28:06
18,Moore,James,Moorfoots,M,00:28:27
19,Scobie,Ethan,Giffnock North,M,00:28:33
20,Ward,Ray,HBT,M40,00:28:41
21,Giffen,Rachel,Strathearn Harriers,F,00:28:48
22,Tyler,Ethan,Garscube,M,00:28:51
23,Wright,Cerys,Team East Lothian,F,00:28:56
24,MacEwan,Dougal,DDJC,M,00:29:08
25,Ross,Anna,Victoria Park City of Glasgow,F,00:29:31
26,Darlow,Tim,Gala Harriers,M40,00:29:35
27,Horne,Joesph,DDJC,M,00:29:37
28,Meek,Anna,Inverness Harriers,F,00:29:42
29,Thompon,Stuart,Nairn Road Runners,M40,00:29:56
30,Darlow,Seb,Gala Harriers,M,00:30:03
31,Mackie,Chris,Unattached,M,00:30:06
32,Richardson,Ava,Gala Harriers,F,00:30:14
33,Rankine,Kirsty,Gala Harriers,F,00:30:52
34,Thompson,Ewan,Inverness Harriers,M,00:30:52
35,Wilson,Stewart,Highland Hill Runners,M50,00:30:56
36,Urquhart,John,Moray Road Runners,M50,00:30:58
37,MacDonald,Anna,Strathearn Harriers,F,00:31:00
38,Lamont,Donald,Lochaber AC,M,00:31:09
39,Carter,Nick,Unattached,M50,00:31:12
40,Mudge,Angela,NOMAD,F50,00:31:17
41,McBean,Calum,Strathearn Harriers,M,00:31:18
42,Myles,Tasha,Strathearn Harriers,F,00:31:23
43,Simpson,Holly,Giffnock North,F,00:31:26
44,Hopkins,Claire,DDJC,F40,00:31:43
45,Wright,Dave,HBT,M40,00:32:15
46,Cant,Isla,Lochaber AC,F,00:32:16
47,Munro,Iain,Cairngorm Runners,M,00:32:25
48,Thomson,Mike,Strathearn Harriers,M50,00:32:31
49,Wells,Callum,DDJC,M,00:33:16
50,Johnston,Mark,Carnethy HRC,M50,00:33:23
51,Beswick,Evan,Unattached,M,00:33:27
52,Davies,Beckie,DDJC,F,00:33:37
53,Meek,Ian,Highland Hill Runners,M50,00:33:43
54,Rogers,David,Lochaber AC,M,00:33:05
55,Agnew,David,Dunfermline,M40,00:33:54
56,Forrest,Stuart,Unattached,M40,00:34:12
57,West,Benjamin,Strathearn Harriers,M,00:34:58
58,Urquhart,Beth,Moray Road Runners,F,00:35:09
59,Conroy,Rosie,Inverness Harriers,F,00:35:14
60,Gillan,Norman,Squiadra Porcini,M50,00:35:19
61,Lunn,Poppy,Gala Harriers,F,00:35:23
62,Pott,Tim,Forres Harriers,M50,00:36:27
63,Hannah,Calum,Ayr Seaforth,M,00:36:52
64,Brindley,Hanna,Falkirk VH,F,00:37:05
65,Jennings,Richard,DDJC,M40,00:37:24
66,Gorman,Maisy,Lochaber AC/DDJC,F,00:37:31
67,Irvine,Hamish,Highland Hill Runners,M50,00:37:56
68,Gatherer,Mairi,Perth Strathtay Harriers,F,00:37:59
69,Anderson,Andrew,Dunbar Running Club,M50,00:38:29
70,Thomson,Monica,Strathearn Harriers,F40,00:38:37
71,Anderson,Rhona,Dunbar Running Club,F50,00:38:59
72,Beck,Sharon,Highland Hill Runners,F50,00:39:46
73,Boocock,Katy,Highland Hill Runners,F60,00:40:05
74,Stewart,Kirsty,Bellahouston Harriers,F40,00:41:50
75,Ali,Shahjahan,DDJC,M40,00:42:34
76,Seymoul,Jess,Unattached,F,00:43:19
77,Thompson,Jannine,Unattached,F,00:45:51
78,Mitchell,Hannah,DDJC,F,00:47:15
79,Bennie,Rhona,Westerlands CCC,F50,00:48:42
80,Conroy,April,Highland Hill Runners,F40,00:48:50
