FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Taylor,Jack,Ochils,M,01:52:20
2,Park,Luke,Hartfell,M,01:57:36
3,Donelly,Colin,Cambuslang,M60,02:04:21
4,Cox,Andrew,Moorfoot,M40,02:07:49
5,Wallace,Joe,Unattatched,M,02:16:14
6,Anderson,Adam,Hartfell,M50,02:17:28
7,Wilson,Rob,Penicuick,M50,02:17:48
8,Francey,Cameron,Unattatched,M40,02:30:00
9,Mackinnon,Gordon,Ben Nevis HC,M40,02:31:28
10,Malcomson,Criag,Hartfell,M50,02:32:26
11,McNay,Ali,Unattatched,M40,02:34:53
12,Oldham,Veronique,Cosmics,F50,02:36:25
13,Tompsett,Gary,Strathaven,M50,02:38:08
14,Phillips,Jason,Fareham,M,02:39:08
15,Pugh,Roderick,Kilmarnock H,M60,02:42:56
16,Irving,Roger,Hartfell,M60,02:44:56
17,Marin,Cameron,Unattatched,M,02:44:58
18,Allsop,Rick,Unattatched,M50,02:45:18
19,Hellam,Lorna,Hartfell,F,02:52:49
20,Henderson,Scott,Westerlands CCC,M40,02:52:54
21,Mckay,Craig,Unattatched,M60,02:55:13
22,Murray,Criag,Girvan,M50,03:01:09
23,Park,Archie,Hartfell,M60,03:04:48
24,Heycock,Lucy,Hartfell,F50,03:11:28
25,Lee,Jennifer,Hartfell,F40,03:11:28
26,Plummer,Brett,Muckleover,M,03:35:00
