RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Strain,Murray,HBT,M,0:42:36
2,Naylor,Donald,HBT,M40,0:43:25
3,Johnston,Fergus,Carnethy,M,0:46:07
4,Sutherland,Mark,Westerlands,M,0:47:16
5,Marshall,Brian,HELP,M40,0:47:30
6,Cox,Alistair,Tinto Hill Runners,M,0:47:32
7,O`Neill,Owen,Westerlands,M,0:49:53
8,Bryson,Mark,Gala Harriers,M40,0:50:18
9,Hardie,James,Carnethy,M,0:50:46
10,McIntosh,Wayne,Gala Harriers,M40,0:51:33
11,Lawrie,Andrew,Lauderdale Limpers,M,0:52:06
12,Henderson,Ryan,Unattached,M,0:52:22
13,Murray,Keith,Teviotdale Harriers,M50,0:52:24
14,Short,Kenny,Teviotdale Harriers,M40,0:52:25
15,Kenyon,Oliver,HBT,M,0:52:26
16,Borthwick,Charlie,Border Harriers,M40,0:52:32
17,Moffat,David,Gala Harriers,M40,0:53:06
18,McIntosh,Jason,Gala Harriers,MJ,0:53:27
19,McCall,Tim,Norham RC,M50,0:54:02
20,Murphy,Chrys,Gala Harriers,M60,0:54:18
21,Walkinshaw,Alick,Tinto Hill Runners,M50,0:54:31
22,Henry,Graham,Portobello,M40,0:54:57
23,Clarke,Martin,Gala Harriers,M50,0:56:12
24,Davis,Duncan,Carnethy,M40,0:56:28
25,Wilkinson,Malcolm,HBT,M,0:56:42
26,Bell,Ian,Gala Harriers,M50,0:56:58
27,Pendrich,Neil,Carnethy,M40,0:56:58
28,Anderson,Laurie,Lomond Hill Runners,M50,0:57:18
29,Nichol,Colin,Teviotdale Harriers,M40,0:57:20
30,Morozzo,John,Unattached,M40,0:57:47
31,MacQueen,Douglas,Carnethy,M,0:57:52
32,Renville,Alan,Carnethy,M40,0:57:52
33,Mackinnon,Euan,Carnethy,M40,0:58:25
34,Duncan,David,Ochil Hill Runners,M50,0:59:17
35,Campbell,Anya,Gala Harriers,F40,0:59:24
36,McHugh,Derek,Teviotdale Harriers,M50,1:00:47
37,Knox,Tommy,Gala Harriers,M50,1:00:49
38,Hulme,Martin,Corstorphine,M60,1:01:10
39,Fairbairn,Kevin,Borders Triathletes,M40,1:01:42
40,Clough,Steve,Norham RC,M60,1:02:20
41,Scott,Alan,Unattached,M50,1:02:45
42,Purves,James,Gala Harriers,M50,1:03:11
43,Weir,Jonathan,Unattached,M,1:03:23
44,Rodrigo,Pablo,Unattached,M,1:04:41
45,Taylor,Steve,Preston Harriers,M50,1:04:57
46,Sutherland,Graeme,Lauderdale Limpers,M50,1:05:31
47,Botha,Arlene,Galavanters,F,1:05:35
48,Maass,Digby,Carnethy,M60,1:06:13
49,MacEwen,Alex,Edinburgh AC,M50,1:06:53
50,McPherson,Hugh,Tinto Hill Runners,M60,1:07:13
51,Blackley,Lisa,Unattached,F,1:08:50
52,Laing,Pete,Unattached,M50,1:10:52
53,McAdam,Pauline,Teviotdale Harriers,F50,1:11:15
54,Ledlie,Colin,Carnethy,M40,1:11:26
55,Woodcock,Ian,Lauderdale Limpers,M40,1:13:18
56,Marwick,Katie,HBT,F,1:13:28
57,Elsdon,Bruce,Teviotdale Harriers,M50,1:14:50
58,Little,Judith,Galavanters,F,1:16:08
59,Reilly,Ian,Unattached,M50,1:16:41
60,Villarin,Baltasar,Unattached,M,1:17:03
61,Perez,Ana,Unattached,F,1:17:04
62,Short,Mandy,Teviotdale Harriers,F40,1:18:32
63,Lockie,Rachel,Gala Harriers,F40,1:19:00
64,Pittillo,James,Teviotdale Harriers,M80,1:24:32
65,Cowan,Jill,Unattached,F,1:28:37
66,Ng,Clarissa,Unattached,F,1:28:38
