RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Tresidder,Es,Lochaber AC,M,0:53:19
2,Norbett,Eddie,Bath AC,M,0:53:24
3,Crutchfield,Stuart,Lochaber AC,M,0:53:40
4,Giroud,Remi,Unattached,M,0:55:15
5,Bartholomew,Douglas,Oban Mountain Goats,M,0:56:18
6,Lines,Tom,Oban,M,0:56:49
7,Lydon,Finn,Carnethy,M,1:02:00
8,O`Neill,Owen,Westerlands,M,1:03:45
9,Price,Aron,Westerlands,M,1:06:10
10,Beddington,Mike,Oban Mountain Goats,M,1:07:52
11,Thurlow-Begg,Richard,Unattached,M,1:08:56
12,Bryan,David,East Sutherland,M,1:09:35
13,Kean,Darren,Unattached,M,1:10:12
14,Shaw,Stuart,Unattached,M,1:12:27
15,Wilson,Calum,Unattached,M,1:12:38
16,Gilmour,Andrew,Unattached,M,1:16:24
17,McGougan,Craig,Lochaber AC,M,1:17:19
18,Bloomfield,Kate,Unattached,F,1:20:40
19,Lilley,Roanne,Edinburgh Uni H&H,F,1:23:46
20,Paterson,Andy,Clydeside Orienteers,M40,1:31:33
21,Clement,Heather,Unattached,F40,1:36:00
