FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Espie,James,Deeside Runners,M,00:18:02
2,Stevenson,Jamie,Ochil Hill Runners,M,00:18:48
3,Fisher,Sam,Howgill Harriers,M,00:19:06
4,Milton,Sam,Moray Road Runners,M,00:19:43
5,Cope,Dave,Howgill Harriers,M,00:20:46
6,Marshall,Brian,Haddington,M50,00:21:19
7,Lowery,Katie,Edinburgh Uni H&H,F,00:21:43
8,Lorimer,Hayden,HBT,M50,00:22:32
9,Walker,Neil,Altrincham & District,M40,00:22:36
10,Ross,Jamie,Deeside Runners,M40,00:22:43
11,Torrance,Peter,Unattached,M40,00:22:46
12,Davis,Adrian,Lomond Hill Runners,M60,00:22:50
13,Johnston,Fergus,Deeside Runners,M40,00:23:21
14,Smith,Alan,Deeside Runners,M60,00:23:25
15,Clark,Jesse,Unattached,M40,00:23:30
16,Morrison,Hannah,Edinburgh Uni H&H,F,00:23:53
17,Nankivell,Constance,Edinburgh Uni H&H,F,00:23:53
18,Patterson,Ian,Whisky Chasers,M50,00:24:43
19,Cocaien,Fabien,Unattached,M40,00:25:05
20,Reineef,Jurgen,Unattached,M,00:25:41
21,Little,Rachel,ITRC,F40,00:25:50
22,Ingram,Richard,Cosmic Hillbashers,M40,00:26:02
23,Haddada,Sami,Unattached,M,00:26:06
24,Anderson,Graeme,Deeside Runners,M50,00:26:09
25,Vollmer,Stefan,Unattached,M,00:26:24
26,Mardall,Nick,Deeside Runners,M50,00:26:34
27,Glass,Jennie,Deeside Runners,F,00:26:51
28,Trim,Charlie,Unattached,M,00:27:25
29,Mantoni,Suzanne,Unattached,F40,00:27:32
30,Casey,Mr,Royal Guard,M,00:27:35
31,Beattie,Mhairi,Unattached,F40,00:27:40
32,Robertson,Hugh,ITRC,M40,00:27:42
33,Newman,Miles,Deeside Runners,M50,00:27:45
34,Hotema,Hans,Unattached,M,00:27:56
35,Gibson,Mr,Royal Guard,M,00:28:13
36,McAllister,Mr,Royal Guard,M,00:28:26
37,Bird,Mr,Royal Guard,M,00:28:27
38,Riefling,Markus,Unattached,M,00:28:37
39,Duncan,David,Ochil Hill Runners,M60,00:28:45
40,McCluskey,Eddy,ITRC,M,00:28:56
41,Trim,Fergus,Stocksfield Striders,M50,00:28:59
42,Whelan,Mick,Unattached,M50,00:29:12
43,Vollmer,Wachter,Unattached,F50,00:29:57
44,Matthews,John,Ambleside AC,M50,00:30:00
45,McLennan,Gavin,Metro Aberdeen,M40,00:30:01
46,Weir,Robert,Royal Guard,M,00:30:07
47,Milne,Sarah,Unattached,F,00:30:09
48,Gallagher,Sally,Unattached,F,00:30:18
49,Muir,David,Unattached,M40,00:30:23
50,Atkinson,Ben,Unattached,M,00:30:27
51,Morgan,Dougal,Unattached,M50,00:31:04
52,Eades,Fiona,Lasswade AC,F,00:31:13
53,Lipski,Craig,Unattached,M,00:31:33
54,Oliver,David,Deeside Runners,M60,00:31:34
55,Richmond,Holden,Unattached,M,00:32:46
56,Campbell,Finlay,Unattached,M,00:32:51
57,Thomson,Kenny,Unattached,M,00:34:30
58,Davidson,Jenny,Unattached,F,00:34:39
59,Quayle,Sara,Unattached,F40,00:35:21
60,Franks,Samuel,Unattached,M,00:36:13
61,Burns,Joeseph,Unattached,M,00:36:21
62,Thompson,Graham,Unattached,M,00:36:47
63,Williams,Rupert,Unattached,M60,00:37:53
64,Patrick,Paul,Deeside Runners,M50,00:45:27
65,Gordon,Claudia,Unattached,F,00:46:26
66,Gordon,Harry,Unattached,M,00:49:33
67,Towill,Megan,Unattached,F,00:49:42
68,Chalmers,Tracy,Unattached,F40,00:50:36
69,Galloway,Jacqueline,Anster Haddies,F60,00:50:36
70,Matheson,Ross,Lasswade AC,M,00:52:33
71,Chalmers,Sandy,Unattached,M50,00:53:49
