RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Marshall,Brian,HELP,M,1:55:16
2,MacInnes,Steven,Carnethy,M,2:00:13
3,Donnelly,Colin,Cambuslang Harriers,M40,2:02:46
4,Smith,Tom,Lochaber AC,M,2:07:21
5,Ward,Peter,Unattached,M,2:09:47
6,Arnott,Neil,Carnegie Harriers,M,2:09:55
7,MacLean,Paul,Lochaber AC,M,2:10:37
8,Crowe,Des,Penicuik Harriers,M40,2:14:45
9,Spenceley,Andy,Carnethy,M40,2:24:01
10,Mowbray,Megan,HBT,F,2:27:50
11,Rogers,David,Westerlands,M40,2:31:23
12,Whyte,Ken,Lochaber AC,M40,2:42:27
13,Patterson,Ian,Whisky Chasers,M,2:43:57
14,Boler,Neville,Unattached,M50,2:50:37
