RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Fallas,Andrew,Carnethy,M,2:48:49
2,Harris,Mark,Fife AC,M40,2:49:07
3,Paris,Jasmin,Carnethy,F,3:09:53
4,Ewen,Alastair,Bellahouston RR,M,3:17:37
5,Rawlinson,Stephen,Lochtayside,M,3:20:13
6,Burnett,Neil,Carnethy,M,3:20:17
7,McVey,Alex,Carnethy,M,3:21:30
8,Watson,Dan,Lochtayside,M40,3:24:23
9,Fallas,Helen,Carnethy,F,3:24:50
10,Connor,Julia,Unattached,F,4:07:04
11,Burt,Louise,Fife AC,F40,4:07:12
12,McCall,Tim,Norham RC,M50,4:11:48
13,Lye,Mary,Carnethy,F,4:20:10
14,Calothis,Marinos,Westerlands,M,4:26:01
15,Poolman,Ian,Glenrothes Tri Club,M,4:26:24
16,Henry,Graham,Portobello,M40,4:26:25
17,Clough,Steve,Norham RC,M,4:35:57
18,Stankiewicz,Rob,Norham RC,M50,4:58:43
19,Walker,Ewan,Norham RC,M,4:59:17
20,Oliver,Jane,Deeside Runners,F50,5:42:03
21,Harris,Nick,Rossendale,M50,5:42:03
