RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Donnelly,Colin,Cambuslang Harriers,M50,0:29:34
2,Harris,Mark,Fife AC,M40,0:30:19
3,Campbell,Ross,Highland Hill Runners,M,0:30:41
4,Evans,Donald,Westerlands,M,0:30:42
5,MacDonald,Gary,Lochaber AC,M,0:31:03
6,Gorman,Manny,Westerlands,M40,0:31:23
7,Kieniewicz,Tim,Mercia,M,0:31:52
8,Cox,Andrew,Moorfoot Runners,M,0:31:54
9,Bannerman,Ross,East Sutherland,M40,0:31:57
10,Ward,Jack,Highland Hill Runners,M,0:32:10
11,Smith,Alan,Deeside Runners,M50,0:32:16
12,Burns,Stephen,Lochaber AC,M40,0:32:30
13,Patton,Simon,Dark Peak,M40,0:33:11
14,Malcolm,Stuart,Highland Hill Runners,M40,0:33:23
15,Gay,Jon,Lochaber AC,M40,0:34:22
16,Loveless,Peter,Unattached,M,0:34:38
17,Binnie,John,Lochaber AC,M40,0:34:41
18,Stevenson,John,Ochil Hill Runners,M50,0:34:43
19,Coupar,Alasdair,East Sutherland,M,0:34:48
20,Bellamy,Gwyn,Westerlands,M,0:34:58
21,Golabek,Tony,Unattached,M,0:34:59
22,Vissol,Charles,France,M,0:35:04
23,Morgan,Charlotte,Carnethy,F,0:35:26
24,Forrest,Stuart,Highland Hill Runners,M,0:35:47
25,Evans,Neah,Westerlands,F,0:35:53
26,Whiteside,Gavin,Highland Hill Runners,M,0:36:55
27,Bass,Owen,Solway,M50,0:36:57
28,Mowbray,Megan,HBT,F,0:37:15
29,McCarthy,Keith,RAF,M,0:38:11
30,Kelly,Graham,Westerlands,M40,0:38:12
31,MacBeath,Niall,Lochaber AC,M40,0:38:23
32,Sircus,Robert,Cairngorm Runners,M,0:38:47
33,Gorn,Fraser,Unattached,M,0:39:44
34,MacDougall,Morina,Highland Hill Runners,F,0:39:47
35,Taylor,Gordie,Lochaber AC,M50,0:40:06
36,Bryan-Jones,Kirsty,Dark Peak,F40,0:40:23
37,Cowie,Hector,Unattached,M,0:40:25
38,MacIntyre,Calum,East Sutherland,M,0:40:48
39,Tomaszewski,Rafal,Unattached,M,0:41:26
40,MacKintosh,James,Unattached,M,0:41:38
41,Henderson,David,Cairngorm Runners,M,0:41:51
42,Vollet,Stephane,Unattached,M,0:41:59
43,Macnab,Graham,Lochaber AC,M50,0:42:19
44,Kingdom,Bob,Unattached,M40,0:42:20
45,Wilby,Douglas,Unattached,M40,0:42:22
46,Fuller,Stephen,Unattached,M,0:42:57
47,Roberts,Richard,Highland Hill Runners,M50,0:43:00
48,Bradley,Ed,Highland Hill Runners,M40,0:43:07
49,Spenceley,Julie,Forth Valley Orienteers,F40,0:43:24
50,MacKenzie,Kenneth,Highland Hill Runners,M40,0:43:25
51,Hamer,John,Westerlands,M50,0:43:28
52,Slimon,Cathy,Highland Hill Runners,F,0:43:44
53,Bright,Richard,Unattached,M40,0:43:45
54,Stewart,David,Unattached,M40,0:44:04
55,Fleming,Gibson,Westerlands,M60,0:44:54
56,Foreman,Sophie,Tonbridge AC,F,0:45:11
57,Owens,Joseph,Unattached,M,0:45:20
58,Cameron,James,Badenoch,M,0:46:44
59,Macpherson,James,Unattached,M,0:47:09
60,McKnight,Ali,Unattached,F40,0:47:12
61,Hamilton,Jeff,Unattached,M50,0:47:27
62,Ross,Susan Jane,Lochaber AC,F40,0:48:05
63,Menhennet,Christine,Westerlands,F50,0:48:15
64,Logue,Shona,Unattached,F,0:48:22
65,Linton,Alan,Unattached,M40,0:48:32
66,Eke,Stephen,Unattached,M40,0:49:27
67,Kennedy,Nancy,Lochaber AC,F50,0:49:41
68,McLeod,Douglas,Unattached,M40,0:50:00
69,Guillen Munoz,Carolina,Spain,F,0:50:07
70,Bulakhtina,Elena,Unattached,F,0:50:10
71,Bennie,Rhona,Westerlands,F40,0:50:18
72,Semple,Hamilton,Westerlands,M50,0:51:27
73,Vandermeer,Molly,Unattached,F,0:51:32
74,West,Steven,Unattached,M,0:52:03
75,Paul,Brenda,Westerlands,F,0:55:21
76,Johnston,Emma,Tain Runners,F40,0:56:12
77,Ryder,Walter,Morpeth Harriers,M70,0:56:24
78,Hutchinson,Fiona,Westerlands,F60,0:56:42
79,Kitson,Aileen,Lochaber AC,F50,0:58:37
80,Sircus,Geraldine,Cairngorm Runners,F50,0:58:42
81,Johnston,Alison,HBT,F50,0:59:03
82,Boot,Abraham,Unattached,M40,1:01:52
83,King,Shelagh,Gala Harriers,F50,1:02:42
84,Jemmett,Anna,Unattached,F,1:07:47
