RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Lennox,Gordon,Inverness Harriers,M,0:32:33
2,Fraser,Callum,Lochaber AC,M,0:35:51
3,Mackay,Blair,East Sutherland,M,0:35:55
4,Krogulec,Waldemar,Highland Hill Runners,M,0:36:02
5,Raho,John,Holcombe Harriers,M,0:36:18
6,Worsley,Steven,Inverness Harriers,M,0:36:29
7,Whiteside,Gavin,Highland Hill Runners,M,0:36:32
8,Forrest,Stuart,Highland Hill Runners,M,0:38:20
9,Mackay,Saunders,Unattached,M,0:39:30
10,Fleming,Rod,Westerlands,M,0:41:15
11,Hitchen,John,Highland Hill Runners,M,0:41:37
12,Maclean,Robert,Ross County AC,M50,0:41:54
13,Raho,Claire,Holcombe Harriers,F,0:42:24
14,Nadin,Bethan,Highland Hill Runners,F,0:42:42
15,MacDonald,Diana,Highland Hill Runners,F,0:42:54
16,Mathieson,Tom,Ross County AC,M,0:47:28
17,MacDonald,Brian,Tain Runners,M,0:48:19
18,Johnston,Emma,Tain Runners,F,0:52:08
19,Poots-MacGilivray,Laura,Unattached,F,0:55:26
20,White,John,Unattached,M,0:56:18
21,MacLeod,Alie,Unattached,F,0:56:18
22,Fleming,Ros,Jog Scotland,M,1:00:29
23,Johnston,Alison,HBT,F,1:00:29
