FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,McKinnon,Douglas,Corstorphine AAC,M,00:37:27
2,Field,Zico,Gala Harriers,M,00:38:54
3,Parry,Leahn,Lauderdale Limpers,M,00:38:59
4,Harradine,Greg,Unattached,M,00:40:13
5,Williams,Colin,Moorfoot Runners,M,00:41:11
6,Howett,Andrew,Lauderdale Limpers,M,00:41:23
7,Ronaldson,Bruce,Gala Harriers,M,00:41:42
8,Carr,Dean,Moorfoot Runners,M,00:42:01
9,McColl,Tim,Norham RC,M,00:42:05
10,Barrett,Mark,Lauderdale Limpers,M,00:42:36
11,Rourke,Katie,Gala Harriers,F,00:43:06
12,Moss,Carol,Moorfoot Runners,F,00:43:28
13,Scott,Darren,Gala Harriers,M,00:43:42
14,Baxter,Angus,Jogearlston,M,00:44:02
15,Dolliver,Catherine,Unattached,F,00:44:04
16,Hanson,Beth,Moorfoot Runners,F,00:44:11
17,Patterson,Isla,Gala Harriers,F,00:44:26
18,Johnson,Bob,Gala Harriers,M,00:44:45
19,Bell,Iain,Gala Harriers,M,00:44:50
20,Molero,Luis,Lauderdale Limpers,M,00:45:33
21,Lunn,Anthony,Gala Harriers,M,00:46:08
22,Lunn,Gillian,Gala Harriers,F,00:46:35
23,Hirst,Danny,Unattached,M,00:46:52
24,Turnbull,Neil,Norham RC,M,00:47:29
25,Misak,Jennifer,Moorfoot Runners,F,00:47:59
26,McAleese,Rachel,Lauderdale Limpers,F,00:49:13
27,Dalgliesh,Lisa,Gala Harriers,F,00:49:15
28,Elliott,Jane,Lauderdale Limpers,F,00:49:29
29,Hardie,Jon,Jogearlston,M,00:50:49
30,Bain,Kerry,Jogearlston,F,00:50:52
31,Cullen,Gavin,Unattached,M,00:51:43
32,Lockie,Paul,Teviotdale Harriers,M,00:51:56
33,Nelson,Katie,Jogearlston,F,00:52:12
34,Richard,Jocelyn,Gala Harriers,F,00:52:17
35,Gibb,Brian,Teviotdale Harriers,M,00:52:19
36,Munro,Ian,Moorfoot Runners,M,00:53:18
37,Coltman,Alan,Teviotdale Harriers,M,00:53:53
38,Pate,Lozi,Lauderdale Limpers,F,00:53:55
39,Davidson,Eilidh,Moorfoot Runners,F,00:53:59
40,Philip,Tracy,Penicuik Harriers,F,00:54:34
41,Hendry,Charlotte,Gala Harriers,F,00:56:03
42,Donald,Calum,Unattached,M,00:57:24
43,Brown,Amanda,Lauderdale Limpers,F,00:57:29
44,Mackenzie,Becky,Unattached,F,00:58:44
45,Bain,Lynne,Sharp Shufflers,F,00:59:15
46,Cameron,Rachel,Huntly's Rinnin Quines and Loons,F,00:59:17
47,Eaton-Turner,Clark,Jogearlston,M,01:02:58
48,Young,David,Jogearlston,M,01:03:07
49,Paterson,Derek,Unattached,M,01:03:07
50,Lyth,Peter,Unattached,M,01:03:44
51,Hastings,Ron,Teviotdale Harriers,M,01:05:38
52,Moss,Hannah,Unattached,F,01:06:21
53,Purves,Emma,Unattached,F,01:06:52
54,Cullen,Lynsey,Unattached,F,01:08:05
55,Cove,Anna,Unattached,F,01:08:28
56,Lyth,Samantha,Unattached,F,01:12:51
57,Brownlie,Gill,Run Duns/Tweed Striders,F,01:23:27
58,Hutton,Felicity,Run Duns,F,01:23:27
