FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Gollan,Ross,Shettleston Harriers,M,01:04:30
2,Alexander,Sam,Westerlands CCC,M,01:07:10
3,Howie,Robin,Highland Hill Runners,M,01:10:49
4,Anderson,Darroch,Glasgow  Uni H&H,M,01:14:46
5,Manson,Ian,Metro Aberdeen RC,M,01:16:08
6,Brookes,Rob,Cosmics,M40,01:18:16
7,Freshwater,Craig,HBT,M40,01:19:43
8,Griffiths,Bruce,Unattached,M,01:21:11
9,Owen,Rob,Carnethy,M,01:22:39
10,Kerridge,Donald,Deeside Runners,M50,01:23:15
11,Bonnyman,Brian,Westerlands CCC,M50,01:25:47
12,Bloomfield,Harry,Unattached,M,01:26:10
13,Taylor,David,Cosmic Hillbashers,M,01:26:59
14,Smith,Alan,Deeside Runners,M60,01:27:48
15,Williamson,Jason,Cosmics,M50,01:29:31
16,Collins,Brian,Unattached,M,01:29:40
17,Ord,Steven,Deeside Runners,M50,01:30:07
18,Padilla,Monica,Highland Hill Runners,F,01:30:09
19,MacDonald,Dennis,Cosmics,M50,01:30:38
20,Primrose,Kenneth,Unattached,M40,01:31:32
21,Maclennan,Ian,Highland Hill Runners,M50,01:31:33
22,Irvine,Clara-Jane,Unattached,F,01:31:36
23,Sealy,Alan,Deeside Runners,M50,01:32:17
24,Henderson,David,Stonehaven RC,M40,01:33:25
25,Sherman,Ronan,Carnethy,M,01:33:54
26,Horsfall,Tim,Unattached,M40,01:34:08
27,Vassallo,Alexander,Dundee Hawkhill ,M,01:34:10
28,Wolfe,Patrick,Unattached,M60,01:36:38
29,Alexander,Mark,Ballymena Runners,M50,01:36:57
30,Hooper,Mark,Carnethy,M,01:38:14
31,Omand,Elaine,Cosmics,F,01:38:25
32,Ingram,Richard,Cosmics,M50,01:39:41
33,Junor,Martin,Unattached,M40,01:39:43
34,Stewart,Craig,Forfar RR,M50,01:39:48
35,Taylor,Lucy,Unattached,F,01:39:54
36,Muir,Amy,Stonehaven RC,F,01:40:06
37,Sheridan,Bob,Deeside Runners,M50,01:40:34
38,Ramirez,Julien,Unattached,M,01:40:53
39,Jack,Tony,Metro Aberdeen RC,M50,01:41:33
40,Green,Colin,Moray Road Runners,M50,01:42:48
41,Millar,Neil,Fife AC,M50,01:43:40
42,Lamour,Colin,Cosmics,M50,01:43:46
43,Weir,Kenneth,Unattached,M40,01:43:49
44,Jessop,Robert,Unattached,M50,01:45:48
45,Newman,Miles,Deeside Runners,M60,01:46:03
46,Krauss,Ludovic,Metro Aberdeen RC,M,01:46:29
47,Macgillvray,Mark,Stonehaven RC,M50,01:46:48
48,Drummond,Mairi,Unattached,F,01:46:54
49,Sym,Digby,Unattached,M50,01:47:07
50,Hodgkinson,Sarah,Metro Aberdeen RC,F,01:48:54
51,Sandonis,Maitane,Unattached,F,01:50:16
52,Milne,Emma,Unattached,F40,01:50:40
53,Radcliffe,Andrew,Insch TRC,M50,01:51:55
54,Rose,Adrian,Banchory RC,M50,01:52:34
55,Radford,Mark,Insch TRC,M50,01:53:13
56,Clark,Sarah,Forfar RR,F40,01:53:55
57,Mackay,Mike,Cosmics,M50,01:54:11
58,Pott,Tim,Forres Harriers,M50,01:55:05
59,McDonald,Mary,Unattached,F,01:55:08
60,Hohensee,Paula,Unattached,F,01:55:55
61,Tisnes,Lucia,Dundee RR,F40,01:57:57
62,Laing,Robert,Unattached,M,01:58:11
63,Beaton,Jamie,Unattached,M40,01:58:50
64,Irvine,Rob,Cosmics,M50,01:59:02
65,Dick,Alan,Cosmics,M50,01:59:51
66,Khan,Muhammed,Unattached,M40,02:01:20
67,Ritchie,Graham,Stonehaven RC,M60,02:01:38
68,Derworiz,Desire,Unattached,F40,02:02:19
69,Black,Corri,Cosmics,F50,02:02:35
70,Lucan,Ludovic,Metro Aberdeen RC,M,02:03:06
71,Mearns,Vicki,Insch TRC,F40,02:06:06
72,Oliver,Jane,Deeside Runners,F60,02:06:38
73,Clunas,Gillian,Cosmics,F60,02:08:08
74,McLaren,Vicki,Unattached,F40,02:09:21
75,King,Adam,Unattached,M,02:09:32
76,Keenan,Jimmy,Forfar RR,M60,02:10:54
77,Reid,Colin,Unattached,M50,02:11:17
78,Fraser,Ronald,Dundee RR,M60,02:12:48
79,McIntosh,John,Dundee RR,M50,02:13:32
80,Eadsforth,Denise,Unattached,F50,02:14:04
81,Watson,Graeme,Forfar RR,M60,02:15:29
82,Milne,Kevin,JSK Running Club,M40,02:18:19
83,Murray,Anne,Insch TRC,F50,02:19:07
84,Campbell,Rod,Cosmics,M70,02:21:20
85,Shaw,Victoria,Unattached,F,02:21:21
86,Russell,Lee,Insch TRC,M50,02:24:11
87,Smithard,Phil,Carnegie Harriers,M70,02:24:28
88,Coelho,Jennifer,Moray Road Runners,F50,02:26:53
89,Arthur,Wendy,Unattached,F50,02:31:44
90,Rattray,Mairi,Unattached,F40,02:36:21
91,Bryan,Elaine,Insch TRC,F40,03:04:11
