RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Anderson,Adam,Hartfell HRC,M,0:20:26
2,Wells,Simon,Unattached,M,0:21:11
3,Brown,Gareth,North Ayrshire AC,M,0:21:21
4,Murphy,Craig,Girvan Harriers,M,0:22:15
5,Goodenough,John,Galloway Harriers,M,0:22:47
6,Reid,Don,Westerlands,M,0:22:57
7,Paton,Ross,Unattached,M,0:23:24
8,McGhill,Callum,Unattached,M,0:23:51
9,McIntosh,Toni,Ayr Seaforth,F,0:23:54
10,Street,Thomas,Kilbarchan,M,0:24:34
11,Lampard,Stuart,Unattached,M,0:25:02
12,Krichell,Alan,Unattached,M,0:25:27
13,Till,Jeremy,Unattached,M,0:25:32
14,Comrie,Fiona,North Ayrshire AC,F,0:25:51
15,Parker,Ross,Unattached,M,0:26:29
16,Drain,Alex,Troon Tortoises,M,0:27:21
17,Davidson,Iain,Girvan Harriers,M,0:28:14
18,Downie,Tim,Ayr Seaforth,M50,0:29:02
19,Wallace,Lisa,Unattached,F,0:29:11
20,Murdoch,Ray,Lochaber AC,M,0:30:08
21,Comrie,James,North Ayrshire AC,M,0:21:09
22,Noble,Anne,Troon Tortoises,F,0:31:25
23,McManus,Ian,Irvine RC,M,0:39:38
