FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Knowles,Matthew,Edinburgh Uni H & H,M,00:32:36
2,Stevenson,Jamie,Ochil Hill Runners,M,00:33:44
3,Spencer,Daniel,EUOC,M,00:34:04
4,Thomas,Alastair,Edinburgh Uni H & H,M,00:34:24
5,Roberts,Fergus,Ochil Hill Runners,M,00:34:30
6,Lydon,Finn,Carnethy,M,00:34:58
7,McLeod,Alasdair,Ochil Hill Runners,M,00:35:14
8,Pulham,Harry,Shettleston Harriers,M,00:35:17
9,Stansfield,Daniel,Unattached,M,00:35:25
10,Wright,Angus,Team East Lothian,M,00:35:29
11,Houston,Charles,HBT,M,00:35:42
12,Sparks,Robert,Edinburgh Uni H & H,M,00:35:49
13,Feltbower,Steve,Ochil Hill Runners,M40,00:35:59
14,Luetchford,Alex,HBT,M,00:36:09
15,Van Dijk,Benjamin,Ochil Hill Runners,M,00:36:15
16,Morgan,Tim,Carnethy,M,00:36:24
17,Ashwood,Dan,Edinburgh Uni H & H,M,00:36:36
18,Davis,Andrew,Ochil Hill Runners,M,00:37:27
19,Rigg,Will,Carnethy,M,00:38:09
20,Wilkinson,Owen,Edinburgh Uni H & H,M,00:38:17
21,Taylor,Jack,Unattached,M,00:38:20
22,Lavin,Daniel,Moorfoot Runners,M,00:38:32
23,Ring,Josh,Unattached,M,00:38:36
24,Lines,Tom,Carnethy,M,00:38:37
25,Wainwright,Sam,Ochil Hill Runners,M,00:38:51
26,Anderson,Darroch,Unattached,M,00:38:51
27,Ward,Dave,HBT,M40,00:38:54
28,San,Andrew,Glasgow Uni H & H,M,00:38:59
29,Bonnor,Tom,Edinburgh Uni H & H,M,00:39:02
30,Cox,Andrew,Moorfoot Runners,M40,00:39:04
31,Bowers,William,Ochil Hill Runners,M,00:39:11
32,Mckeeman,Iain,Unattached,M,00:39:15
33,Fraser,Gary,Ochil Hill Runners,M50,00:39:18
34,Melvin,John,Glasgow Uni H & H,M,00:39:22
35,Zaal,Ype,Unattached,M,00:39:30
36,Gallacher,Craig,Westerlands CCC,M,00:39:33
37,Young,Matthew,Unattached,M,00:39:37
38,Kelly,Chris,Unattached,M,00:39:40
39,Watts,Kieran,Forth Valley Orienteers,M,00:39:50
40,Walsh,Chris,HBT,M40,00:39:52
41,MacDonald,Calum,Unattached,M,00:39:57
42,Innes,Iain,Unattached,M,00:40:03
43,Townley,Frank,Woking AC,M,00:40:17
