RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Strain,Murray,HBT,M,0:25:35
2,Wiseman,Bob,Ochil Hill Runners,M,0:27:30
3,Ross,Dougal,Bellahouston RR,M,0:27:52
4,Tolson,Jonathan,Dundee University,MJ,0:28:20
5,Faulkner,Paul,Carnethy,M,0:28:24
6,Rawlik,Konrad,Carnethy,M,0:28:54
7,Ascroft,Jon,Carnethy,M,0:29:07
8,Dean,Martin,Ochil Hill Runners,M50,0:29:10
9,Theaker,Damien,Westerlands,M40,0:29:16
10,Coyle,John,Carnethy,M,0:29:42
11,Beard,Nathan,Gala Harriers,M,0:29:45
12,Robertson,Ally,Carnethy,MJ,0:30:07
13,Coombs,Richard,Ochil Hill Runners,M,0:30:13
14,Buchanan,Peter,Portobello,M40,0:30:19
15,Hensman,Will,Central AC,M,0:30:34
16,Gordon,Claire,HBT,F,0:30:41
17,Reid,Don,Westerlands,M50,0:30:45
18,Pearson,Stephen,Edinburgh Uni H&H,M,0:30:53
19,Hulme,Martin,Corstorphine,M50,0:31:20
20,Heron,Kyle,Stag Orienteers,M,0:31:34
21,Williams,Colin,Moorfoot Runners,M,0:31:46
22,Mills,Ian,Anster Haddies,M40,0:31:52
23,Wilson,Rob,Penicuik Harriers,M,0:31:56
24,Houston,Val,Westerlands,F40,0:31:58
25,Paton,Derek,Carnethy,M,0:32:03
26,Dean,Hazel,Central AC,F40,0:32:19
27,Bush,Richard,Carnethy,M40,0:32:23
28,Hubbard,Peter,Unattached,M,0:32:32
29,Adkin,Scout,Ambleside,FJ,0:32:36
30,Birnie,Emma,Bellahouston RR,F,0:32:47
31,Waterhouse,Bob,Carnethy,M50,0:32:54
32,Cameron,Gordon,Carnethy,M50,0:32:58
33,Curtis,Briony,HBT,F,0:33:03
34,Millard,Andy,Carnethy,M,0:33:05
35,Duncan,David,Ochil Hill Runners,M50,0:33:09
36,MacDonald,Kenny,Carnegie Harriers,M40,0:33:18
37,Howie,Brian,Carnethy,M50,0:34:16
38,Derby,Craig,Carnethy,M,0:34:40
39,Wiseman,Sarah,Ochil Hill Runners,F,0:34:41
40,Richardson,Matt,Lothian,M40,0:34:56
41,Beckett,Daniel,HBT,M,0:35:01
42,Lamont,Mike,Carnethy,M40,0:36:01
43,Burns,Keith,Carnethy,M60,0:36:17
44,Doyle,Tim,Penicuik Harriers,M40,0:36:25
45,Whitehead,Jonathan,Carnethy,M50,0:36:54
46,Mitchell,Neill,Fife AC,M40,0:37:06
47,Anderson,Kevin,Penicuik Harriers,M,0:37:07
48,Hutton,Paul,Carnegie Harriers,M,0:37:17
49,Nicholson,Rose,HBT,F,0:37:19
50,West,Alison,Carnegie Harriers,F50,0:37:29
51,Brown,Jamie,HBT,M,0:37:54
52,Taylor,Jim,Fife AC,M50,0:38:01
53,McGuire,Jackie,Central AC,F,0:38:04
54,Gatehouse,Richard,Lomond Hill Runners,M50,0:38:12
55,Campbell,Neil,Carnethy,M40,0:38:27
56,Wilkinson,Michael,Carnethy,M40,0:38:52
57,Fraser,Iain,Troon Tortoises,M40,0:39:07
58,McCain,Fred,Carnethy,M50,0:39:11
59,Ascroft,Lorna,Carnethy,F,0:39:15
60,Maxwell,Susie,Penicuik Harriers,F,0:39:26
61,Malcolm,John,Carnethy,M,0:39:56
62,Stokoe,Deborah,Westerlands,FJ,0:40:22
63,Stapley,Tony,Portobello,M60,0:40:31
64,Brown,Nicholas,Corstorphine,M,0:40:37
65,Young,Archie,Unattached,M60,0:40:40
66,Wilson,Andrea,Penicuik Harriers,F,0:40:41
67,Brown,Martin,Penicuik Harriers,M40,0:41:17
68,Thin,Joanne,Carnethy,F40,0:41:28
69,Smith,Janice,HBT,F50,0:41:36
70,McManus,Ian,Irvine RC,M60,0:41:56
71,Williams,Fiona,Moorfoot Runners,F,0:42:56
72,Wall,Dick,HBT,M50,0:43:21
73,Hogg,Kirsten,HBT,F,0:43:53
74,McQuillen,Alison,Lothian,F,0:47:53
