FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Douglas,Andrew,Inverclyde AC,M,00:22:17
2,Masson,Alistair,Carnethy ,M,00:24:38
3,Wright,Angus,Team East Lothian AC,M U23,00:24:54
4,Hugtenburg,Kai,HBT,M,00:25:44
5,Malcolm,Gregor,HBT,M U23,00:26:22
6,Rigg,Will,Carnethy ,M,00:27:05
7,Wainwright,Sam,Ochil Hill Runners,M,00:27:19
8,Bryce,Andy,Royal Marines Running Assoc,M,00:27:24
9,Chepelin,Oleg,HBT,M,00:27:42
10,Fairgrieve,Ewan,Unattached,M U23,00:28:16
11,Hughes,Richie,Northumberland Fell Runners,M,00:28:18
12,Laverick,Benjamin,Unattached,M,00:28:18
13,Macleod,Scott,Edinburgh AC,M,00:29:03
14,Ockenden,John,HBT,M,00:29:07
15,Crawford,Ewan,HBT,M,00:29:48
16,?liwi?ski,Mateusz,Unattached,M,00:29:51
17,Gordon,Neil,Carnethy ,M,00:30:14
18,Robson,Scott,Carnethy ,M,00:30:26
19,Crowe,Des,Penicuik Harriers,M60,00:30:30
20,MacNeil,Ruari,Kolos Edinburgh,M,00:30:37
21,Bothwell,Alexander,Unattached,M,00:30:39
22,Weir,Jonathan,Unattached,M40,00:30:42
23,Kitchin,Sam,Lasswade AC,M,00:30:43
24,Shepherd,Sorcha,Edinburgh AC,F U23,00:30:51
25,Baldwin,Alex,Edinburgh RC,M,00:30:53
26,Finn,Chris,Unattached,M,00:30:54
27,Griffiths,William,Edinburgh AC,M U23,00:31:01
28,Christian,Donald,Unattached,M40,00:31:13
29,Paterson,Isla,Gala Harriers,F U23,00:31:29
30,Duncan,Nicola,Carnethy ,F40,00:31:33
31,Hanson,Beth,Ambleside AC,F,00:31:38
32,Brodie,Stuart,Ochil Hill Runners,M40,00:31:53
33,Mencia,Erlantz,Unattached,M,00:32:02
34,Rabaeijs,Tristan,Corstorphine AAC,M,00:32:11
35,Murray,Chris,Unattached,M50,00:32:23
36,Gilmour,Andrew David,Unattached,M40,00:32:29
37,Gray,Tom,Kolos Edinburgh,M,00:32:44
38,Reid,Don,Westerlands CCC,M60,00:32:53
39,Wilkinson,Owen,Carnethy ,M,00:33:06
40,McKiddie,Christopher,Westerlands CCC,M40,00:33:31
41,Fabio,Perron,Unattached,M U23,00:33:39
42,Turner,Judith,PH Racing,F40,00:33:40
43,Knox,Lizzie,Carnethy ,F,00:33:45
44,Cain,Pete,Carnethy ,M60,00:33:46
45,Hand,Julie,Penicuik Harriers,F,00:34:24
46,Blackley,Lisa,Unattached,F40,00:34:26
47,McAllister,Georgina,Penicuik Harriers,M40,00:34:31
48,Shaieb,Remy,Unattached,M,00:34:38
49,Duncan,David,Ochil Hill Runners,M60,00:34:57
50,Fitzpatrick,Pat,Ochil Hill Runners,M70,00:35:09
51,Fordyce,Kenneth,Carnethy ,M50,00:38:14
52,Ogilvie,Archie,Kolos Edinburgh,M,00:38:16
53,Cunningham,Liz,Unattached,F,00:38:37
54,Rheinallt,Heledd,Unattached,F,00:39:03
55,Shepherd,Rozy,Carnethy ,F,00:39:13
56,Bowman,Angus,Lomond Hill Runners,M60,00:40:04
57,Godfrey,Kevin,Lothian ,M50,00:40:17
58,Kitchin,Kate,Ferranti,F,00:40:36
59,Reilly,Johanna,Carnethy ,F,00:42:12
60,Hartree,Mark,Carnethy ,M50,00:42:18
61,Franzosi,Chiara,Unattached,F,00:42:19
62,Hibbert,Michael,Carnethy ,M,00:42:20
63,Kemp,Sadie,Penicuik Harriers,F40,00:42:35
64,Brownlee,David,Penicuik Harriers,M50,00:42:45
65,Droop,Stephanie,Carnethy ,M,00:42:51
66,Chandler,Richard,Carnethy ,M60,00:43:12
67,Fortune,Carole,Gala Harriers,F50,00:43:21
68,Burrells,Alison,Carnethy ,F40,00:44:52
69,McAdam,Pauline,Teviotdale Harriers,F60,00:49:47
70,Provan,Jamie,Westerlands CCC,M,00:49:50
71,Philp,Tracy,Penicuik Harriers,F40,00:50:00
72,Blaikie,Adele,Musselburgh and District AC,F,01:00:19
