FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Cooper,Kieran,Carnethy HRC,M,00:43:11
2,Hukins,Ben,PH Racing Club,M40,00:45:44
3,McKenna,Bryan,Carnethy HRC,M40,00:47:09
4,Wiseman,Bob,Ochils,M40,00:47:51
5,Owen,Rob,Carnethy HRC,M,00:48:14
6,O'Byrne,Aidan,Unattached,M,00:48:24
7,Wilson,Craig,Unattached,M,00:50:24
8,Anetts,Simon,Fife AC,M,00:50:29
9,Ballantine,Andrew,Unattached,M,00:52:02
10,Marszalek,Kuba,Unattached,M,00:52:06
11,Anderson,Aaron,Unattached,M,00:52:08
12,Seefeldt,Scott,Unattached,M40,00:52:54
13,Blaikie,Robert,Westerlands CCC,M,00:53:16
14,Smithson,Luke,Good Time RC,M,00:53:24
15,Wallace,Cameron,Ochils,M,00:53:37
16,Robertson,Shona,Shettleston Harriers,F50,00:54:38
17,Priestley,Alex,Unattached,M,00:54:59
18,Bethune,Iain,Miles Together,M40,00:55:15
19,Gilbertson,Jenny,Unattached,F,00:55:29
20,Darlington,Anwen,Dundee RR,F,00:55:50
21,Fowler,Patrick,Portobello RC,M,00:56:08
22,Chong,Allie,Giffnock North AC,F50,00:56:44
23,Wilkinson,Owen,Carnethy HRC,M,00:57:14
24,Horsfield,Fiona,Kinross RR,F40,00:57:55
25,Waterworth,Andrew,Carnegie Harriers,M,00:59:32
26,Jarvis,Joshua,Unattached,M,01:00:10
27,Harkins,Paul,Fife AC,M40,01:00:49
28,Gallagher,Andy,Strathearn Harriers,M60,01:01:12
29,Fairfield,Kenny,Carnegie Harriers,M50,01:01:28
30,McMurray,Robert,Unattached,M40,01:01:32
31,Hendry,John,Unattached,M60,01:02:10
32,Schochle,Kai,RSC Luneburg Triathlon,M40,01:02:52
33,Lamb,Jake,Good Time RC,M,01:03:58
34,Hamilton,Lee,Unattached,M,01:04:00
35,Smith,Robyn,Falkland TR ,F,01:04:19
36,Burnett,Seona,Harmeny AC,F50,01:04:31
37,Wilson,Tania,Buxton AC,F50,01:05:18
38,Scott,Simone,Good Time RC,F40,01:05:24
39,Bartlett,Patrick,Interlopers,M50,01:05:27
40,Patterson,Alice,Unattached,F,01:05:29
41,Hunter,Sean,Unattached,M,01:06:50
42,Dunleavey,David,Unattached,M60,01:06:56
43,Unwin,Alison,Vegan Runners ,F40,01:07:32
44,Thomson,Lewis,Unattached,M,01:08:04
45,Carney,Will,Good Time RC,M,01:08:27
46,Marshall,Harry,Unattached,M,01:08:28
47,Fernie,Sean,Unattached,M,01:08:43
48,Leishman,Paul,Unattached,M40,01:09:02
49,Lamotte,Hamish,Good Time RC,M,01:09:43
50,Tennet,Graham,Harmeny AC,M50,01:09:52
51,McRobbie,Bethan,Unattached,F,01:10:12
52,Racionzer,Paul,Unattached,M50,01:10:15
53,Dobson,Stuart,Unattached,M60,01:10:16
54,Sim,Andrew,Carnegie Harriers,M50,01:10:25
55,Dobson,Judith,Kinross RR,F60,01:10:48
56,Landels,Brian,Lomonds,M60,01:11:12
57,Gold,John,Unattached,M40,01:11:24
58,Alexander,Helene,Vegan Runners ,F40,01:12:04
59,Watkins,Huw,Unattached,M,01:12:07
60,Pease,David,Falkland TR ,M50,01:12:18
61,Yule,Zak,Unattached,M50,01:14:21
62,Cooijmans,Chris,Unattached,M,01:14:25
63,Noble,Anne,Troon Tortoises,F60,01:14:56
64,MacSween,Alastair,Wee County Harriers,M50,01:15:14
65,Henderson,Tristan,Unattached,M40,01:15:59
66,Schochle,Eileen,RSC Luneburg Triathlon,F40,01:17:12
67,Hannigan,Craig,Good Time RC,M,01:19:09
68,Wallace,Paul,Falkland TR ,M40,01:19:09
69,Astbury,Caitlin,Portobello RC,F,01:20:56
70,Arthur,Wendy,Unattached,F50,01:20:57
71,Wallace,Graham,Unattached,M,01:21:19
72,Mitchell,Hannah,Good Time RC,F,01:23:34
73,Stables,Scott,Portobello RC,M,01:25:17
74,Smith,Joseph,Falkland TR ,M,01:27:42
75,Smith,Rebekah,Unattached,F,01:28:53
76,Maican,Mihaela,Unattached,F,01:29:40
77,Urch,Ashley,Unattached,F,01:29:42
78,Adams,Sarah,Unattached,F40,01:30:09
79,Rotheram,Rachel,Unattached,F,01:31:01
80,Gardner,Alanah,Unattached,F,01:31:01
81,Orr,Morven,Unattached,F,01:32:05
82,High,Charlie,Unattached,M,01:39:02
83,High,Camila,Unattached,F,01:39:02
84,Cowell,Joanne,Unattached,F,01:48:01
85,Armour,Timothea,Good Time RC,F,01:49:02
86,Hadden,Lana,Metro Aberdeen RC,F60,01:49:09
87,Elrick,John,JSK RC,M60,01:49:09
