FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Chepelin,Sasha,Carnethy,MS ,00:28:52
2,Mcleod,Alasdair,Ochils,MS,00:29:36
3,Smithard,Chris,Forth Valley Orienteers,MS,00:30:14
4,Pybus,John,Unattached,MS,00:30:57
5,Davies,Andrew,Ochils,MV,00:31:04
6,Paton,Euan,Unattached,MJ,00:31:23
7,Feltbower,Steve,Ochils,MV,00:31:36
8,Melvis,John,Glasgow Uni H&H,MS,00:32:04
9,Sutherland,Matthew,Central AC,MS,00:32:19
10,Fraser,Garry,Ochils,MV ,00:33:23
11,Downie,Robin,Unattached,MS,00:33:31
12,Ashworth,James,Ochils,MV,00:33:54
13,Watts,Kieran,Unattached,MS,00:34:24
14,Bunn,Fiona,Edinburgh Uni H&H,FS,00:34:40
15,Mooney,Edel,Ochils,FV,00:34:42
16,Logan,Rory,Glasgow Uni H&H,MS,00:36:27
17,Coy,Tom,Ochils,MV,00:37:15
18,Holland,Lee,Carnegie HR,MV,00:37:41
19,Stokes,Gillian,Stirling Tri Club,FV,00:39:08
20,McDonald,Stuart,Unattached,MV,00:39:15
21,Cushion,Toby,Unattached,MV,00:39:20
22,Findlay,Clark,Unattached,MV,00:39:26
23,Cross,Jon,Ochils ,MV,00:39:49
24,Steel,Bob,Unattached,MV,00:39:56
25,Anderton,Nathan,Unattached,MV,00:39:59
26,Patterson,William Roy,Unattached,MV,00:40:12
27,Appelby,Gordon,Central AC,MV,00:41:04
28,Brickell,Harry,Unattached,MS,00:41:06
29,Steele,John,Unattached,MV,00:41:08
30,Becks-Phelps,Finley,Unattached,MS,00:41:13
31,Stokes,Greg,Unattached,MS,00:41:19
32,Stratton,Andy,Ochils,MV,00:41:34
33,Pryde,Gordon,Lomond HR ,MV,00:41:43
34,Alexander,Colin,Central AC,MV,00:42:08
35,Brickell,Jack,Ochils,MS,00:43:05
36,Hall,Stephe,Unattached,MV,00:43:09
37,Duncan,David,Ochils,MV,00:43:56
38,O’Hare,Conal,Unattached,MJ,00:44:00
39,Kerr,Euan,Unattached,MV,00:44:42
40,McCallum,Eadie,Unattached,FS,00:44:59
41,Ashworth,Collette,Ochils,FV,00:45:24
42,Evans,Mark,Unattached,MV,00:45:36
43,Hart,Sam,Unattached,MV,00:46:25
44,Williamson,Philip,Pitreave AAC,MV,00:46:50
45,Mailer,Jim,Unattached,MV,00:47:26
46,Greenwood,Sarah,Unattached,FV,00:47:57
47,O’Neill,Daniel,Central AC,MV,00:47:59
48,Cessford,Lee,Falkland Trail Runners,MV,00:49:10
49,O’Neill,Millie,Central AC,FJ,00:50:27
50,Whitehouse,Ellen,Unattached,FS,00:50:30
51,Whitehouse,Isla,Unattached,FS,00:50:38
52,McPhail,Seonaid,Unattached,FS,00:52:58
53,Watson,William,Unattached,MV,00:55:03
54,Smith,Paul,Unattached,MV,00:55:03
55,Chambers,William,Wee County Harriers ,MV,00:58:21
56,Crawford,Shona,Unattached,FV,00:58:51
57,Coy,Nina,Unattached,FV,00:58:51
58,Gaul,Alan,Central AC,MV,01:06:27
59,Campbell,Cameron,Central AC,MV,01:06:27
