FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Masson,Alistair,Carnethy ,M,02:27:16
2,van Dijk,Benjamin,Ochil Hill Runners,M,02:30:21
3,Abernethy,Rory,Ochil Hill Runners,M,02:30:49
4,Fallas,Andrew,Carnethy ,M40,02:32:46
5,Smith,Aidan,Dark Peak,M,02:34:28
6,Pulham,Harry,Shettleston Harriers,M,02:34:42
7,Ivandjikov,Boyan,Edinburgh Uni H&H,M,02:37:03
8,Bisset,Alasdair,Edinburgh Uni H&H,M,02:37:28
9,Otton,Thomas,Carnethy ,M,02:38:50
10,Ashwood,Daniel,Carnethy ,M,02:39:52
11,Wilson,Felix,Carnethy ,M,02:40:52
12,MacPherson,Chris,Unattached,M,02:41:51
13,Spencer,Daniel,Keswick AC,M,02:43:08
14,Cooper,Kieran,Cambuslang Harriers,M,02:43:39
15,Ward,Dave,HBT,M40,02:43:54
16,Faulkner,Paul,Carnethy ,M40,02:46:07
17,Wright,Joseph,Deeside Runners,M,02:46:17
18,Sedman,Eliot,Carnethy ,M40,02:46:24
19,Stansfield,Daniel,Carnethy ,M,02:47:17
20,Macrae,Andrew,Carnethy ,M50,02:48:23
21,Lamont,Andrew,Carnethy ,M40,02:48:42
22,Luetchford,Alex,HBT,M,02:49:56
23,Jennings,Zach,Settle Harriers,M,02:50:01
24,Fitzgerald,Colm,Carnethy ,M,02:52:37
25,Sharkey,Drew,Carnethy ,M40,02:53:37
26,Fulton,David,HBT,M40,02:53:39
27,Moran,Colm,Carnethy ,M,02:54:16
28,Laverick,Benjamin,Unattached,M,02:54:46
29,Lindsay,Andrew,Unattached,M,02:54:55
30,Muir,Jonny,Carnethy ,M40,02:55:43
31,Oldfield,Ifan,Edinburgh Uni H&H,M,02:56:19
32,Stephen,Jill,HBT,F40,02:57:07
33,Dale,Craig,TriWorks Edinburgh,M,02:58:35
34,Dytch,Ewan,Unattached,M,02:59:19
35,Morgan,Tim,Carnethy ,M,02:59:29
36,Smith,Ben,Unattached,M,03:00:01
37,Chepelin,Oleg,HBT,M,03:00:16
38,Elwood,Andrew,Durham University,M,03:00:28
39,Scott,James,Unattached,M,03:00:32
40,Owen,Rob,Carnethy ,M,03:00:34
41,Gray,Adam,Penicuik Harriers,M,03:02:03
42,Whitlie,Stewart,Carnethy ,M60,03:03:02
43,Morris,Ross,Westerlands CCC,M,03:03:14
44,Manners,Will,Strathearn Harriers,M50,03:03:30
45,Nicoll,Andy,Carnethy ,M,03:04:15
46,Walsh,Chris,HBT,M40,03:04:25
47,Garland,Beth,Costorphine AC,F,03:05:02
48,MacNicol,Neil,Unattached,M50,03:05:15
49,Galloway,Robin,Carnethy ,M50,03:06:07
50,Eisen,Luis,Shettleston Harriers,M,03:06:12
51,Ring,Josh,Westerlands CCC,M,03:07:02
52,Nicholson,James,Carnethy ,M,03:08:18
53,Johnston,Fergus,Carnethy ,M40,03:08:52
54,Mckeeman,Iain,Unattached,M,03:09:22
55,Martin,Liam,Unattached,M,03:09:30
56,Umpleby,Richard,Carnethy ,M,03:09:57
57,Belton-Schure,Aidan,HBT,M,03:10:34
58,Laucht,Richard,Carnethy ,M40,03:10:38
59,Macaulay,Lewis,Unattached,M,03:11:01
60,Hemmings,Anthony,Carnethy ,M40,03:12:04
61,Samplonius,Jelmer,HBT,M,03:12:24
62,McCarthy,Rory,Pentland Triathletes,M,03:13:28
63,Horne,Benjamin,Carnethy ,M,03:13:31
64,McClelland,Morag,HBT,F,03:13:42
65,Farquharson,Edward,Unattached,M,03:13:47
66,Henderson,Walter,Shettleston Harriers,M50,03:13:52
67,Brown,Gareth,North Ayrshire AC,M40,03:15:01
68,Crawford,Ewan,HBT,M,03:17:21
69,Wilkinson,Owen,Edinburgh Uni H&H,M,03:17:45
70,Malcolm,Chloe,Carnethy ,F,03:18:31
71,Mitchell,Rory,Carnethy ,M40,03:18:40
72,Duncan,Linda,Unattached,F,03:19:04
73,Carrick,Andrew,Edinburgh Uni H&H,M,03:19:54
74,Seefeldt,Scott,Carnethy ,M40,03:20:35
75,Barraclough,Laura,Carnethy ,F,03:20:37
76,Brown,Gregor,Unattached,M40,03:20:39
77,Wheeler,Gareth,Unattached,M,03:20:42
78,Macfadyen,Anna,Forres Harriers,F,03:20:42
79,Drury,Benjamin,Unattached,M40,03:22:03
80,Cooper-Knock,Johnathan,Totley AC,M40,03:22:14
81,Toms,Angus,Edinburgh Uni H&H,M,03:22:18
82,Dakin,Pippa,Carnethy ,F,03:23:00
83,Hunter,Niamh,Edinburgh Uni H&H,F,03:23:12
84,Oldham,Veronique,Cosmics,F50,03:23:32
85,Broderick,Phil,EH3 Milers,M,03:23:33
86,Cox,Alistair,Tinto Hill Runners,M40,03:25:52
87,Gillespie,James,Unattached,M,03:26:32
88,Jones,Mike,Musselburgh ,M40,03:26:44
89,Fox,Ben,Unattached,M40,03:27:05
90,Morrison,Hannah,Edinburgh Uni H&H,F,03:27:33
91,Corrigan,Sean,Carnethy ,M,03:27:45
92,Challands,Diana,Moorfoot Runners,F40,03:27:48
93,Sherman,Ronan,Carnethy ,M,03:27:55
94,Normand,Will,Carnethy ,M,03:29:34
95,Smith,Alistair,Edinburgh RC,M40,03:30:07
96,Coull,Gregg,Unattached,M,03:30:07
97,MacMillan,Jura,Carnethy ,F,03:30:12
98,Gavin,Peter,Linlithgow AC,M,03:30:48
99,Lines,Tom,Carnethy ,M,03:31:27
100,Wilson,Rob,Penicuik Harriers,M50,03:31:37
101,Rodriguez Rodriguez,Mario,Unattached,M,03:32:00
102,Foreman,Ella,Westerlands CCC,F,03:32:08
103,Leitch,Matthew,Carnethy ,M,03:32:53
104,Pow,Grace,Edinburgh Uni H&H,F,03:33:44
105,Reid,Tana,Carnethy ,F,03:34:07
106,Coombs,Kirsty,Unattached,F,03:34:10
107,Hardy,Mark,Carnethy ,M40,03:34:47
108,Ball,Duncan,Penicuik Harriers,M60,03:35:07
109,Dauncey,Steve,Carnethy ,M,03:35:17
110,Ruthven,Gavin,Unattached,M,03:36:21
111,Hay,David,Unattached,M40,03:37:15
112,Menu,Sebastien,Carnethy ,M,03:38:33
113,Brocklehurst,Philip,Carnethy ,M,03:38:37
114,Moore,Fraser,Unattached,M50,03:39:02
115,Magill,Catherine,HBT,F40,03:39:15
116,McGrann,Ian,Unattached,M,03:40:20
117,MacDonald,Laura,Tinto Hill Runners,F,03:40:58
118,McCallum,Alasdair,Norham RC,M50,03:40:59
119,Rosario,Joseph,Unattached,M,03:41:26
120,Edwards,Polly,Carnethy ,F,03:41:27
121,Bullen,Paul,Unattached,M40,03:41:48
122,Kancleris,Ignas,HBT,M,03:41:49
123,Tullis,John,Unattached,M40,03:42:03
124,Tait Westwell,Amy,Falkland Trail Runners,F,03:42:56
125,Kinninmonth,Alexander,Carnethy ,M40,03:43:42
126,Smith,John,Lomond Hill Runners,M50,03:43:50
127,Dargie,Greta,Unattached,F,03:44:56
128,Orton,Ben,Unattached,M,03:45:03
129,Hynd,John,Carnethy ,M40,03:45:06
130,Scheelings,Gerben,Carnethy ,M,03:45:21
131,McKay,Craig,Unattached,M60,03:45:36
132,Husbands,Jessica,HBT,F,03:45:57
133,Hayes,Daniel,Ilkley Harriers AC,M,03:46:22
134,Baldwin,Alex,Edinburgh AC,M,03:46:52
135,Leith,Clifford,Metro Aberdeen ,M50,03:47:14
136,Thomas,Neil,HBT,M50,03:47:57
137,Weil,Esther,Carnethy ,F,03:48:15
138,Lockhart,Dave,Unattached,M50,03:48:51
139,Gibson,Nikki,Edinburgh AC,F,03:48:56
