RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Smith,Tom,Lochaber AC,M,0:35:06
2,MacInnes,Steven,Carnethy,M,0:37:20
3,Thompson,Ben,Lochaber AC,M,0:38:20
4,Davis,Adrian,Lomond Hill Runners,M40,0:38:39
5,Bossard,Michael,Lochaber AC,M,0:39:13
6,Binnie,John,Lochaber AC,M40,0:40:00
7,Dale,Andy,Loch Eck Orienteers,M40,0:41:24
8,Duke,Alasdair,Westerlands,M,0:43:09
9,Watson,Dan,Lochtayside,M40,0:43:13
10,Connor,Julia,Unattached,F,0:46:08
11,Bowman,Angus,Lomond Hill Runners,M50,0:46:45
12,Diver,Michael,Clydesdale Harriers,M40,0:49:04
13,Brennan,Brian,Westerlands,M50,0:49:10
14,Duncan,David,Ochil Hill Runners,M50,0:49:37
15,Bell,Chris,Nevis Cycles,M,0:51:19
16,Calothis,Marinos,Westerlands,M40,0:52:17
17,Keenan,Jim,Isle of Mull Cycle Club,M50,0:53:14
18,Smith,Jo,Lochaber AC,F,0:53:25
19,Daynes,Ed,Lochaber AC,M40,0:53:36
20,Bowman,Jean,Lomond Hill Runners,F50,0:53:37
21,MacLeod,Brian,Isle of Mull Cycle Club,M40,0:59:53
