RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Waldie,James,HBT,M,0:18:59
2,Gilmore,Andrew,Highland Hill Runners,M,0:19:34
3,Wiseman,Bob,Ochil Hill Runners,M,0:20:22
4,Mathieson,Gordon,Anster Haddies,M,0:20:36
5,Watson,Chris,Unattached,M,0:20:38
6,O`Neill,Owen,Westerlands,M,0:20:57
7,Hammond,John,Carnethy,M,0:20:58
8,Stewart,Ryan,Shettleston Harriers,M,0:20:59
9,Sanderson,Stuart,Penicuik Harriers,M50,0:21:28
10,Nash,Graham,Carnethy,M40,0:21:40
11,Smith,Alan,Deeside Runners,M50,0:21:56
12,Leslie,Nick,Ochil Hill Runners,M40,0:22:02
13,Christie,Ross,Carnethy,M,0:22:18
14,Mardall,Nick,Deeside Runners,M40,0:22:43
15,Smith,Gavin,HBT,M,0:23:42
16,Gillies,Michael,Unattached,M,0:24:07
17,Elder,David,Lomond Hill Runners,MJ,0:24:17
18,Cowan,David,Fife AC,M50,0:24:23
19,Gilmore,Iain,Carnethy,M,0:24:36
20,Burnett,Neil,Carnethy,M40,0:24:38
21,Watson,Dan,Lochtayside,M40,0:24:39
22,Wilson,Rob,Penicuik Harriers,M40,0:24:52
23,Anderson,Laurie,Lomond Hill Runners,M50,0:25:00
24,Roberts,Craig,Unattached,M,0:25:32
25,Duncan,Eric,Highland Hill Runners,M40,0:25:34
26,Roberts,Clive,Fife AC,M50,0:25:35
27,Pryde,Gordon,Lomond Hill Runners,M50,0:25:36
28,Summers,Robert,Beacon Runners,M40,0:25:39
29,Davis,Duncan,Carnethy,M50,0:25:49
30,McLure,Neil,Carnegie Harriers,M40,0:26:08
31,Howe,David,Lomond Hill Runners,M40,0:26:11
32,McKiddie,Christopher,Westerlands,M,0:26:25
33,Wilson,Colin,Lomond Hill Runners,M50,0:26:28
34,Anderson,Kevin,Penicuik Harriers,M40,0:26:40
35,Leaver,Ollie,Unattached,M,0:26:46
36,Tilsner,Jens,Unattached,M40,0:26:53
37,Beedie,Iain,Lomond Hill Runners,M40,0:26:59
38,Cameron,Gordon,Carnethy,M50,0:27:02
39,Adam,Sarah,Westerlands,F,0:27:15
40,James,Margo,Westerlands,F50,0:27:16
41,Brennan,Brian,Westerlands,M50,0:27:30
42,Shaw,Trevor,Lochtayside,M50,0:27:31
43,Millar,Jonathan,Carnegie Harriers,M,0:27:49
44,Wilson,Joan,Lomond Hill Runners,F50,0:28:14
45,Burns,Denise,Lomond Hill Runners,F40,0:28:30
46,Connor,Julia,Unattached,F40,0:28:50
47,Ledlie,Colin,Carnethy,M40,0:29:15
48,McWhinnie,Jim,Fife AC,M50,0:29:27
49,Downie,Chris,Penicuik Harriers,M50,0:29:34
50,Heward,Sarah,Unattached,F50,0:29:35
51,McLean,Herbie,Lochtayside,M60,0:29:39
52,Duff,Bill,Falkland Trail Runners,M60,0:29:50
53,Cessford,Lee,Falkland Trail Runners,M40,0:29:51
54,Greer,Stephen,Carnegie Harriers,M50,0:30:09
55,Sword,Lawrence,Unattached,M40,0:31:12
56,Russell,Derek,Unattached,M40,0:31:58
57,Davidson,Stewart,Fife AC,M60,0:32:00
58,Stewart,George,Calderglen Harriers,M50,0:32:02
59,Bowie,Tom,Unattached,M60,0:32:46
60,Simpson,Iain,Falkland Trail Runners,M40,0:33:08
61,Smithard,Phil,Carnegie Harriers,M60,0:33:46
62,Beveridge,Bob,Lomond Hill Runners,M70,0:34:30
63,Fairley,Bill,Carnegie Harriers,M70,0:38:37
64,Mallett,Carole,Lomond Hill Runners,F50,0:39:40
65,Gilmore,Vicki,Carnethy,F50,0:39:45
66,Fraser,Ronald,Dundee Road Runners,M50,0:40:34
67,MacCalman,Sandy,Kinross Road Runners,M70,0:45:40
