FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Davis,Andrew,Ochils,M40,00:19:52
2,Harris,Tom,Fife AC,M,00:20:00
3,Gard-Storry,Bobby,Ochils,M,00:21:03
4,Harris,Adam,Unattached,M,00:21:28
5,Vaserpuru,Tom,Ochils,M,00:22:02
6,Harris,Mark,Fife AC,M50,00:22:38
7,Strachan,Scott,Kinross RR,M40,00:22:40
8,Leslie,Nick,Ochils,M50,00:23:04
9,Clarke,Daniel,Ochils,M40,00:23:34
10,Dakin,Pippa,Carnethy,F,00:23:52
11,Jack,Ewan,Ochils,M50,00:24:10
12,Davie,Kevin,Carnegie Harriers,M40,00:24:18
13,Wilson,Rob,Penicuik Harriers,M50,00:24:22
14,Brodie,Stuart,Ochils,M40,00:24:23
15,Weir,Jonathan,Unattached,M40,00:24:38
16,Kemp,Allan,Kinross RR,M40,00:25:07
17,Sinclair,Colin,Glenrothes Tri Club,M40,00:25:12
18,Knox,Lizzie,Carnethy,F,00:25:45
19,Findlay,Isobel,Ochils,F,00:25:47
20,Reid,Don,Westerlands,M60,00:25:57
21,Horsfield,Fiona,Kinross RR,F40,00:26:00
22,Holland,Lee,Carnegie Harriers,M50,00:26:07
23,Kerr,Gifford,Tri-Bridges,M60,00:26:34
24,Place,David,Fife AC,M50,00:27:12
25,Kiddie,Christopher,Westerlands,M40,00:27:14
26,Turner,Dave,Lomond,M50,00:27:22
27,Stevenson,John,Ochils,M60,00:27:41
28,Simpson,Iain,Lomond,M50,00:27:43
29,Purves,Denise,Lomond,M50,00:27:53
30,Mitchell,Neil,Fife AC,M50,00:28:00
31,Pryde,Gordon,Lomond,M60,00:28:04
32,Anderson,Laurie,Lomond,M60,00:28:12
33,Wilson,Joan,Lomond,F50,00:28:14
34,Burn,Stephen,Unattached,M40,00:28:39
35,Blackley,Lisa,Unattached,F40,00:28:46
36,Friedrick,Juliane,Penicuik Harriers,F,00:28:47
37,Duncan,David,Ochils,M50,00:29:14
38,Smith,Colin,Glenrothes Tri Club,M40,00:29:16
39,Miller,Jonathan,Carnegie Harriers,M,00:29:22
40,Cessford,Lee,Falkland TR ,M40,00:29:25
41,McMillan,Paul,Unattached,M40,00:29:28
42,Wilson,Colin,Lomond,M60,00:30:14
43,Landels,Brian,Lomond,M50,00:30:40
44,Ritchie,Hilary,Fife AC,F50,00:30:42
45,Stevenson,Tyler,Lomond,M,00:30:48
46,Haddow,Carolyn,Falkland TR ,F50,00:31:36
47,Lindsay,Raymond,Unattached,M50,00:31:52
48,Wallace,Paul,Falkland TR ,M40,00:32:35
49,Kemp,Sadie,Penicuik Harriers,F40,00:33:02
50,Scott,Jocelyn,Fife AC,F60,00:33:04
51,Lopez,Gillian,Kinross RR,F50,00:33:06
52,Mitchell,Karen,Kinross RR,F40,00:34:18
53,Fraser,Ron,Dundee RR,M50,00:36:08
54,Forsyth,Karen,Carnegie Harriers,F,00:36:24
55,Brown,Keira,Lomond,JF,00:36:26
56,Malcolm,Ann,Kinross RR,F50,00:37:45
57,Smithard,Phil,Carnegie Harriers,M70,00:37:50
58,Fairley,Bill,Carnegie Harriers,M80,00:51:40
