FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
76,Hansen,Max,Carnethy,M,00:35:21
77,Kancleris,Ignas,HBT,M,00:35:22
78,Brown,Jeremy,EH3 Milers,M,00:35:27
79,McGurty,Daniel,Unattached,M,00:35:37
80,Harrison,Simon,HBT,M,00:35:44
81,Darwin-Clements,Dan,HBT,M40,00:36:11
82,Czarnecki,Boz,HBT,M40,00:36:12
83,Webster,Isobel,Unattached,F,00:36:14
84,McCormick,Andrew,Portobello RC,M50,00:36:21
85,McNicol,Scott,HBT,M,00:36:24
86,Lorne,Ralph,HBT,M,00:36:25
87,Keast,Mark,Musselburgh,M40,00:36:26
88,Stable,Charles,Musselburgh,M50,00:36:35
89,Fraser,Mitchell,Unattached,M40,00:36:47
90,Stewart,Alister,Tinto HR,M50,00:36:48
91,Honeyman,Steven,Carnegie Harriers ,M40,00:36:49
92,Williamson,Philip,Ochils,M60,00:36:49
93,Hyatt,Sam,HBT,M,00:36:55
94,MacDonald,Alasdair,Carnethy,M50,00:37:01
95,Thomas,Neil,HBT,M50,00:37:03
96,Weil,Esther,Carnethy,F,00:37:04
97,Hurford,Rosemary,Unattached,F,00:37:21
98,Tomes,Sam,HBT,M,00:37:27
99,Grant,Michael,HBT,M,00:37:31
100,White,Vicki,HBT,F40,00:37:37
101,Pryde,Gordon,Lomond Hill Runners,M60,00:37:51
102,Antunes,Andre,HBT,M40,00:39:00
103,Jones,Ben,Unattached,M,00:39:01
104,Sommerville,Emma,Westerlands CCC,F,00:39:05
105,Craig,Anne,Carnethy,F60,00:39:08
106,Hynd,John,Carnegie Harriers ,M60,00:39:14
107,Ross,Stephen,Tinto HR,M40,00:39:24
108,Rudland,Steve,HBT,M50,00:39:33
109,Graham,Kevin,Unattached,M40,00:39:46
110,Blain,Ben,Unattached,M50,00:39:52
111,Wilson,Joan,Lomond Hill Runners,F60,00:39:58
112,Fordyce,Kenneth,Carnethy,M50,00:40:16
113,Scott,Keir,HELP,M,00:40:25
114,Howie,Brian,Carnethy,M70,00:40:50
115,Knox,Lizzie,Carnethy,F,00:41:01
116,Gudgin,Joy,Carnegie Harriers ,F50,00:41:30
117,Shaw,Laura,HBT,F,00:41:40
118,Bazosko,Marta,Unattached,F,00:41:41
119,McAdam,Sarah,Portobello RC,F,00:41:51
120,Gulrajani,Greg,Unattached,M50,00:41:52
121,Somerville,Gordon,Carnegie Harriers ,M60,00:42:25
122,McConnell,Mike,HBT,M,00:42:33
123,Fraser,Ron,Dundee RR,M60,00:42:35
124,Shaevel,Kenny,Unattached,M,00:42:37
125,Carter,Joanna,HBT,F40,00:42:40
126,Cessford,Lee,Falkland Trail Runners,M40,00:42:40
127,Blain,Joe,Unattached,M,00:42:44
128,Sisley,Lizzy,HBT,F,00:42:55
129,Wilson,Colin,Lomond Hill Runners,M60,00:43:16
130,Bisset,Michael,Carnegie Harriers ,M50,00:43:18
131,Miller,Brian,Carnegie Harriers ,M40,00:43:20
132,Moss,Emily,Unattached,F,00:43:32
133,Lloyd,Frank,HBT,M70,00:43:33
134,Forsyth,Karen,Carnegie Harriers ,F,00:43:43
135,Murray,Alison,Carnegie Harriers ,F40,00:44:47
136,Cook,Daniel,Unattached,M,00:44:49
137,O'Leary,Owen,Unattached,M40,00:46:20
138,Donnelly,Aedin,HBT,F,00:46:59
139,Smithard,Phil,Carnegie Harriers ,M70,00:48:55
140,Scott,Jack,HELP,M,00:49:08
141,Beveridge,Gail,Carnegie Harriers ,F60,00:50:49
142,Walker,Sue,Carnegie Harriers ,F60,00:50:54
143,Bradshaw,James,Unattached,M,00:51:43
144,Hunter,Kerry,Carnegie Harriers ,F,00:57:28
145,Robinson,Aileen,Unattached,F,00:57:42
146,Eyett,Chris,EH3 Milers,M,00:59:08
147,Strain,Sheila,HBT,F70,01:01:14
