FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Fisher,Calum,Unattached,M,01:28:41
2,Battle,Hamish,Metro Aberdeen ,M,01:29:27
3,McConnell,Michael,Perth Road Runners,M,01:32:15
4,Taylor,Lewis,Unattached,M,01:33:53
5,Shaw,Ruairidh,Lochaber AC,M,01:36:29
6,Preston,Richard,Unattached,M40,01:36:57
7,Blackbourn,Luke,Carnethy HRC,M,01:37:01
8,Mackinnon,Kerr,Perth Road Runners,M,01:37:30
9,Collins,Elliot,Perth Road Runners,M,01:37:33
10,Karpowicz,Marcin,Portobello RC,M,01:38:45
11,Hyland,Jimmy,Westerlands CCC,M,01:39:07
12,Leigh,Helen,Highland Hill Runners,F,01:39:20
13,Woodhead,Alastair,Unattached,M,01:40:01
14,Lydon,Finn,Carnethy HRC,M,01:40:12
15,McGavock,Russell,Unattached,M,01:40:49
16,Thomson,Fearghas,Granite City Harriers,M,01:41:01
17,Marsh,Alfie,Unattached,M,01:41:34
18,Christian,Donald,Unattached,M40,01:42:47
19,Stewart,Ryan,Unattached,M,01:42:50
20,McAlinden,Niall,Westerlands CCC,M,01:43:57
21,Borgeal,Romain,Dundee Hawkhill,M,01:43:59
22,Ross,Heidi,Carnethy HRC,F,01:44:19
23,Davis,Adrian,Lomond Hill Runners,M60,01:44:39
24,Fotheringham,James,Perth Road Runners,M50,01:44:45
25,Cairns,Kenneth,Perth Road Runners,M40,01:44:54
26,Vassallo,Alexander,Dundee Hawkhill ,M,01:45:11
27,Wheatley,Grant,Unattached,M40,01:45:11
28,Thomson,Mike,Strathearn Harriers,M50,01:45:35
29,Mcinally,Ralph,Strathearn Harriers,M,01:46:43
30,Henderson,Scott,Westerlands CCC,M40,01:48:22
31,Gray,Adam,Penicuik Harriers,M,01:50:04
32,Gillies,Sam,Carnethy HRC,M,01:50:16
33,Moretto,Maurits,Unattached,M,01:50:17
34,Towersey,Gemma,Penicuik Harriers,F,01:50:29
35,Mathieson,Andrew,Unattached,M,01:50:56
36,Craig,David,Unattached,M,01:52:45
37,Gordon,Holly,Ambleside AC,F,01:53:17
38,Reid,Stewart,Perth Road Runners,M40,01:53:28
39,Hanson,Beth,Moorfoot Runners,F,01:53:52
40,Brown,Paige,Perth Road Runners,F,01:56:18
41,Dick,Paul,PAACE,M40,01:57:02
42,Brown,Donald,Unattached,M50,02:01:07
43,Stoll,Erin,North Highland Harriers,F,02:05:14
44,Friedrich,Juliane,Penicuik Harriers,F,02:06:11
45,Mcpartland,Frank,Haddington RC,M60,02:08:59
46,Neilson,Toby,Unattached,M,02:09:11
47,MacEwan,John,Ochil Hill Runners,M50,02:09:31
48,Woodhead,Charles,Perth Road Runners,M50,02:11:29
49,Orr,Jessica,Unattached,F,02:11:34
50,White,Michael,Unattached,M50,02:12:58
51,Best,Michelle,Ochil Hill Runners,F40,02:13:53
52,Warne,Martin,Unattached,M,02:13:59
53,Haines,Chloe,Unattached,F,02:14:27
54,Doidge-Harrison,Steve,Unattached,M50,02:14:46
55,McDonnell,Clare,Carnethy HRC,F,02:15:00
56,O'Sullivan,Kirsten,Unattached,F,02:15:42
57,Parker,Ross,Unattached,M50,02:16:42
58,Sweeney,Barbara,Unattached,F50,02:16:55
59,Roberts,Grant,EK Fitness,M,02:17:43
60,Kirkpatrick,Elspeth,EK Fitness,F50,02:17:43
61,Dunn,Sandy,EK Fitness,M60,02:17:43
62,Vesely,Karel,HBT,M,02:18:42
63,Schneider,Mike,Unattached,M60,02:19:13
64,Abberley,Dean,Perth Road Runners,M,02:19:14
65,Watson,Nicola,Strathearn Harriers,F50,02:19:25
66,Ragazzi,Cecilia,Unattached,F,02:20:13
67,Atkin,David,Westerlands CCC,M60,02:20:29
68,Gallagher,Andy,Strathearn Harriers,M60,02:22:18
69,Wardrop,Scott,Ochil Hill Runners,M40,02:22:22
70,Tsoutis,Ioannis,Strathearn Harriers,M40,02:23:33
71,Keenan,James,Forfor Road Runners,M60,02:23:39
72,McDermott,Tommy,Strathearn Harriers,M40,02:23:43
73,Manson,Fiona,Perth Road Runners,F50,02:24:33
74,Beck,Ailsa,Unattached,F,02:27:04
75,Allard,Shay,Unattached,M,02:27:07
76,Fraser,Ronald,Dundee RR,M60,02:27:27
77,McGowan,Steven,Unattached,M,02:28:40
78,Dales,Mike,Perth Road Runners,M60,02:32:41
79,Grainger,Moira,Fife AC,F60,02:33:33
80,McMahon,James,Unattached,M,02:34:57
81,Martin,Clare,Strathearn Harriers,F50,02:38:54
82,Tissier,Lydia,Unattached,F,02:41:34
83,Gilbert,Cosmo,Unattached,M,02:41:36
84,Bryson,Sarah,Portobello RC,F50,02:42:38
85,Thompson,Paul,Harmeny AC,M50,02:47:40
