FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Boyd,Nicholas ,Moorfoot Runners,M,00:23:37
2,Lavin,Daniel,Moorfoot Runners,M,00:25:19
3,McCarron,Christopher,Cambuslang Harriers,M,00:26:03
4,Dickie,Adam,Dumfries RC,M40,00:26:44
5,McGovern,Michael,Moorfoot Runners,M50,00:26:51
6,Wheeler,Mark,Hamilton Harriers,M40,00:27:02
7,Hellam,Lorna,Hartfell HRC,F,00:28:30
8,Fennell,Ian,Hamilton Harriers,M40,00:30:40
9,Wheeler,Kai,Calderglen Harriers,U18,00:30:46
10,Hay,Gordon,Hamilton Harriers,M50,00:30:47
11,Padley,Ian,Hartfell HRC,M60,00:31:00
12,Pattinson,Robert,Motherwell AC,M50,00:31:53
13,Irving,Roger,Hartfell HRC,M60,00:32:30
14,Ramage,Elysha,Hartfell HRC,F,00:33:02
15,Bardsley,Nicky,Hartfell HRC,M40,00:33:59
16,Duncan,David,Ochils,M60,00:34:40
17,Jarzyna,Alex,Unattached,M40,00:34:48
18,Murgatroyd,Ian,Hartfell HRC,M60,00:35:17
19,Turner,Ian,Hartfell HRC,M50,00:36:00
20,Farquharson,Laura,Hamilton Harriers,F,00:36:34
21,Heycock,Lucy,Hartfell HRC,F50,00:37:00
22,Lee,Jennifer,Hartfell HRC,F40,00:37:28
23,Huntley,Chris,Tinto Hill Runners,M60,00:38:46
24,Greighton,Alan ,Annan & District AC,M60,00:40:40
25,Richards,Carol,Hamilton Harriers,F40,00:41:34
26,Lyall,Martin,Hartfell HRC,M40,00:43:04
27,Simpson,Mark Scott,Hartfell HRC,M60,00:43:31
28,Stirling,Pauline,Hartfell HRC,F60,00:47:19
29,Wilkinson,Marc,Lauderdale Limpers RC,M,00:55:00
