FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Park,Adam,Hartfell HRC,M,00:24:33
2,Boyd,Nicholas,Moorfoot Runners,M,00:25:33
3,Lavin,Daniel,Moorfoot Runners,M,00:26:22
4,Williams,Colin,Moorfoot Runners,M40,00:27:47
5,Gordon,Kevin,Dumfries RC,M,00:28:21
6,Crowe,Des,Penicuik Harriers,M60,00:28:24
7,Hellam,Lorna,Hartfell HRC,F,00:28:26
8,McGovern,Michael,Moorfoot Runners,M50,00:29:02
9,Wilson,Rob,Penicuik Harriers,M50,00:29:41
10,Marshall,Marie,Annan & District AC,F40,00:29:49
11,Carr,Dean,Moorfoot Runners,M50,00:30:01
12,Irving,Roger,Hartfell HRC,M60,00:30:03
13,Reid,Don,Westerlands,M60,00:30:28
14,Ingram,Claire,Hartfell HRC,F40,00:31:15
15,Mackellar,Adam,Dumfries RC,M40,00:31:38
16,Mortlock,Simon,Dumfries RC,M50,00:32:16
17,Gonzales,Alexandrea,Queenberry Running Club,F,00:32:32
18,Black,Lewis,Queenberry Running Club,M,00:33:24
19,Dean,Adrian ,Hartfell HRC,M40,00:33:25
20,Ramage,Elysha,Hartfell HRC,F,00:33:57
21,Duncan,David,Ochil Hill Runners,M60,00:34:04
22,Murgatroyd,Ian,Hartfell HRC,M60,00:34:44
23,Elder,Alan,Moorfoot Runners,M50,00:35:06
24,Heycock,Lucy,Hartfell HRC,F50,00:35:56
25,Black,Stuart,Queenberry Running Club,M,00:36:49
26,Priestley,Janet ,Hartfell HRC,F60,00:37:21
27,Gordon,Nicholas,Hartfell HRC,M50,00:38:03
28,Park,Archibald,Hartfell HRC,M60,00:38:17
29,Huntley,Chris,Tinto Hill Runners,M60,00:38:24
30,Anderson,Ross,Unattached,M,00:38:25
31,Kerr,Katherine,Hartfell HRC,F,00:39:15
32,Lee,Jennifer,Hartfell HRC,F40,00:40:06
33,McKean,Alison,Hartfell HRC,F40,00:41:34
34,Gass,Wendy,Annan & District AC,F50,00:42:54
35,Cameron,Linda,Queenberry Running Club,F50,00:42:55
36,Creighton,Alan,Queenberry Running Club,M60,00:42:57
37,Simpson,Mark Scott,Hartfell HRC,M60,00:43:21
38,Davis,Carolyn,Hartfell HRC,F50,00:45:06
39,McPherson,Hugh,Tinto Hill Runners,M70,00:45:39
40,Robson,John,Hartfell HRC,M60,00:46:37
41,Docherty,Ali,Dumfries RC,M40,00:55:36
