FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Park,Adam,Hartfell HRC,M,00:25:29
2,Blamire,Leo,Hartfell HRC,M,00:26:40
3,Marshall,Brian,HELP,M50,00:26:51
4,Dickie,Adam,Dumfries Running Club,M,00:29:10
5,Weir,Jonathon,Unattached,M40,00:29:30
6,Ashurst,Chris,Dumfries & Galloway Tri Club,M50,00:29:57
7,Banford,Alison,Hartfell HRC,F40,00:30:45
8,Widdowson,Paul,Unattached,M,00:30:55
9,Reid,Don,Westerlands,M60,00:31:02
10,Clark,Ian,Dumfries & Galloway Tri Club,M50,00:32:38
11,Dean,Adrian,Hartfell HRC,M40,00:33:16
12,Neilson,Kevin,Unattached,M,00:33:35
13,Duncan,David,Ochil Hill Runners,M60,00:35:02
14,Addis,Mark,Hartfell HRC,M50,00:35:19
15,Stannard,John,Hartfell HRC,M60,00:37:01
16,Park,Archie,Hartfell HRC,M60,00:38:32
16,Fairgrieve,Andy,Hartfell HRC,M50,00:39:11
18,Dingwall,Alex,Hartfell HRC,M50,00:41:15
19,Coles,James,Unattached,M,00:43:55
20,Stevenson,Katie,Hartfell HRC,F,00:43:55
21,Mackenzie,Carrie,Hartfell HRC,F,00:44:46
22,Robson,Jean,Unattached,F60,00:54:55
23,Robson,John,Unattached,M60,00:55:22
