RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Ferrington,Tom,Corstorphine,M,1:48:07
2,Carpenter,Jonathan,Corstorphine,M,1:49:20
3,Upson,Chris,Westerlands,M40,1:49:36
4,Johnston,Fergus,Carnethy,M,1:51:46
5,Buchanan,Peter,Portobello,M40,1:54:04
6,Flett,Rob,HBT,M40,1:54:17
7,O`Brien,Christopher,Corstorphine,M,1:55:18
8,Fletcher,Graeme,Corstorphine,M50,1:55:56
9,Anderson,Russell,Moorfoot Runners,M50,1:56:55
10,Malcolm,Bruce,Corstorphine,M40,1:57:10
11,Rooney,Edmund,Lauderdale Limpers,M50,2:08:58
12,Lynch,Mike,Carnethy,M40,2:16:22
13,Lynch,Paul,Carnethy,M50,2:23:57
14,Johnston,Susan,Corstorphine,F40,2:24:08
15,Law,David,Corstorphine,M50,2:27:41
16,Caldwell,Martin,Corstorphine,M50,2:29:53
17,Lye,Mary,Carnethy,F,2:32:14
18,Darlow,Kate,Gala Harriers,F,2:56:26
19,Shearer,Maggie,Carnethy,F40,2:56:26
