RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Simpson,Robbie,Deeside Runners,MU23,0:32:51
2,Anthony,Alasdair,Ochil Hill Runners,M,0:33:46
3,Prasad,Prasad,Squadra Porcini,M,0:34:48
4,Marshall,Brian,HELP,M,0:35:24
5,Gay,Dan,HBT,M,0:37:05
6,Campbell,Graeme,Ochil Hill Runners,M,0:37:35
7,Smith,Alan,Deeside Runners,M40,0:38:04
8,Johnston,Mark,Carnethy,M,0:38:16
9,Williamson,Jason,Cosmics,M,0:38:33
10,McDonald,Dennis,Cosmics,M40,0:39:32
11,Cunningham,Richie,Carnegie Harriers,M,0:39:54
12,Maxwell,Fiona,Shettleston Harriers,F40,0:40:13
13,Upson,Chris,Westerlands,M40,0:40:15
14,Jack,Ewan,Ochil Hill Runners,M,0:40:34
15,Davis,Adrian,Lomond Hill Runners,M40,0:40:36
16,Bradley,Scott,Carnegie Harriers,M,0:40:56
17,Glencorse,Colin,Kilmarnock Harriers,M,0:41:33
18,Maxwell,Bill,Shettleston Harriers,M50,0:41:45
19,Bass,Owen,Solway,M40,0:42:00
20,MacLean,Paul,Lochaber AC,M,0:42:04
21,Bennet,Sandy,Unattached,M40,0:42:52
22,Kelly,Graham,Westerlands,M40,0:43:04
23,Anderson,Laurie,Lomond Hill Runners,M40,0:43:21
24,Kay,John,Fife AC,M40,0:43:24
25,Pryde,Gordon,Lomond Hill Runners,M50,0:43:35
26,Johnson,Bob,Gala Harriers,M50,0:43:44
27,Harris,Fraser,Stirling Tri Club,M40,0:44:13
28,MacDonald,Kenny,Carnegie Harriers,M40,0:44:16
29,Scheuerl,Stephan,Wee County Harriers,M,0:44:29
30,Gordon,Claire,HBT,F,0:45:56
31,McFarlane,Ian,Wee County Harriers,M40,0:46:00
32,Randfield,Simon,Stirling Tri Club,M40,0:46:11
33,Preiss,Alastair,Ochil Hill Runners,M,0:46:38
34,Johns,Andy,Kinross Road Runners,M,0:46:39
35,Young,Darran,Unattached,M,0:46:41
36,Fraser,Gary,Ochil Hill Runners,M40,0:46:05
37,Allison,Murray,Unattached,M40,0:47:01
38,Buchanan,Andy,Calderglen Harriers,M,0:47:39
39,Manson,Alan,Ochil Hill Runners,M40,0:47:51
40,King,Steven,Carnegie Harriers,M,0:48:01
41,Coull,Charles,Ochil Hill Runners,M40,0:48:23
42,Duncan,David,Ochil Hill Runners,M50,0:48:36
43,Walker,Craig,Squadra Porcini,M,0:49:25
44,Mott,Andrew,Westerlands,M,0:49:46
45,Fitzpatrick,Pat,Ochil Hill Runners,M50,0:49:51
46,McKendrick,John,STAG,M,0:50:19
47,Brown,Jamie,HBT,M,0:50:41
48,Orr,Johnston,Westerlands,M,0:51:00
49,Bussey,James,Strathearn Harriers,M40,0:51:58
50,Duncan,Alasdair,Ashbourne RC,M50,0:52:13
51,Lawson,William,Perth Road Runners,M50,0:52:03
52,Reid,Campbell,Carnegie Harriers,M,0:52:31
53,Reynolds,Colin,Carnegie Harriers,M,0:52:38
54,McNeill,Norry,Kirkintilloch Olympians,M,0:52:44
55,Teape,Stephen,Unattached,M,0:53:03
56,Martin,Angela,Unattached,F40,0:53:45
57,Macaulay,Allan,Carnegie Harriers,M50,0:54:43
58,Thomson,Fred,Glasgow Uni H&H,M,0:58:51
59,Stapley,Tony,Portobello,M60,0:56:02
60,Greig,David,Carnegie Harriers,M,0:57:19
61,Jumelle,Jean,Carnethy,M50,0:58:06
62,Duff,Bill,Falkland Trail Runners,M50,0:58:18
63,Drewette,David,Ochil Hill Runners,M40,0:58:34
64,Kilpatrick,Deborah,Ochil Hill Runners,F,0:59:05
65,Cederstrom,Susan,Carnegie Harriers,F40,0:59:56
66,MacNair,Alasdair,Wee County Harriers,M,1:00:08
67,McManus,Ian,Irvine RC,M60,1:01:48
68,Greer,Stephen,Carnegie Harriers,M50,1:04:44
69,Kane,Rozelle,Glasgow Uni H&H,F,1:04:46
70,Reibig,Andre,Stirling Tri Club,M40,1:05:04
