FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Alexander,Sam,Westerlands CCC,M,00:34:54
2,Thornton,Alistair,Ochil Hill Runners,M,00:35:56
3,Phillips,George,Westerlands CCC,M,00:40:08
4,Hukins,Ben,PH Racing Club,M40,00:40:20
5,Wainwright,Sam,Ochil Hill Runners,M,00:40:49
6,Carter,Justin,Cambuslang Harriers,M50,00:41:51
7,Fraser,Gary,Ochil Hill Runners,M50,00:41:53
8,Baxter,Grant,Ochil Hill Runners,M50,00:42:07
9,Hamlin,Robert,Westerlands CCC,M,00:42:33
10,Dobson,Jacob,Unattached,M,00:43:15
11,Allsop,David,Kirkintilloch Olympians,M50,00:44:36
12,Hepburn,David,Glasgow Triathlon Club,M,00:45:27
13,Henderson,Scott,Westerlands CCC,M40,00:45:30
14,Anderson,Micky,Westerlands CCC,M60,00:46:13
15,Foreman,Ella,Westerlands CCC,F,00:46:22
16,Lorimer,Hayden,HBT,M50,00:46:48
17,Finch,Tom,Westerlands CCC,M,00:46:51
18,Strachan,Scott,Kinross RR,M40,00:47:17
19,Reily,Alex,Kinross RR,M,00:47:48
20,Knox,Elizabeth,Carnethy HRC,F,00:47:57
21,MacKinnon,Gordon,Unattached,M40,00:48:12
22,Callender,James,Westerlands CCC,M,00:48:52
23,Brodie,Stuart,Ochil Hill Runners,M40,00:49:12
24,Knox,Jonathan,Anster Haddies,M50,00:49:29
25,McCartney,Cameron,Ochil Hill Runners,M,00:49:30
26,Normand,Ivor,HBT,M50,00:51:13
27,Sweeney,Matthew,Ochil Hill Runners,M40,00:52:48
28,Kemp,Allan,Kinross RR,M40,00:53:11
29,Shaw,Trevor,Ochil Hill Runners,M50,00:53:32
30,Collins,Ian,Westerlands CCC,M40,00:53:39
31,Dean,Hazel,Ochil Hill Runners,F60,00:53:41
32,Dickson,Stephen,Fife AC,M40,00:53:46
33,Murwill,Philip,Shettleston Harriers,M40,00:54:36
34,Kelly,Graham,Westerlands CCC,M50,00:55:01
35,MacBeth,Gaby,Westerlands CCC,F40,00:55:03
36,Brown,Millie,Kinross RR,F,00:55:27
37,Dawson,Nicola,Westerlands CCC,F40,00:55:47
38,Brownlie,Gary,Unattached,M40,00:55:52
39,Myerscough,Christine,Kinross RR,F60,00:56:47
40,Boyer,Alistair,Westerlands CCC,M40,00:57:21
41,Mitchell,Neill,Fife AC,M50,00:57:26
42,Ward,Ausrine,Westerlands CCC,F40,00:57:42
43,Macleod,Murdo,Westerlands CCC,M70,00:57:54
44,Donnelly,John,Ochil Hill Runners,M50,00:58:05
45,Lindsay,Susan,Ochil Hill Runners,F50,00:58:12
46,McGreevy,Paul,Unattached,M50,00:58:16
47,Easton,Ian,Westerlands CCC,M50,00:58:20
48,Brander,Diane,Unattached,F40,00:58:37
49,Kelsall,Fiona,Ochil Hill Runners,F50,00:58:50
50,Furse,Chris,Westerlands CCC,M50,00:59:17
51,Musgrave,Posy,Ochil Hill Runners,F,00:59:42
52,Duncan,David,Ochil Hill Runners,M60,01:00:28
53,Alexander,Richard,Unattached,M60,01:00:37
54,Wilson,Joan,Lomond Hill Runners,F60,01:00:49
55,Brickell,Jack,Ochil Hill Runners,M,01:02:17
56,Burn,Stephen,Unattached,M40,01:02:44
57,Fitzpatrick,Pat,Ochil Hill Runners,M70,01:02:49
58,Sandho,Kal,Westerlands CCC,M,01:03:06
59,Graham,Alan,Ochil Hill Runners,M50,01:03:34
60,Glasgow,Steven,Unattached,M,01:03:39
61,Knox,Tracy,Anster Haddies,F60,01:04:42
62,Neillands,Stuart,Ochil Hill Runners,M60,01:04:49
63,Fullwood,Andrew,Westerlands CCC,M50,01:05:13
64,Stakes,David,Westerlands CCC,M60,01:05:30
65,Urquart,William,Unattached,M50,01:05:49
66,Myerscough,John,Kinross RR,M60,01:07:05
67,Dobson,Judith,Kinross RR,F60,01:08:25
68,McGreevy,Kay,Unattached,F60,01:08:27
69,Lammers,Wiebke,Westerlands CCC,F40,01:08:47
70,Nairns,William,Ochil Hill Runners,M50,01:11:13
71,Bevridge,Bex,Westerlands CCC,F,01:12:18
72,Fowler,Paul,Ochil Hill Runners,M50,01:13:14
73,King,Alex,Ochil Hill Runners,M60,01:17:46
74,Gribben,Helena,Falkirk Victoria Harriers,F50,01:18:00
75,Wall,Dick,HBT,M60,01:28:23
76,Jannetta,Andrew,PH Racing Club,M,01:28:59
