FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
126,Williams,Dominic,Dundee Road Runners,M,00:39:33
127,Mayers,James,Musselburgh,M60,00:39:34
128,Brittain,Sam,Unattached,M,00:39:37
129,Smith,Bruce,Lomond Hill Runners,M55,00:39:37
130,Hart,Adam,Dundee Road Runners,M,00:39:41
131,McFadden,Erin,Highland Hill Runners,F,00:39:41
132,Collins,Ian,Westerlands CCC,M40,00:39:41
133,Goodger,Michael,Westerlands CCC,M,00:39:46
134,King,Steven,Carnegie Harriers,M50,00:39:48
135,Tullie,John,Teviotdale Harriers,M65,00:40:03
136,Collins,Sophie,Corstorphine AAC,F,00:40:04
137,Smith,Alan,Deeside Runners,M60,00:40:06
138,Cassells,Derek,Carnegie Harriers,M40,00:40:15
139,Gilmore,Neil,Carnethy HRC,M60,00:40:19
140,Brodie,Stuart,Ochil Hill Runners,M40,00:40:22
141,Currie,Jamie,Lochaber AC,M40,00:40:24
142,Wilson,Rob,Penicuik Harriers,M50,00:40:24
143,MacDonald,Ally,Bellahouston Roadrunners,M55,00:40:25
144,Dowse,Dave,Strathearn Harriers,M40,00:40:28
145,Wood,Helen,Westerlands CCC,F,00:40:32
146,Homewood,Ellie,Westerlands CCC,F40,00:40:36
147,McLean,Craig,Lochaber AC,M,00:40:39
148,Priestley,Megan,Carnethy HRC,F,00:40:42
149,Sherman,Ronan,Carnethy HRC,M,00:40:43
150,Pugh,Dan,Carnethy HRC,M,00:40:44
151,Williamson,Ben,Carnethy HRC,M,00:40:45
152,Garside,Richard,Ochil Hill Runners,M40,00:40:48
153,Ord,Steven,Deeside Runners,M55,00:40:49
154,McLure,Neil,Carnegie Harriers,M55,00:40:52
155,Duffy,John J,Shettleston Harriers,M55,00:40:53
156,Challands,Diana,Moorfoot Runners,F40,00:40:58
157,White,Ross,STAG,M,00:41:02
158,Oldham,Veronique,Cosmic Hillbashers,F55,00:41:07
159,Reid,Don,Westerlands CCC,M65,00:41:09
160,Wolfe,Patrick,Unattached,M60,00:41:24
161,Thomas,Jamie,Dunbar Athletics Club,M40,00:41:24
162,McRonald,Andrew,Unattached,M40,00:41:29
163,McInally,Hanna,Strathearn Harriers,F,00:41:36
164,Stephen,Jill,HBT,F40,00:41:39
165,McKiddie,Christopher,Westerlands CCC,M40,00:41:42
166,Ball,Duncan,Penicuik Harriers,M60,00:41:51
167,Rowe,Ben,Lochaber AC,M,00:42:00
168,Woolhead,Sam,Unattached,M,00:42:06
169,Reis,Rodrigo,Shettleston Harriers,M40,00:42:07
170,Mestecky,Phil,Strathearn Harriers,M50,00:42:08
171,Wallington,Francis,Unattached,M40,00:42:10
172,Thurlbeck,Ian,Westerlands CCC,M55,00:42:24
173,MacMillan,Jura,Carnethy HRC,F,00:42:27
174,Spinks,Nicky,Dark Peak ,F55,00:42:29
175,Bell,Rory,Ochil Hill Runners,M,00:42:30
176,Templeman,Simon,Ochil Hill Runners,M50,00:42:32
177,Coombs,Richard,Ochil Hill Runners,M50,00:42:34
178,Barraclough,Laura,Carnethy HRC,F,00:42:42
179,Myles,Natasha,Strathearn Harriers,FU18,00:42:54
180,Best,Michelle,Ochil Hill Runners,F40,00:43:16
181,Hughes,Dominic,Dundee Road Runners,M,00:43:19
182,Davie,Kevin,Carnegie Harriers,M40,00:43:21
183,White,Georgia,Lochaber AC,F,00:43:22
184,Moody,Paul,Highland Hill Runners,M60,00:43:23
185,Wiseman,Sarah,Ochil Hill Runners,F,00:43:23
186,Wilson,Isobel,Carnethy HRC,F,00:43:25
187,Malcolmson,Craig,Hartfell Hill Runners,M55,00:43:27
188,Parkinson,Hamish,Moorfoot Runners,M50,00:43:29
189,Hall,Stephen,Unattached,M40,00:43:31
190,Smith,Eleanor,Fife AC,F40,00:43:32
191,Murray,Kevin,Falkland Trail Runners,M55,00:43:37
192,Findlay-Robinson,Rachel,Westerlands CCC,F,00:43:48
193,Furse,Chris,Westerlands CCC,M55,00:43:58
194,Tait Westwell,Amy,Falkland Trail Runners,F,00:43:59
195,Davie,Barry,Carnegie Harriers,M40,00:44:09
196,Simpson,Iain,Lomond Hill Runners,M50,00:44:12
197,Niblock,Iain,Birnam Beavers,M,00:44:15
198,Cameron,Gordon,Carnethy HRC,M65,00:44:17
199,Breckenridge,Myrtle,Shettleston Harriers,F,00:44:24
200,Shaw,Trevor,Ochil Hill Runners,M55,00:44:39
201,Gallagher,Andy,Strathearn Harriers,M60,00:44:40
202,Murwill,Phil,Shettleston Harriers,M40,00:44:48
203,McLeod,Bryony,Shettleston Harriers,F,00:44:59
204,Pemberton,Joanne,Westerlands CCC,F,00:45:00
205,Kinninmonth,Alexander,Carnethy HRC,M40,00:45:05
206,Zhelyazkov,Zhivko,Unattached,M,00:45:08
207,Mason,Abigail,Falkland Trail Runners,F,00:45:10
208,Webster,Isobel,Unattached,F,00:45:16
209,Henderson,Martyn,Unattached,M,00:45:26
210,Quinn,John,Westerlands CCC,M60,00:45:35
211,Sandhu,Kal,Westerlands CCC,M,00:45:35
212,Clarke,Daniel,Ochil Hill Runners,M40,00:45:45
213,Brown,Donald,Unattached,M55,00:45:50
214,Burrows,Matt,Unattached,M,00:46:00
215,Forrest,Stuart,Unattached,M40,00:46:05
216,Darroch,Ruaridh,Jura AC,M,00:46:06
217,Williamson,Philip,Unattached,M60,00:46:06
218,Ritchie,Hilary,Fife AC,F60,00:46:10
219,Shepherd,Freya,Highland Hill Runners,F,00:46:12
220,Boyer,Alistair,Westerlands CCC,M40,00:46:13
221,Sutherland,Jamie,Shettleston Harriers,M,00:46:16
222,Canavan,Fíona,Dundee Road Runners,F,00:46:19
223,Purves,Denise,Lomond Hill Runners,F50,00:46:28
224,Lennie,Drew,Carnethy HRC,M60,00:46:31
225,Schøler Field,Mattias,Strathearn Harriers,M,00:46:39
226,Taylor,Lucy,Unattached,F,00:46:43
227,Pugh,Roderick,Kilmarnock Harriers,M65,00:46:47
228,Campbell,Alison,STAG,F,00:46:53
229,Donnelly,John,Westerlands CCC,M55,00:47:02
230,Fitzpatrick,Pat,Ochil Hill Runners,M70,00:47:15
231,Macbeth,Gabrielle,Westerlands CCC,F40,00:47:24
232,Mullan,Martyn,Shettleston Harriers,M,00:47:30
233,Thomson,Jill,Lauderdale Limpers RC,F,00:47:33
234,Scott,David,Ochil Hill Runners,M65,00:47:42
235,Torres,Merce,Fife AC,F40,00:47:52
236,Wilson,Joan,Lomond Hill Runners,F60,00:48:04
237,Williams,Isla,Ochil Hill Runners,F40,00:48:15
238,Johnston,Stephen,Milburn Harriers,M60,00:48:21
239,Kammer,Philip,Deveron Harriers,M65,00:48:26
240,Kelsall,Fiona,Ochil Hill Runners,F50,00:48:30
241,Mason,Liam,Falkland Trail Runners,M40,00:48:43
242,Ashworth,Collette,Ochil Hill Runners,F40,00:48:53
243,Darroch,Jamie,Unattached,M,00:48:55
244,Cavin,Liam,Unattached,M40,00:49:07
245,Allan,Lyle,Falkland Trail Runners,M65,00:49:29
246,Guthrie,Neil,Carnethy HRC,M40,00:49:45
247,MacLeod,Murdo,Westerlands CCC,M70,00:49:54
248,McAdam,Sarah,Portobello RC,F,00:49:59
249,Kincaid,Amy,Unattached,F,00:50:20
250,Oliver,David,Deeside Runners,M60,00:50:26
251,Stewart,Billy,PH Racing Club,M,00:50:27
252,Cunningham,Alison,Strathearn Harriers,F55,00:50:28
253,McIntyre,Morag,Carnethy HRC,F60,00:50:29
254,Johnstone,Michelle,Fife AC,F40,00:50:35
255,Pease,David,Falkland Trail Runners,M55,00:51:01
256,Blain,Ben,Unattached,M55,00:51:07
257,Lockie,Paul,Teviotdale Harriers,M55,00:51:07
258,Arthur,Derek,Dundee Road Runners,M40,00:51:19
259,Clarkson,David,Shettleston Harriers,M,00:51:32
260,Cessford,Lee,Unattached,M50,00:51:33
261,Gibson,Amanda,Westerlands CCC,F,00:51:37
262,Jennings,Amy,HBT,F40,00:52:00
263,Thomson,Monica,Strathearn Harriers,F40,00:52:08
264,Finbow,Gavin,Shettleston Harriers,M40,00:52:33
265,Craig,Anne,Carnethy HRC,F65,00:52:34
266,Fullwood,Andrew,Westerlands CCC,M55,00:52:43
267,Breckenridge,Susan,Shettleston Harriers,F55,00:52:46
268,Rooney,Becky,Shettleston Harriers,F,00:52:48
269,Burt,Louise,Fife AC,F55,00:52:56
270,Heron,Ceana,Shettleston Harriers,F,00:53:17
271,Brennan,Brian,Westerlands CCC,M65,00:54:03
272,Atkin,David,Westerlands CCC,M65,00:54:12
273,Ross,Fiona,Falkland Trail Runners,F,00:54:12
274,McIntyre,Morven,Dundee Road Runners,F,00:54:27
275,Small,John,Unattached,M50,00:54:38
276,Gilligan,Amy,Dundee Road Runners,F,00:54:53
277,Fraser,Vivien,On The Run Cumbernauld,F55,00:55:02
278,Milne,Ron,Forfar Road Runners,M65,00:55:31
279,Oliver,Jane,Deeside Runners,F60,00:55:37
280,Warne,Martin,Unattached,M,00:55:42
281,Beveridge,Rebecca,Westerlands CCC,F,00:56:02
282,Lammers,Wiebke,Westerlands CCC,F40,00:56:21
283,Cleary,Richard,Dundee Road Runners,M55,00:56:40
284,Fraser,Ronald,Dundee Road Runners,M60,00:56:51
285,McAdam,Pauline,Falkland Trail Runners,F65,00:57:01
286,Milne,Elizabeth,Forfar Road Runners,F55,00:58:02
287,McIntyre,Graham,Carnethy HRC,M60,00:58:11
288,Willi,Johanna,Unattached,F40,00:58:40
289,McMahon,James,Unattached,M,00:59:05
290,Kirk,Gordon,Dundee Road Runners,M50,00:59:27
291,Grainger,Moira,Fife AC,F60,01:00:29
292,Smithard,Phil,Carnegie Harriers,M75,01:01:02
293,Williams,Jon,Strathearn Harriers,M65,01:01:25
294,Campbell,Rod,Cosmic Hillbashers,M75,01:01:44
295,Blain,Oscar,Unattached,M,01:03:55
296,King,Shelagh,Gala Harriers,F65,01:05:09
297,Hayes,Camille,Unattached,F,01:09:41
