FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Wild,Finlay,Lochaber AC,M,01:01:07
2,Campbell,Alasdair,Cambuslang Harriers,M,01:07:21
3,Howie,Robin,Highland Hill Runners,M,01:08:04
4,Anthony,Alasdair,Ochil Hill Runners,M40,01:09:58
5,Wright,Andrew,PH Racing Club,M40,01:10:07
6,Reid,Michael,Carnethy ,M40,01:11:00
7,Fraser,Callum,Lochaber AC,M,01:11:08
8,Pulham,Harry,Shettleston Harriers,M,01:11:47
9,Crutchfield,Stuart,Lochaber AC,M,01:12:16
10,McKenna,Bryan,Carnethy ,M40,01:12:35
11,Taylor,Luke,Highland Hill Runners,M,01:12:40
12,Ward,Jack,Highland Hill Runners,M,01:12:57
13,Trevelyan,Jack,Highland Hill Runners,M40,01:14:07
14,Burnett,Robin,Inverness Harriers,M50,01:14:51
15,Pender,Iain,Shettleston Harriers,M,01:15:01
16,Stewart,Iain,Westerlands CCC,M40,01:15:36
17,Drummond,Fraser,Unattached,M,01:16:04
18,Rowe-Leete,Daniel,Highland Hill Runners,M,01:16:21
19,Ferguson,Norman,Stornoway R & AC,M,01:16:34
20,McCall,Andrew,Greenock Glenpark Harriers,M,01:17:52
21,Anderson,Heather,Fife AC,F40,01:18:04
22,Nicolson,William,Highland Hill Runners,M40,01:19:49
23,Mackintosh,Fraser,Highland Hill Runners,M50,01:20:02
24,Williams,Francis,Highland Hill Runners,M40,01:20:18
25,Pearks,David,Highland Hill Runners,M50,01:20:21
26,Bell,Rory,Unattached,M,01:20:36
27,Rogan,Kirstie,Highland Hill Runners,F,01:20:58
28,Whiteside,Gavin,Highland Hill Runners,M40,01:21:30
29,Goodall,Alice,Edinburgh Uni H&H,F,01:21:32
30,Bentley,Alfie,Lochaber AC,M,01:21:55
31,Davidson,Gregor,Lochaber AC,M40,01:22:13
32,Bradley,Matthew,Lochaber AC,M,01:22:53
33,Sparks,Arron,Highland Hill Runners,M,01:22:57
34,Cameron,Angus,Lochaber AC,M,01:24:34
35,Meek,Ian,Highland Hill Runners,M50,01:24:47
36,McFadden,Erin,Stonehaven RC,F,01:24:48
37,Macdonald,Jason,Unattached,M,01:25:15
38,Marwick,Caroline,Highland Hill Runners,F,01:25:26
39,Crowe,Des,Penicuik Harriers,M60,01:25:28
40,Mowbray,Megan,Hunters Bog Trotters,F40,01:25:35
41,Macphail,Catherine Joanne,Shettleston Harriers,F,01:25:40
42,MacDonald,Sarah,Lochaber AC,F,01:25:46
43,Wilson,Stewart,Highland Hill Runners,M50,01:26:03
44,Oldham,Veronique,Cosmics,F50,01:26:06
45,Andrews,Steven,Unattached,M40,01:26:08
46,Peters,Ella,Westerlands CCC,F,01:26:09
47,McLure,Neil,Carnethy ,M50,01:26:22
48,Smith,Christopher,Highland Hill Runners,M40,01:26:36
49,Weir,Jonathan,Unattached,M40,01:26:55
50,Carter,Nick,Unattached,M50,01:27:49
51,Till,Niall,Skye & Lochalsh RC,M,01:28:20
52,Smith,Alan,Deeside Runners,M60,01:28:50
53,Padilla,Monica,Highland Hill Runners,F,01:29:08
54,Lamont,Donald,Lochaber AC,M,01:29:18
55,Ball,Duncan,Penicuik Harriers,M60,01:32:02
56,Fleming,Roderick,Westerlands CCC,M40,01:32:27
57,Ward-Penny,Hanna,Highland Hill Runners,F,01:32:50
58,Collins,Ian,Westerlands CCC,M40,01:32:56
59,Krall,Richard,Unattached,M40,01:33:05
60,Frake,Karen,Highland Hill Runners,F40,01:33:10
61,Macdonald,Deborah,Cosmics,F40,01:33:38
62,Robertson,Iona,Highland Hill Runners,F40,01:34:15
63,Anderson,Ross,Westerlands CCC,M,01:35:54
64,McIntyre,Kenneth,Lochaber AC,M50,01:36:21
65,Hall,Andy,Highland Hill Runners,M,01:36:22
66,Foreman,Ella,Deeside Runners,F,01:37:07
67,Simpson,Iain,Lomonds,M50,01:37:18
68,McCahill,Emma,Westerlands CCC,F,01:37:35
69,Watson,Alastair,Highland Hill Runners,M60,01:37:40
70,Ruddick,Jennifer,Westerlands CCC,F,01:37:51
71,Taylor,Gordie,Highland Hill Runners,M50,01:37:59
72,Henderson,Katie,Deeside Runners,F40,01:38:23
73,Reis,Rodrigo,Shettleston Harriers,M40,01:38:44
74,Pryde,Gordon,Lomonds,M60,01:39:03
75,Irvine,Gill,Highland Hill Runners,F60,01:39:54
76,Cameron,Gordon,Carnethy ,M60,01:40:01
77,Jamieson,David,Cuillin Dubh RC,M50,01:40:27
78,Pugh,Roderick,Kilmarnock Harriers,M60,01:40:48
79,Burt,Louise,Fife AC,F50,01:40:54
80,Burnside,Steven,Highland Hill Runners,M40,01:41:11
81,Entwistle,Marie,Deeside Runners,F40,01:41:18
82,Chapman,Andrew,Cosmics,M40,01:41:56
83,Moody,Paul,Highland Hill Runners,M60,01:42:01
84,Wilson,Joan,Lomonds,F50,01:45:13
85,Hulme,Anna,Stornoway R & AC,F,01:46:30
86,Brannan,Terence,Lothian RC,M60,01:46:55
87,Ritchie,Hilary,Fife AC,F50,01:47:02
88,Fullwood,Andrew,Westerlands CCC,M50,01:48:00
89,Duncan,David,Ochil Hill Runners,M60,01:48:12
90,Cunningham,Kerry,Westerlands CCC,F,01:48:21
91,Andrews,Margaret,Highland Hill Runners,F50,01:49:32
92,Oliver,David,Deeside Runners,M60,01:51:41
93,Webster,Rod,Highland Hill Runners,M50,01:52:11
94,Crockett,Angus,Unattached,M50,01:52:35
95,Artacho,Morgane,Highland Hill Runners,F40,01:53:15
96,Wilson,Alison,Highland Hill Runners,F50,01:53:16
97,Disher,Amy,Lochaber AC,F,01:54:03
98,Till,Dave,Skye & Lochalsh RC,M60,01:54:12
99,Wilson,Lindsay,Fife AC,F40,01:54:57
100,Cumberland,Rachel,Fife AC,F,01:55:15
101,Polak,Jo,Highland Hill Runners,F60,01:59:56
102,Oliver,Jane,Deeside Runners,F60,02:00:38
103,Clunas,Gillian,Cosmics,F60,02:00:43
104,Laidlaw,Anita,Fife AC,F40,02:01:16
105,McAdam,Pauline,Teviotdale Harriers,F60,02:16:40
106,McPherson,Hugh,Tinto Hill  Runners,M70,02:18:30
107,Lammers,Wiebke,Westerlands CCC,F40,02:20:32
