FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Stubbs,Harrison,Westenders CCC,M ,00:28:45
2,Stewart,Gregor,Westenders CCC,M ,00:28:57
3,McCall,Andrew,Greenock Glenpark Harriers,M ,00:30:19
4,Young,Del,Westenders CCC,M ,00:30:41
5,Morris,Ross,Westenders CCC,M ,00:31:12
6,Wilson,Kyle,Greenock Glenpark Harriers,M ,00:31:20
7,Phillips,George,Westenders CCC,M ,00:31:41
8,Stables,Alastair,Giffnock North AC,M ,00:31:44
9,Marshall,Brian,Haddington,M50,00:32:03
10,McAlinden,Niall,Westenders CCC,M ,00:32:31
11,Neill,Kenneth,Ayr Seaforth AAC,M40,00:32:37
12,Eisen,Luis,Shettlestone Harriers,M ,00:32:38
13,McLoone,Michael Joseph,Greenock Glenpark Harriers,M ,00:32:41
14,Atkinson,Owen,Greenock Glenpark Harriers,M40,00:32:56
15,Beresford,Will,Westenders CCC,M ,00:32:58
16,MacInnes,Alasdair,Westenders CCC,M ,00:33:02
17,Hyett,Graeme,Inverclyde AC,M ,00:33:35
18,Wiseman,Shaun,Greenock Glenpark Harriers,M ,00:34:02
19,Mooney,Edel,Ochil Hill Runners,F40,00:34:27
20,Anderson,Ross,Westenders CCC,M ,00:34:33
21,Buglass,Donnie,Shettleston Harriers,M ,00:34:36
22,Thorand,Eric,Unattached,M ,00:35:04
23,Edenborough,Calum,Unattached,M ,00:35:05
24,Walton,Greg ,North Ayrshire AC,M ,00:35:05
25,Peters,Ella,Westenders CCC,F,00:35:07
26,lowe,Rob,Westenders CCC,M ,00:35:36
27,Harkin,Richie,Ayrshire TR ,M ,00:35:40
28,Anderson,Micky,Unattached,M50,00:35:40
29,Brodie,Stuart,Ochil Hill Runners,M40,00:35:49
30,Callander,Ali,Westenders CCC,M ,00:35:52
31,Theaker,Damien,Westenders CCC,M60,00:36:12
32,Edwards,Barry,Bellahouston Harriers,M40,00:36:14
33,shaw,lee,Bellahouston Harriers,M ,00:36:16
34,Wilson,Malcolm,Westenders CCC,M ,00:36:18
35,Gillies,Sam,Unattached,M ,00:36:36
36,Lorimer,Ryan,Unattached,M ,00:37:15
37,Foster,Paul,Westenders CCC,M ,00:37:19
38,Johnston,Graeme,Unattached,M ,00:37:36
39,Ferguson,Jamie,Westenders CCC,M ,00:37:42
40,Doherty,Daniel,Greenock Glenpark Harriers,M40,00:37:54
41,Reid,Don,Westenders CCC,M60,00:38:04
42,Plowman,Russell,Ochil Hill Runners,M40,00:38:13
43,Coubrough,Graham,Westenders CCC,M40,00:38:13
44,Thom,Owen,Unattached,M ,00:38:26
45,Meldrum,Alasdair,Ayr Seaforth AAC,M50,00:38:29
46,Myatt,Rona,Westenders CCC,F,00:38:49
47,Clarke,Daniel,Ochil Hill Runners,M40,00:39:02
