FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Symonds,Joe,Shettleston Harriers,MSEN,01:17:02
2,Tosh,Samuel,Carnethy,MSEN,01:17:26
3,Gollan,Ross,Shettleston Harriers,MSEN,01:18:44
4,Abernethy,Rory,Ochil Hill Runners,MSEN,01:19:01
5,Chepelin,Sasha,EUOC,MSEN,01:19:33
6,Lennon,Eoin,Carnethy,MSEN,01:20:28
7,Barrington,Andrew,Lochaber AC,MSEN,01:21:07
8,Dunn,James,Corstorphine AAC,MSEN,01:21:10
9,Molloy,Peter,Linlithgow AC,MSEN,01:21:16
10,Malcolm,Gregor,Edinburgh Uni H&H,MSEN,01:21:57
11,Fisher,Sam,Howgill Harriers,MSEN,01:22:01
12,Espie,James,Deeside Runners,MSEN,01:22:37
13,Stewart,Fraser,Cambuslang Harriers,MSEN,01:22:39
14,Cooper,Kieran,University of St. Andrews ,MSEN,01:23:04
15,Hugtenburg,Kai,Hunters Bog Trotters,MSEN,01:23:47
16,Lennox,Jethro,Shettleston Harriers,M40,01:23:56
17,McKenna,Bryan,Carnethy,M40,01:24:08
18,Barnett-Johnston,Blair,Carnethy,MSEN,01:24:58
19,Reid,Michael,Carnethy,M40,01:26:06
20,Howie,Robin,Highland Hill Runners,MSEN,01:26:36
21,Mason,Cameron,Teinity Racing,MSEN,01:26:40
22,Beaven,Alexander,Highland Hill Runners,MSEN,01:26:43
23,Sedman,Eliot,Carnethy,M40,01:26:53
24,Gooch,Matthew,Unattached,MSEN,01:27:32
25,Pulham,Harry,Strathclyde Uni,MSEN,01:27:37
26,Fraser,Gary,Ochil Hill Runners,M50,01:28:02
27,Masson,Alistair,Carnethy,MSEN,01:28:05
28,Rawcliffe,Ewan,Unattached,MSEN,01:28:07
29,Bowers,William,Ochil Hill Runners,MSEN,01:28:11
30,Sharkey,Drew,Carnethy,M40,01:28:56
31,Macrae,Andrew,Carnethy,M50,01:29:21
32,Callan,Thomas,Westerlands CCC,MSEN,01:29:53
33,Wilkinson,Marc,Lauderdale Limpers ,MSEN,01:29:58
34,Stephen,Jill,Hunters Bog Trotters,WSEN,01:30:03
35,Fraser,Callum,Lochaber AC,MSEN,01:30:26
36,Lamont,Andrew,Carnethy,M40,01:30:28
37,Stewart,Iain,Westerlands CCC,M40,01:30:38
38,Godfree,David,Ochil Hill Runners,M40,01:30:40
39,Winter,Stephen,Shettleston Harriers,M40,01:30:55
40,Grieve,Douglas,Unattached,M40,01:31:07
41,Hinchcliffe,Alex,Carnethy,MSEN,01:31:34
