FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Chepelin,Alexander,Carnethy ,M,02:53:04
2,Gristwood,Graham,Ochil Hill Runners,M,02:56:18
3,Fisher,Sam,Howgill Harriers,M,03:10:38
4,Spalding,Ross,Ochil Hill Runners,M,03:14:40
5,Wainwright,Sam,Ochil Hill Runners,M,03:19:52
6,Aranega,Victor Insausti,Ochil Hill Runners,M,03:31:14
7,Gard-Storry,Bobby,Ochil Hill Runners,M,03:34:14
8,Muir,Jonny,Carnethy ,M40,03:42:11
9,Ashworth,James,Ochil Hill Runners,M50,03:46:05
10,Milne,Cameron,Central AC,M,03:52:08
11,Green,Scott,Central AC,M,03:52:08
12,Priestley,Andrea,Ochil Hill Runners,F50,03:57:24
13,Henderson,Walter,Shettleston Harriers,M50,03:59:01
14,Murray,Declan,Macclesfield Harriers,M,04:04:55
15,Crawford,Ewan,HBT,M,04:07:51
16,Challands,Diana,Moorfoot Runners,F40,04:08:01
17,Garside,Richard,Ochil Hill Runners,M40,04:08:33
18,Butler,Christopher,Westerlands CCC,M,04:08:42
19,Wallace,Joseph,Unattached,M,04:16:50
20,Sharples,Mike,Ochil Hill Runners,M40,04:18:23
21,McFadden,Erin,Highland Hill Runners,F,04:18:59
22,Grant,Steve,Ochil Hill Runners,M,04:19:54
23,Harrison,Philip,Carnethy ,M,04:25:21
24,Bothwell,Alexander,Unattached,M,04:28:47
25,Terry,Martin,Claton Le Moors,M60,04:28:48
26,McGrellis,Declan,B.A.R.F.,M50,04:29:27
27,Donnely.,John,Ochil Hill Runners,M50,04:29:49
28,Priestley,Megan,Carnethy ,F,04:30:31
29,Wheeler,Gareth,Unattached,M,04:30:32
30,Horsfield,Fiona,Kinross Road Runners,F40,04:35:19
31,Davie,Kevin,Carnegie Harriers,M40,04:37:15
32,Holland,Lee,Carnegie Harriers,M50,04:37:32
33,Pryde,Gordon,Lomonds,M60,04:39:30
34,Cross,Jon,Ochil Hill Runners,M50,04:40:35
35,Westwell,Amy Tait,Falkland Trail Runners,F,04:41:26
36,Gillies,Sam,Carnethy ,M,04:41:54
37,Ball,Duncan,Penicuik Harriers,M60,04:43:36
38,Gallagher,Brian,Unattached,M50,04:49:56
39,Taylor,Dan,Todmorden Harriers,M40,04:51:21
40,Wishart,Reece,Unattached,M,04:51:26
41,Nick,Priestley,Carnegie Harriers,M,04:51:49
42,Hayward,Gemma,Westerlands CCC,F,04:54:34
43,Watson,Iain,Kinross Road Runners,M50,04:54:34
44,Clarke,Daniel,Ochil Hill Runners,M,04:55:58
45,Wardrop,Scott,Ochil Hill Runners,M40,05:00:08
46,Robertson,Nick,Carnethy ,M50,05:01:12
47,Ingram,Richard,Cosmics,M40,05:01:33
48,Donnelly,John,Westerlands CCC,M50,05:10:54
49,Binning,Nikolas,Unattached,M,05:11:04
50,Moffat,John,Highland Hill Runners,M60,05:15:45
51,Godden,Hannah,Unattached,F,05:32:02
52,Blundy,Jack,Unattached,M,05:32:04
53,Bull,Matthew,Westerlands CCC,M40,05:32:12
54,Cunningham,Hendrik,Milocarian Athletic Club,M,05:32:12
55,Young,Heather,Moorfoot Runners,F,05:33:42
56,Robertson,Hugh,Insch TRC,M40,05:34:43
57,Young,John,Unattached,M50,05:39:11
58,Simpson,David,Unattached,M,05:50:11
59,Guthrie,Neil,Unattached,M40,05:57:25
60,Gorgas,Steffen,Westerlands CCC,M50,06:00:25
61,Graham,Alan,Ochil Hill Runners,M50,06:03:40
62,MacDonald,Gio,Carnethy ,M40,06:41:24
