RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Donnelly,Colin,Cambuslang Harriers,M,0:41:21
2,Cummins,Dave,Highland Hill Runners,M,0:42:19
3,Smith,Tom,Lochaber AC,M,0:44:02
4,MacLean,Paul,Lochaber AC,M,0:44:49
5,Bannerman,Ross,East Sutherland,M,0:44:50
6,Todd,Mari,Highland Hill Runners,F,0:45:41
7,Gill,Stephen,Keith & District AAC,M,0:46:30
8,Whyte,Graham,Inverness Harriers,M,0:46:34
9,Skinner,Billy,Inverness Harriers,M,0:46:44
10,Jervis,Graeme,HBT,M,0:47:08
11,Gallie,David,Lochaber AC,M,0:49:01
12,Scott,Dawn,Lochaber AC,F,0:49:25
13,Grant,Miranda,HBT,F,0:49:47
14,Angus,Gerald,Keith & District AAC,M,0:50:39
15,Anthony,Eilidh,HBT,F,0:50:54
16,Wilson,Stewart,Highland Hill Runners,M,0:51:25
17,MacLeod,Ali,Highland Hill Runners,MJ,0:51:44
18,Brett,Alex,Highland Hill Runners,M50,0:52:16
19,Jones,Graham,Unattached,M,0:52:43
20,Lyons,Karen,Highland Hill Runners,F,0:52:53
21,Harrison,Raymond,Unattached,M,0:53:01
22,Raistrick,Eilidh,Highland Hill Runners,F,0:53:20
23,Rumgay,Ken,Lochaber AC,M,0:53:31
24,Beharrell,Malcolm,Nairn Road Runners,M,0:53:34
25,Hodges,Adrian,Forres Harriers,M,0:54:26
26,Church,Richard,Unattached,M,0:55:17
27,MacLeod,Karen,Unattached,F40,0:55:30
28,Boswell,Roger,Lochaber AC,M50,0:56:08
29,MacMorren,Simon,West Wight Roadrunners,M,0:56:18
30,Hindell,Phil,Highland Hill Runners,M,0:57:03
31,Adams,Ian,Lochaber AC,M,0:57:55
32,MacLennan,Ian,Unattached,M,0:58:44
33,MacAulay,Sarah,Forres Harriers,F,1:00:44
34,White,Robert,Unattached,M,1:01:10
35,Dodd,Eric,Highland Hill Runners,M,1:02:24
36,Lawton,Alasdair,Highland Hill Runners,M,1:02:29
37,Johnston,Michael,Unattached,M,1:02:39
38,Clark,Andrew,Highland Hill Runners,M,1:03:15
39,Reid,George,Triathlon Inverness,M50,1:03:24
40,Ross,Samantha,Brora Roadrunners,F,1:03:59
41,Smith,Tilly,Deeside Runners,F,1:05:08
42,Piper,Claire,Highland Hill Runners,F,1:05:10
43,Macrae,Keith,Brora Roadrunners,M,1:05:33
44,Smith,Ron,Highland Hill Runners,M50,1:06:57
45,Rudkin,David,Unattached,M,1:07:04
46,McKechnie,John,Highland Hill Runners,MJ,1:07:36
47,Cockburn,Alan,Brora Roadrunners,M,1:09:08
48,Paul,Brenda,Westerlands,F,1:14:52
49,Crockard,Rosie,Milburn Harriers,F,1:16:54
50,McPherson,Stewart,Unattached,M,1:18:42
51,MacDonald,Alasdair,Brora Roadrunners,M,1:21:28
