FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Wild,Finlay,Lochaber AC,M,00:45:20
2,Masson,Alistair,Carnethy ,M,00:49:42
3,Simpson,Tom,Ambleside AC,M,00:51:25
4,Cooling,Harry,Howgill Harriers,M,00:54:08
5,Morgan,Tim,Carnethy ,M,00:54:39
6,Gilmore,Andrew,Highland HR,M,00:54:43
7,Thorburn,Ewan,Lochaber AC,M,00:54:56
8,Ravenscroft,Jack,Howgill Harriers,M,00:55:24
9,Fraser,Callum,Lochaber AC,M,00:56:05
10,Wilson,Felix,Carnethy ,M,00:56:50
11,Mann,Joe,Highland HR,M,00:57:31
12,Crutchfield,Stuart,Westerlands CCC,M,00:57:45
13,Marshall,Brian,Haddington,M50,00:58:24
14,Gledhill,Gabriel,Unattached,M,00:59:10
15,Urquhart,Rob,Highland HR,M,00:59:19
16,Slimon,James,Highland HR,M,00:59:27
17,Gilmore,Iain,Carnethy ,M,00:59:35
18,Anthony,Alasdair,Ochils,M40,01:00:28
19,Davidson,Gregor,Lochaber AC,M40,01:01:21
20,Cope,David,Howgill Harriers,M,01:01:49
21,Smith,Alan,Deeside Runners,M60,01:02:38
22,Foggo,Iain,Lochaber AC,M,01:03:16
23,MacKenzie,Fraser,Lochaber AC,M,01:03:16
24,Hester,Ben,Highland HR,M,01:03:40
25,Ward,Jack,Highland HR,M,01:03:40
26,Ferguson,Norman,Stornoway R & AC,M,01:04:14
27,Reid,Lewis,Unattached,M,01:05:05
28,Halcrow,Bryony,Ambleside AC,F,01:05:16
29,Baird,Colin,Moray RR,M,01:05:52
30,Shaw,Ruairidh,Lochaber AC,M,01:07:59
31,McDougall,Stephen,Carnethy ,M,01:09:33
32,Macfadyen,Anna,Forres Harriers,F,01:09:34
33,Cameron,Angus,Lochaber AC,M,01:12:21
34,Till,Niall,Skye and Lochalsh RC,M,01:12:59
35,MacKintosh,Hugh,Lochaber AC,M50,01:13:25
36,Rowe,Ben,Unattached,M,01:14:00
37,Reid,Don,Westerlands CCC,M60,01:15:16
38,Blackhall,Amanda,Lochaber AC,F50,01:15:31
39,Malcolm,Stuart,Highland HR,M50,01:15:46
40,Jamieson,Alex,Cuillin Dubh HRC,M,01:15:49
41,Wheeler,Mark,Hamilton Harriers,M40,01:15:54
42,Robson,Scott,Carnethy ,M,01:16:36
43,Inglis,Niall,Cuillin Dubh HRC,M,01:16:38
44,Mackie,Eugene,Highland HR,M,01:16:48
45,Lusink,Tom,Unattached,M,01:17:50
46,Campbell,Garry,Unattached,M,01:17:53
47,Munro,David,Lochaber AC,M50,01:18:05
48,Shepherd,Andrew,Carnethy ,M60,01:18:23
49,Bakermans,Manouk,Highland HR,F,01:18:53
50,Sutton,Sarah,Cuillin Dubh HRC,F,01:19:10
51,MacBeath,Niall Alisdair,Lochaber AC,M50,01:19:40
52,Noble,Luke,Unattached,M,01:19:58
53,Hall-Mcnair,Robert,Unattached,M50,01:20:51
54,Macleod,Ally,Unattached,M50,01:21:14
55,Silvester,Ian,Cuillin Dubh HRC,M50,01:21:26
56,Jamieson,David,Cuillin Dubh HRC,M50,01:21:43
57,Taylor,Gordie,Highland HR,M50,01:21:50
58,Disher,Amy,Lochaber AC,F,01:21:54
59,Simmonds,Guylee,Tromsø,M,01:22:05
60,Macphail,Catherine Joanne,Shettleston Harriers,F,01:22:31
61,Macsween,Angus,Unattached,M,01:22:32
62,MacDonald,Kira,Lochaber AC,F,01:23:06
63,Towers,Eilidh,Cuillin Dubh HRC,F,01:23:18
64,McKinnon,Iain,Unattached,M,01:24:41
65,Oconnell,Marcus,Cuillin Dubh HRC,M,01:24:43
66,Gaff,Melanie,Unattached,F40,01:25:40
67,Moffat,John,Highland HR,M60,01:26:16
68,Vechik,Nicholas,Old Goat TC,M,01:26:40
69,MacPhee,Colin,Unattached,M,01:27:00
70,Byrne,Sara,Lochaber AC,F50,01:27:05
71,MacSween,Alasdair,Skye and Lochalsh RC,M60,01:27:21
72,MacIntyre,Kirsty,Unattached,F,01:27:35
73,Macleod,John,Cuillin Dubh HRC,M,01:29:08
74,Gibb,Calum,Unattached,M,01:29:21
75,Shaw,Lyndsey,Lochaber AC,F40,01:30:21
76,Wells,Callum,Suie Speedsters,M,01:31:00
77,Farquhar,John,Unattached,M50,01:33:29
78,Shaw,Rachel,Cuillin Dubh HRC,F,01:33:52
79,MacDonald,Jean,Dunoon Hill Runners,F60,01:35:23
80,Faire,Jonny,Unattached,M,01:36:20
81,MacDougall,Colin,Cuillin Dubh HRC,M50,01:36:46
82,Robertson,Hugh,Insch TRC,M40,01:37:51
83,Waclawski,Tim,Unattached,M,01:41:52
84,Papastavrou Brooks,Lotti,Unattached,F,01:46:07
85,Ellingson,Andrew,Unattached,M40,01:46:51
86,Park,Archibald,Hartfell HR,M60,01:47:42
87,Urquhart,Brian,Unattached,M60,01:47:43
88,Jagger,Lesley,Unattached,F50,01:50:06
89,Slimon,Cathy,Highland HR,F40,01:51:45
90,Bishop,Murray,Dark Peak FR,M50,01:53:11
91,Cameron,Calum,Lochaber AC,M40,01:55:59
92,McCann,Martin,Unattached,M,02:02:45
93,Murdoch,Ray,Lochaber AC,M70,02:08:33
94,Nolan,Denis,Unattached,M40,02:11:31
95,Banks,Christina,Unattached,F,02:16:49
96,Murray,Angus,Unattached,F,02:16:50
97,Jagger,Rhoan,Unattached,M,02:22:21
98,Drennan,Cameron,Unattached,M,02:26:24
99,Mcgroarty,Paul,Unattached,M40,02:27:03
