FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Tosh,Samuel,Carnethy,M,00:51:17
2,Thornton,Alistair,Howgill Harriers,M,00:51:38
3,Fisher,Sam,Howgill Harriers,M,00:53:05
4,Wolfe,Hamish,Carnethy,M,00:53:29
5,van Dijk,Benjamin,Howgill Harriers,M,00:55:40
6,Howie,Robin,Highland Hill Runners,M,00:56:01
7,Gallacher,Craig,Unattached,M,00:56:01
8,Alexander,Sam,Westerlands,M,00:56:46
9,Rowe-Leete,Daniel,Highland Hill Runners,M,00:57:38
10,Pulham,Harry,Unattached,M,00:58:07
11,MacDonald,Matt,Lochaber AC,M,00:59:38
12,Shephard,Francis,Unattached,M40,00:59:58
13,Cooling,Harry,Howgill Harriers,M,01:00:14
14,Gilmore,Andrew,Highland Hill Runners,M,01:01:40
15,Stewart,Mike,Keith and District AAC,M50,01:02:06
16,Smith,Alan,Deeside Runners,M60,01:02:42
17,Bradley,Matthew,Lochaber AC,M,01:03:27
18,Horrocks,Sophie,Carnethy,F,01:03:59
19,Gilmore,Iain,Carnethy,M,01:04:12
20,Baxter,Grant,Ochil Hill Runners,M50,01:04:35
21,MacKenzie,Ruaraidh,Lochaber AC,M,01:04:51
22,Drysdale,Simon,Lochaber AC,M,01:05:01
23,Elliot,Daniel,Cuillin Dubh HRC,M,01:05:26
24,Ferguson,Norman,Stornoway AC,M,01:05:43
25,Cox,Andrew,Moorfoot Runners,M,01:05:58
26,Craft,Gareth,Cuillin Dubh HRC,M40,01:06:08
27,MacKenzie,Fraser,Lochaber AC,M,01:06:46
28,Deamer,Matt,Unattached,M,01:08:57
29,Davidson,Gregor,Lochaber AC,M40,01:10:36
30,Ovenstone,Keith,Corstorphine AAC,M40,01:11:13
31,Cameron,Angus,Lochaber AC,M,01:12:25
32,Currie,Jamie,Lochaber AC,M40,01:12:50
33,Mackie,Eugene,Highland Hill Runners,M,01:13:12
34,Macdonald,Iain,Forres Harriers,M50,01:13:58
35,Rogerson,Iain,Unattached,M,01:14:02
36,Blackhall,Amanda,Lochaber AC,F50,01:14:48
37,Sutton,Sarah,Unattached,F,01:14:52
38,Devey,Suzy,Lochaber AC,F40,01:16:01
39,Moynihan,Eilidh,Unattached,F,01:16:06
40,Elliot,Bruce,Cuillin Dubh HRC,M50,01:16:36
41,Thomson,Iain,Lomond Hill Runners,M,01:17:08
42,Rankin,Garry,Unattached,M,01:17:15
43,Obrien,Kenneth,Cuillin Dubh HRC,M,01:17:34
44,Jamieson,David,Cuillin Dubh HRC,M50,01:18:03
45,Renville,Alan,Carnethy,M50,01:18:12
46,Wheeler,Mark,Hamilton Harriers,M40,01:18:16
47,Conway,Pete,Lochaber AC,M,01:18:45
48,Shepherd,Andrew,Carnethy,M60,01:18:54
49,Gilmore,Neil,Carnethy,M50,01:19:03
50,Reid,Don,Westerlands,M60,01:19:04
51,Combes,Andrew,Cuillin Dubh HRC,M40,01:19:05
52,Gillespie,Michael,Lochaber AC,M,01:19:23
53,Cameron,Hilary,Forres Harriers,F50,01:19:24
54,Jamieson,Alex,Cuillin Dubh HRC,M,01:19:56
55,Shaw,Richard,Lochaber AC,M50,01:20:03
56,Macsween,Angus,Unattached,M,01:20:12
57,MacLeod,Alistair,Unattached,M50,01:20:23
58,Towers,Eilidh,Skye and Lochalsh RC,F,01:20:34
59,James,Chris,Skye and Lochalsh RC,M,01:20:45
60,Shaw,Lyndsey,Lochaber AC,F40,01:21:05
61,Abbott,Ben,Northumberland FR,M50,01:21:06
62,Maclean,Robert,Lochaber AC,M50,01:21:31
63,Macleod,John,Skye and Lochalsh RC,M,01:21:31
64,Foreman,Ella,Deeside Runners,F,01:22:10
65,Roberts,Angela,Unattached,F40,01:22:11
66,Bell,Michael,Lochaber AC,M50,01:22:46
67,MacDougall,Colin,Skye and Lochalsh RC,M50,01:24:53
68,Moffat,John,Highland Hill Runners,M60,01:24:55
69,Taylor,Gordie,Highland Hill Runners,M50,01:25:09
70,Walker,Christopher,Cuillin Dubh HRC,M,01:25:41
71,Inglis,Niall,Skye and Lochalsh RC,M,01:26:28
72,Brown,Graeme,Dundee RR,M40,01:27:24
73,Macfadyen,Gary,Forres Harriers,M50,01:27:34
