FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Wild,Finlay,Lochaber AC,M,01:35:26
2,Thornton,Alistair,Howgill Harriers,M,01:40:45
3,Dry,Dan,Shettleston Harriers,M,01:41:51
4,Fisher,Sam,Howgill Harriers,M,01:45:00
5,Pulham,Harry,Shettleston Harriers,M,01:45:42
6,Spalding,Ross,Ochil Hill Runners,M,01:46:48
7,Jebb,Robert,Helm Hill Runners,M40,01:47:06
8,Mason,Ted,Wharfedale Harriers,M40,01:48:35
9,Martyn,Tom,Hunters Bog Trotters,M,01:48:46
10,Lungu,Samuel,Pudsey & Bramley AC,M,01:49:16
11,Cooling,Harry,Howgill Harriers,M,01:49:23
12,Fraser,Callum,Lochaber AC,M,01:50:05
13,McGoldrick,Mark,Settle Harriers,M40,01:50:14
14,Downie,Robin,Lochaber AC,M,01:52:30
15,Watson,Sam,Wharfedale Harriers,M,01:53:34
16,Luetchford,Alex,Hunters Bog Trotters,M,01:53:49
17,Ross,Alan,Lochaber AC,M40,01:53:53
18,Crutchfield,Stuart,Westerlands CCC,M40,01:54:11
19,Mirfield,David,Barlick Fell Runners,M40,01:54:37
20,Oliver-Jones,Ruairdh,Lochaber AC,M,01:54:48
21,Beilby,Owen,Wharfedale Harriers,M40,01:54:58
22,Dent,Alexander,Lochaber AC,M,01:54:59
23,Wilkinson,Marc,Lauderdale Limpers ,M,01:54:56
24,Spinney,Sam,Lochaber AC,M40,01:55:08
25,Dobbing,Thomas,Durham Fell Runners,M,01:55:17
26,Howie,Robin,Highland Hill Runners,M,01:55:37
27,Day,Tom,Keswick AC,M,01:56:01
28,Gilmore,Iain,Carnethy HRC,M,01:56:05
29,Steede,Jonny,Glens Runners,M40,01:56:12
30,Walton,Jack,Keighley & Craven AC,M,01:56:53
31,Craig,James,Barlick Fell Runners,M,01:57:44
32,Tresidder,Esmond,Lochaber AC,M40,01:58:06
33,Plummer,Barney,Helm Hill Runners,M,01:58:47
34,McGrady,Aaron,Victoria Park Harriers,M,01:59:05
35,Jebb,Andrew,Bingley Harriers & AC,M40,01:59:21
36,Davidson,Gregor,Lochaber AC,M40,01:59:31
37,Lomas,Adam,Hyde Park Harriers,M,01:59:36
38,Mather,Rose,York Knavesmire Harriers,F,01:59:52
39,Hester,Ben,Highland Hill Runners,M,01:59:50
40,Mclean,Andrew,Lochaber AC,M,02:00:01
41,Gallacher,Craig,Westerlands CCC,M,02:01:20
42,Campbell,Garry,Lochaber AC,M,02:01:53
43,MacKay,Ryan,Lochaber AC,M,02:02:15
44,Mackinnon,Kerr,Perth Road Runners,M,02:02:59
45,Williamson,Clyde,Cosmic Hillbashers,M,02:03:01
46,Treitl,Nick,Barlick Fell Runners,M40,02:03:09
47,Mather,Phil,Lonsdale Fell Runners,M,02:03:48
48,MacDonald,John Lawrie,Lochaber AC,M40,02:04:39
49,Cope,David,Howgill Harriers,M,02:04:54
50,Cabrera Valdes,Francisco Javier,Highland Hill Runners,M40,02:05:04
51,Ratcliff,Keith,Highland Hill Runners,M,02:05:37
52,Broad,Will,Ashbourne RC,M,02:06:13
53,Ockenden,John,Hunters Bog Trotters,M,02:06:11
54,Fretwell,Matthew,Settle Harriers,M,02:06:19
55,MacKenzie,Fraser,Lochaber AC,M,02:06:32
56,MacDonald,Catriona,Bellahouston RR,F,02:06:33
57,Dodman,Ben,Lochaber AC,M40,02:06:47
58,Taylor,Sharon,Helm Hill Runners,F40,02:06:51
59,Raho,John,Holcombe Harriers,M40,02:07:20
60,Shaw,Ruairidh,Lochaber AC,M,02:07:44
61,Watt,Ruari,Lochaber AC,M40,02:07:46
62,Marrs,John,Glens Runners,M40,02:08:09
63,Gallie,David,Highland Hill Runners,M50,02:08:17
64,Mattocks,Craig,Carnethy HRC,M50,02:08:25
65,Soles,Samuel,Buxton AC,M,02:08:30
66,Gilmore,Andrew,Highland Hill Runners,M,02:08:37
67,McDougall,Stephen,Middlesbrough & Cleveland H,M,02:08:38
68,MacKenzie,Ruaraidh,Lochaber AC,M,02:09:03
69,Allsop,David,Kirkintilloch Olympians,M50,02:09:35
70,Furness,Ethan,Black Combe Runners,M,02:09:44
71,Clarkson,Alex,Shettleston Harriers,M,02:09:52
72,Parsons,James,Helm Hill Runners,M40,02:09:54
73,Herron,Sam,Mourne Runners,M40,02:10:15
74,Newman,Chris,Wharfedale Harriers,M40,02:10:31
75,Montgomery,Philip,Dark Peak Fell Runners,M,02:10:44
76,Mackie,Peter,Shettleston Harriers,M40,02:10:55
77,Kay,Chris,Todmorden Harriers,M,02:10:56
78,Stapleton,Tom,Wharfedale Harriers,M,02:11:09
79,Currie,Jamie,Lochaber AC,M40,02:11:16
80,Beaumont,Ben,Fell Runners Association,M,02:11:37
81,Poole,David,Barlick Fell Runners,M40,02:11:43
82,Smith,Alan,Deeside Runners,M60,02:12:00
83,Stephen,Struan,Jog Scotland,M,02:12:19
84,Macphail,Cj,Shettleston Harriers,F,02:12:46
85,Kerr,David,Highland Hill Runners,M40,02:12:46
86,Page,Aiden,Lochaber AC,M,02:12:52
87,Shorrock,Stephen,Barlick Fell Runners,M40,02:13:25
88,Leigh,Helen,Highland Hill Runners,F,02:13:30
89,Comiskey,Sean,Lochaber AC,M40,02:13:34
90,Gibbons,Iain,Ilkley Harriers AC,M50,02:14:01
91,Wilson,Ewan,Lochaber AC,M,02:14:05
92,Smithies,Stephen,Calder Valley Fell Runners,M50,02:14:12
93,Watson,Cameron,Lomond Hill Runners,M50,02:14:14
94,Lavin,Daniel,Moorfoot Runners,M,02:14:28
95,Hanna,Richard,Mourne Runners,M,02:14:50
96,Walker,Peter,York Knavesmire Harriers,M40,02:14:56
97,Day,Joshua,North Leeds Fell Runners,M,02:15:03
98,Mackenzie,Gordon,Scottish Police Athletics,M40,02:15:08
99,Ferguson,Norman,Stornoway RC,M,02:15:15
100,MacDonald,Sarah,Lochaber AC,F,02:15:16
101,Dickie,Adam,Dumfries Running Club,M40,02:15:48
102,Stewart,Mike,Keith & District AAC,M50,02:16:00
103,Quigg,Darren,Lochaber AC,M,02:16:32
104,Wilson,Andrew,Lochaber AC,M,02:16:32
105,Hall,Will,North Leeds Fell Runners,M,02:16:46
106,McAlinden,Niall,Westerlands CCC,M,02:16:55
107,Stansfield,Craig,Rossendale Harriers & AC,M50,02:17:01
108,Treasurer,John,Lochaber AC,M,02:17:04
109,Ashcroft,Neil,Ambleside AC,M50,02:17:09
110,Foreman,Ella,Westerlands CCC,F,02:17:13
111,Jones,Gwynant,Maldwyn Harriers,M,02:17:26
112,Probert,Rhian,Mynydd du MR,F50,02:17:40
113,Pilling,Rachel,Pudsey & Bramley AC,F40,02:18:06
114,Baugh,Mark,Ochil Hill Runners,M50,02:18:21
115,Reilly,Paul,Helm Hill Runners,M40,02:18:34
116,Cameron,Angus,BNRA,M,02:18:46
117,Downey,Sam,Keighley & Craven AC,M40,02:18:51
118,Chippendale,Mark,Bowland Fell Runners,M50,02:18:56
119,Bulmer,Declan,Wharfedale Harriers,M,02:19:00
120,Horne,Arran,Westerlands CCC,M,02:19:05
121,McLean,Craig,Lochaber AC,M,02:19:02
122,Swift,Frederick,Highland Hill Runners,M,02:19:10
123,Munro,Graham,Lochaber AC,M50,02:19:28
124,Finch,Tom,Westerlands CCC,M,02:19:33
125,Hughes,Goronwy,Rhedwyr Hebog Runners,M50,02:19:43
126,Kettlewell,George,Calder Valley Fell Runners,M,02:20:02
127,Wilson,Stewart,Highland Hill Runners,M50,02:20:02
128,MacDonald,Ally,Morpeth Harriers & AC,M60,02:20:08
129,Johnstone,Leo,Dumbarton aac,M,02:20:09
130,Macdonald,Steve,Lochaber AC,M40,02:20:23
