FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Wild,Finlay,Lochaber AC,M,01:28:15
2,Jebb,Rob,Helm HR,M40,01:38:59
3,Thorburn,Ewan,Lochaber AC,M,01:40:39
4,Fraser,Callum,Lochaber AC,M,01:41:41
5,Yells,John,Lochaber AC,M,01:43:42
6,Tosh,Samuel,Rossendale H,M,01:44:11
7,Spalding,Ross,Ochils,M,01:44:36
8,Callan,Thomas,Westerlands CCC,M,01:46:16
9,Holmes,Ian,Bingley Harriers,M50,01:47:38
10,Cunningham,Adam,Mourne Runners,M ,01:47:44
11,Williamson,Clyde,Cosmics,M,01:47:47
12,Walton,Jack,Keighley & Craven,M,01:48:16
13,Macdonald,Fraser,Chorlton Runners,M ,01:48:27
14,Fretwell,Matthew,Settle Harriers,M ,01:48:39
15,Crutchfield,Stuart,Westerlands CCC,M,01:48:48
16,Ross,Alan,Lochaber AC,M40,01:49:40
17,Tresidder,Esmond,Lochaber AC,M40,01:51:23
18,Beaven,Alexander,Highland HR,M ,01:51:30
19,MacDonald,Matt,Lochaber AC,M,01:51:38
20,Gilmore,Andrew,Highland HR,M,01:52:11
21,McKenna,Bryan,Carnethy,M40,01:52:52
22,Cabrera Valdes,Francisco Javier,Highland HR,M,01:52:57
23,Watson,Sam,Wharfedale H,M,01:53:28
24,MacKenzie,Fraser,Lochaber AC,M,01:54:16
25,Heaton,Oliver,Bowland FR,M ,01:54:30
26,Steede,Jonny,Glens Runners,M40,01:54:35
27,Gilmore,Iain,Carnethy,M,01:54:48
28,Watt,Ruari,Lochaber AC,M40,01:55:04
29,Lomas,Adam,Hyde Park Harriers,M,01:55:06
30,Holt,Ashley,Rossendale H,M40,01:55:08
31,Jebb,Andrew,Bingley Harriers,M40,01:55:17
32,Craig,James,Barlick FR,M,01:55:49
33,Cymbalista,Pawel,Lochaber AC,M,01:55:57
34,Laycock,Andy,Clayton-le-Moors,M,01:57:10
35,MacDonald,John Lawrie,Lochaber AC,M,01:57:28
36,Davidson,Gregor,Lochaber AC,M40,01:57:54
37,MacKenzie,Ruaraidh,Lochaber AC,M,01:57:57
38,Dobbing,Thomas,Durham FR,M ,01:58:23
39,Dent,Alexander,Lochaber AC,M,01:58:51
40,Fukazawa,Tarbo,Cambridge Harriers,M,01:58:56
41,Cope,David,Howgill Harriers,M,01:59:16
42,Bradley,Matthew,Lochaber AC,M,01:59:36
43,Poole,David,Barlick FR,M40,01:59:57
44,Quigg,Darren,Lochaber AC,M,02:00:02
45,Taylor,Sharon,Helm HR,F40,02:00:10
46,Gard-Storry,Bobby,Ochils,M ,02:00:28
47,MacKay,Ryan,Lochaber AC,M ,02:00:45
48,Kerr,David,Highland HR,M40,02:00:49
49,Chadwick,Tim,Wharfedale H,M,02:00:59
50,Greenhow,Garry,Ambleside AC,M40,02:01:12
51,Owens,Matt,Chorlton Runners,M40,02:01:18
52,Shaw,Ruairidh,Lochaber AC,M,02:01:33
53,Drysdale,Simon,Lochaber AC,M,02:01:54
54,Foggo,Iain,BNRA,M,02:02:08
55,Rowe-Leete,Daniel,Highland HR,M ,02:02:49
56,Cruickshanks,Ross,Shettleston H,M,02:03:01
57,Fyfe,Lewis,Lochaber AC,M,02:03:08
58,Bowden,James,Westerlands CCC,M,02:03:19
59,Hassell,Ethan,Wharfedale H,M,02:03:48
60,Pearks,David,Highland HR,M50,02:04:02
61,Butler,Christopher,Westerlands CCC,M,02:04:33
62,Clark,Matt,Ambleside AC,M ,02:04:44
63,Allard,James,Wharfedale H,M ,02:05:12
64,Shorrock,Stephen,Barlick FR,M40,02:05:18
65,Turner,Wyndham,Mynydd du MR,M ,02:05:36
66,Riley,Spencer,Ambleside AC,M40,02:05:44
67,Johnston,Fergus,Deeside Runners,M40,02:05:57
68,Allsop,David,Kirkintilloch Olympians,M50,02:06:02
69,Rowbottom,Matthew,Lochaber AC,M,02:06:03
70,Lavin,Daniel,Moorfoot Runners,M ,02:06:07
71,Mattocks,Craig,Carnethy,M40,02:06:20
72,Newman,Chris,Wharfedale H,M40,02:06:26
73,McGimpsey,Garth,Mourne Runners,M40,02:06:41
74,Cameron,Angus,BNRA,M,02:06:57
75,O'Connor,Mark,Calder Valley,M40,02:06:58
76,Dickie,Adam,Dumfries RC,M40,02:07:00
77,McKenzie,Ryan,Highland HR,M40,02:07:52
78,Smith,Alan,Deeside Runners,M60,02:08:28
79,Willson,Peter,Lochaber AC,M,02:08:30
80,Mounsey,Simon,Howgill Harriers,M50,02:08:48
81,Hughes,Goronwy,Rhedwyr Hebog,M40,02:08:57
82,Herron,Sam,Mourne Runners,M40,02:09:29
83,Sedgwick,Nick,Lochaber AC,M,02:09:54
84,Downey,Sam,Keighley & Craven,M40,02:10:14
85,Mackie,Peter,Shettleston H,M40,02:10:15
86,Beresford,Will,Westerlands CCC,M ,02:10:22
87,Dodman,Ben,Lochaber AC,M40,02:10:34
88,Wood,Nigel,Helm HR,M40,02:10:45
89,Smithies,Stephen,Calder Valley,M50,02:11:03
90,Whiteside,Gavin,Highland HR,M40,02:11:38
91,Brown,Gareth,North Ayrshire AC,M40,02:11:59
92,Martin,Calum,Carnethy,M40,02:12:28
93,Hanna,Richard,Mourne Runners,M,02:12:41
94,Baugh,Mark,Ochils,M40,02:12:44
95,Callcott,Andrew,Derwent Valley RC,M50,02:12:48
96,Malcolm,Stuart,Highland HR,M50,02:12:57
97,Elwood,Andrew,Durham University AC,M,02:13:08
98,Pemberton,Gaz,Todmorden H,M40,02:13:25
99,Beaumont,Ben,Birmingham Running,M ,02:13:30
100,Macphail,CJ,Shettleston H,F ,02:13:44
101,Owen,Rob,Carnethy,M ,02:14:05
102,Chippendale,Mark,Bowland FR,M50,02:14:12
103,Sillito,Roger,Northumberland FR,M40,02:14:28
104,Leigh,Helen,Blackburn Harriers,F,02:14:45
105,Walter,Lisette,Lochaber AC,F40,02:14:55
106,Rank,Julian,Holmfirth Harriers,M60,02:14:56
107,Lodge,Jake,Pudsey & Bramley,M ,02:14:57
108,McDougall,Stephen,Carnethy,M ,02:14:57
109,Watson,Cameron,Lomonds ,M50,02:15:08
110,Seefeldt,Scott,Carnethy,M,02:15:37
111,Ashcroft,Neil,Ambleside AC,M50,02:15:44
112,Henderson,Scott,Westerlands CCC,M40,02:15:54
113,Hardiman,Neil,Clayton-le-Moors,M50,02:16:06
114,Ferguson,Ian,Bingley Harriers,M60,02:16:11
115,Fyfe,James,Hong Kong Harriers,M ,02:16:14
116,Pilling,Rachel,Pudsey & Bramley,F40,02:16:31
117,Probert,Rhian,Mynydd du MR,F60,02:16:40
118,Stansfield,Michael,Saddleworth RC,M40,02:16:43
119,Glencorse,Colin,Kilmarnock Harriers,M40,02:16:53
120,Turner,Tom,Mynydd du MR,M ,02:17:09
121,Swarbrick,Steve,Bowland FR,M50,02:17:22
122,Smyth,Graham,Lagan Vakket AC,M40,02:17:31
123,Wilson,Stewart,Highland HR,M50,02:17:47
124,Ledingham,Paul,Westerlands CCC,M50,02:17:48
125,Low,Matthew,Shettleston H,M40,02:17:56
126,Munro,Graham,Lochaber AC,M50,02:18:01
127,Heger,Matthew,Lochaber AC,M,02:18:20
128,Walker,Neil,Lochaber AC,M40,02:18:31
129,Cassells,Derek,Carnegie Harriers,M40,02:18:40
130,Hageman,Jamie,Lochaber AC,M,02:19:26
131,Currie,Jamie,Lochaber AC,M40,02:19:40
132,Kennedy,Ali,Lochaber AC,M,02:20:14
