FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Taylor,Rowan,Lasswade,MU17,00:26:10
2,Hilton,Thomas,Moorfoot Runners,MU20,00:26:30
3,Wright,Angus,TEL AC,MU20,00:26:34
4,Pagett,Harris,Strathearn  H,MU20,00:26:43
5,Downey,Jonathan,Kilmarnock H,MU20,00:26:50
6,Luetchford,Alex,HBT,MSen,00:28:04
7,Gatherer,Struan,Perth Strathtay H,MU17,00:28:08
8,Hardie,Kieran,Harmeny AC,MU17,00:28:16
9,Wotherspoon,James,Harmeny AC,MU17,00:28:25
10,Welsh,Irvine,Gala Harriers,MU20,00:28:34
11,Shorts,Andrew,Kilbarchan H,MU17,00:28:40
12,Shinn,Oscar,Ilkley H,MU17,00:28:56
13,Maclean,Alasdair,Ayr Seaforth,MU17,00:28:57
14,Burnett,Robin,Inverness H,M40,00:29:27
15,Mcarthy,Sam,Unattached,MU17,00:29:45
16,Naylor,Donald,HBT,M40,00:29:51
17,Carter-Brown,David,Moorfoot Runners,M40,00:29:57
18,Moore,James,Moorfoot Runners,MU17,00:30:00
19,Watters,Archie,Springburn H,MU17,00:30:04
20,McLuckie,Finlay,Moray RR,MU17,00:30:08
21,Ockenden,John,HBT,MSen,00:30:29
22,Wellsted,Lizzie,Colchester H,FU20,00:30:56
23,Grieve,Luke,Moorfoot Runners,MU17,00:31:07
24,Giffen,Rachel,Springburn H,FU20,00:31:20
25,Paterson,Isla,Gala Harriers,FU20,00:31:33
26,Pyman,Shaun,Moorfoot Runners,MU17,00:31:43
27,Dalgliesh,Archie,Gala Harriers,MU17,00:31:47
28,Chong,Calan,Giffnock North,MU17,00:32:32
29,Johnston,Mark,Carnethy HRC,M40,00:32:32
30,Daunt,Dylan,Edinburgh AC,MU17,00:32:55
31,Meek,Katie,Inverness H,FU17,00:33:14
32,Ridley,Susan,Edinburgh AC,F40,00:33:41
33,Rankine,Kirsty,Gala Harriers,FU17,00:33:52
34,Armstrong,Ross,Unattached,M40,00:34:56
35,McBean,Calum,Strathearn H,MU17,00:35:07
36,Scobie,Freya,Giffnock North,FU17,00:35:17
37,Konig,Eliza,Fife AC,FU17,00:35:47
38,Richardson,Ava,Gala Harriers,FU17,00:35:53
39,Myles,Tasha,Strathearn H,FU20,00:35:55
40,Shinn,Dylan,Ilkley H,MU20,00:36:32
41,Baillie,Ariane,Pitreavie  AC,FU17,00:36:40
42,Urquhart,Beth,Moray RR,FU20,00:36:52
43,Greens,David,Penicuik Harriers,MSen,00:36:57
44,Crawford,Amy,CAAC,FU20,00:37:04
45,Agnew,David,Dunfermline T&F,M40,00:37:27
46,Burnett,Kirsten,Inverness H,FU17,00:37:49
47,Eades,Fiona,Edinburgh Uni H&H,FU20,00:38:28
48,Hannah,Calum,Ayr Seaforth,MU20,00:39:52
49,Ledlie,Colin,Carnethy HRC,M40,00:40:21
50,Hill,Scot,Glenpark Harriers,M40,00:41:36
51,Shinn,Andy,Unattached,M40,00:41:45
52,Lockie,Paul,Teviotdale H,M40,00:42:32
53,Beck,Sharon,Highland HR,F40,00:42:45
54,Kemp,Sadie,Penicuik Harriers,F40,00:43:10
55,Jamieson,Allan,Penicuik Harriers,M40,00:44:08
56,Fry,Mark,Portobello,M40,00:44:46
57,Lunn,Poppy,Gala Harriers,FU17,00:47:18
58,Coltman,Alan ,Teviotdale H,M40,00:49:56
59,McPherson,Hugh,Tinto HR,M40,00:58:39
