RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Fraser,Scott,HBT,M,0:26:16
2,Trainer,Jack,Garscube Harriers,M,0:26:51
3,McWhinnie,Gavin,Fife AC,M,0:28:23
4,Gray,Adam,Penicuik Harriers,M,0:28:30
5,Hayward,Adam,Moorfoot Runners,M,0:28:36
6,Balfour,Ben,Moorfoot Runners,M,0:28:42
7,Griffin,Sam,Aberdeen AAC,M40,0:28:56
8,Martin,Calum,Unattached,M,0:29:39
9,Johnston,Fergus,Carnethy,M,0:29:58
10,Gaffney,David,Moorfoot Runners,M40,0:30:02
11,McGowan,Jamie,Gala Harriers,M40,0:30:17
12,McWhinnie,Iain,Fife AC,M,0:30:59
13,Fielding,Richard,Unattached,M40,0:31:07
14,Carr,Dean,Moorfoot Runners,M40,0:31:14
15,Walling,Craig,HBT,M,0:31:15
16,Davidson,Kenny,Moorfoot Runners,M40,0:31:31
17,Murray,Keith,Teviotdale Harriers,M40,0:31:33
18,Bell,Ian,Gala Harriers,M40,0:32:08
19,Mowat,Rhona,Giffnock North,F,0:32:13
20,Murray,John,Garscube Harriers,M40,0:32:34
21,Cairns,Gillian,Penicuik Harriers,F40,0:32:37
22,Rourke,Katie,Gala Harriers,F,0:33:10
23,Entwhistle,Jamie,Lauderdale Limpers,M,0:33:23
24,Wright,Megan,HBT,F40,0:33:42
25,Mason,David,Linlithgow Harriers,M40,0:34:09
26,Dudchenko,Paul,Linlithgow Harriers,M40,0:35:08
27,Alcorn,Amy,Moorfoot Runners,F,0:35:32
28,Lang,Marianne,Unattached,F40,0:36:05
29,Hind,Alasdair,Unattached,M40,0:36:59
30,Wilson,Alison,Fellandale,F40,0:37:15
31,Hobbs,Beth,Moorfoot Runners,F,0:37:37
32,Welch,April,Unattached,F40,0:38:03
33,Currie,Simon,Unattached,M40,0:38:08
34,Walling,Katie,HBT,F,0:39:41
35,Milne,Gregor,Unattached,M,0:40:04
36,McWhinnie,Jim,Fife AC,M40,0:41:14
37,Campbell,Ian,HBT,M40,0:41:48
38,Bennet,Ailsa,Fife AC,F,0:41:58
39,McIntosh,Scott,Penicuik Harriers,M40,0:42:16
40,Sloan,Robin,Carnethy,M40,0:42:38
41,Johnston,Lesley,Unattached,F,0:42:47
42,McPherson,Hugh,Tinto Hill Runners,M40,0:43:04
43,Fraser,Ronald,Dundee Road Runners,M40,0:43:05
44,Michalec,Romain,Unattached,M,0:44:38
45,Mowat,Richard,Unattached,M40,0:45:19
46,Davidson,Stewart,Fife AC,M40,0:46:35
47,Jacobs,Paula,Unattached,F,0:46:42
48,Adcock,Miriam,Jog Peebles,F40,0:47:13
49,Birch,Frank,Teviotdale Harriers,M40,0:48:00
50,Lloyd,Hannah,Unattached,F,0:48:36
51,Linton,Marc,Unattached,M,0:49:31
52,Oliver,Margaret,Penicuik Harriers,F40,0:51:40
