FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Stewart,Gregor,Westerlands CCC,M,00:49:45
2,McLeod,Alasdair,Ochil Hill Runners,M,00:50:58
3,Swanson,Cameron,Unattached,M,00:51:08
4,Richmond,Kenny,Shettleston Harriers,M50,00:52:58
5,Phillips,George,Westerlands CCC,M,00:53:10
6,Graves,Alastair,Ochil Hill Runners,M,00:53:33
7,Wainwright,Sam,Ochil Hill Runners,M,00:53:37
8,Carter,Justin,Cambuslang Harriers,M50,00:54:02
9,Hamlin,Robert,Westerlands CCC,M,00:54:29
10,Horne,Arran,Westerlands CCC,M,00:55:17
11,Clarkson,Alex,Shettleston Harriers,M,00:55:35
12,Rigg,Will,Carnethy HRC,M,00:56:12
13,Mcpartlin,Donald,Garscube Harriers,M40,00:56:22
14,Henderson,Scott,Westerlands CCC,M40,00:56:55
15,Winter,Stephen,Shettleston Harriers,M40,00:57:02
16,Farrell,Joshua,Lomond Swimming & Tri,M,00:57:12
17,McAlinden,Niall,Westerlands CCC,M,00:57:38
18,Allsop,David,Kirkintilloch Olympians,M50,00:59:03
19,Waite,Joe,Westerlands CCC,M,00:59:11
20,Sowden,Calum,Westerlands CCC,M,00:59:12
21,Taylor,Jack,Ochil Hill Runners,M,00:59:53
22,Gainsborough,Francis,Unattached,M,00:59:59
23,Sullivan,Matthew,Moorcroft Runners,M,01:00:13
24,Martens,Christopher,Unattached,M,01:00:20
25,Lorimer,Hayden,HBT,M50,01:00:32
26,Hall,Will,HBT,M,01:00:40
27,O'Neill,Owen,Westerlands CCC,M40,01:01:06
28,Ashworth,James,Ochil Hill Runners,M50,01:02:53
29,Mooney,Edel,Ochil Hill Runners,F40,01:02:56
30,Brodie,Stuart,Ochil Hill Runners,M40,01:04:54
31,Gosling,Tom,Westerlands CCC,M,01:05:01
32,Ascher,Simon,Unattached,M,01:05:50
33,Brown,Thomas,Unattached,M,01:06:21
34,Foreman,Ella,Westerlands CCC,F,01:06:24
35,Watson,Ed,Unattached,M,01:06:31
36,Roper,Marc,Westerlands CCC,M60,01:07:03
37,Wallace,Callum,Unattached,M,01:07:04
38,Huins,Charlie,Unattached,M,01:07:14
39,Weir,Jonathan,Unattached,M40,01:07:26
40,Ross,Ewan,Westerlands CCC,M,01:07:30
41,Hamilton,Tilly,Carnethy HRC,F,01:07:39
42,Wilkinson,Owen,Carnethy HRC,M,01:08:52
43,Menezes,Duarte,University of Glasgow H&H,M,01:08:57
44,Thomas,Jamie,Dunbar AC,M40,01:09:08
45,Cuthbertson,Mark,Unattached,M50,01:09:28
46,Ward,Jason,Unattached,M,01:10:25
47,Reis,Rodrigo,Shettleston Harriers,M40,01:10:59
48,Dawson,Nicola,Westerlands CCC,F40,01:11:10
49,Kelly,Graham,Westerlands CCC,M50,01:11:20
50,Donnelly,John,Ochil Hill Runners,M50,01:12:32
51,Dean,Hazel,Ochil Hill Runners,F60,01:12:36
52,McKiddie,Christopher,Westerlands CCC,M40,01:13:31
53,Easton,Ian,Westerlands CCC,M50,01:13:57
54,Mangan,Clodagh,Westerlands CCC,F,01:14:13
55,Macbeth,Gaby,Westerlands CCC,F40,01:14:16
56,Pugh,Roderick,Kilmarnock Harriers,M60,01:14:31
57,Furse,Chris,Westerlands CCC,M50,01:14:47
58,de Mendonça,Manuela,Westerlands CCC,F,01:17:15
59,Gates,Dan,Westerlands CCC,M40,01:17:16
60,Kelsall,Fiona,Ochil Hill Runners,F50,01:18:18
61,McGreevy,James,Bellahouston RR,M40,01:18:42
62,Lampard,Stuart,AYROC Orienteering,M50,01:19:08
63,Ashworth,Collette,Ochil Hill Runners,F40,01:19:44
64,McDonald,Kenny,Bellahouston RR,M50,01:19:44
65,Fullwood,Andrew,Westerlands CCC,M50,01:21:45
66,Gerganova,Gabriela,Westerlands CCC,F,01:21:53
67,Sommerville,Emma,Westerlands CCC,F,01:21:59
68,Fitzpatrick,Pat,Ochil Hill Runners,M70,01:23:11
69,Lindsay,Susan,Ochil Hill Runners,F50,01:23:35
70,Kellock,Celeste,Ochil Hill Runners,F,01:28:51
71,Parkinson,Charlotte,Bellahouston RR,F,01:30:02
72,Neillands,Stuart,Ochil Hill Runners,M60,01:30:34
73,Graham,Alan,Ochil Hill Runners,M50,01:30:53
74,Murray,Rosalind,Westerlands CCC,F40,01:37:15
75,McKelvie,Ruth,Bellahouston RR,F,01:39:24
76,MacSween,Alastair,Wee County Harriers,M50,01:39:22
77,Ure,Barry,Ochil Hill Runners,M40,01:39:28
78,Mckenna,Ruth,Westerlands CCC,F,01:39:39
