RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Marshall,Brian,HELP,M,0:37:33
2,Wright,Andrew,PH Racing,M,0:39:10
3,Scotney,Marcus,Dumfries RC,M,0:40:57
4,Campbell,Graeme,Ochil Hill Runners,M,0:41:16
5,Smith,Alan,Deeside Runners,M40,0:42:07
6,Stewart,Grant,Ochil Hill Runners,M,0:43:06
7,Brash,Colin,Girvan Harriers,M40,0:43:09
8,Whitelaw,Mark,Hartfell HRC,M,0:43:24
9,Upson,Chris,Westerlands,M40,0:43:29
10,Anderson,Adam,Hartfell HRC,M,0:43:39
11,Scott,Nigel,Westerlands,M,0:44:16
12,Fairgrieve,Andy,Annan & District AC,M40,0:45:38
13,Mykura,Jill,Carnethy,F,0:46:15
14,Holt,Luke,Solway,M,0:46:59
15,Irving,Roger,Hartfell HRC,M40,0:48:30
16,Barrie,Stewart,HBT,M40,0:48:40
17,Murgatroyd,Ian,Solway,M40,0:48:48
18,Taylor,Nat,Girvan Harriers,M50,0:49:32
19,Symington,Stuart,Dunbar RC,M40,0:49:38
20,Weetman,Ian,Unattached,M40,0:49:54
21,Goldsworthy,John,Hardrock Hoodlums,M50,0:50:16
22,Mortlock,Simon,Dumfries RC,M40,0:50:53
23,Duncan,David,Ochil Hill Runners,M50,0:50:56
24,Patterson,Ian,Whisky Chasers,M,0:51:40
25,Ross,Sandy,Kilbarchan,M40,0:52:48
26,Wiseman,Bob,Ochil Hill Runners,M,0:52:55
27,Collins,Trevor,Carnethy,M50,0:55:17
28,Singh,Shirley,Hardrock Hoodlums,F40,0:56:02
29,Gordon,Nick,Solway,M40,0:56:18
30,Davidson,Iain,Girvan Harriers,M40,0:56:28
31,Marshall,Alan,Unattached,M40,0:56:46
32,Priestley,Nigel,Annan & District AC,M50,0:57:43
33,Walker,Peter,Carnethy,M40,0:58:13
34,Stakes,David,Unattached,M40,0:58:50
35,Gunn,Sharron,Falkirk Victoria Harriers,F,1:00:05
36,Smith,Tilly,Deeside Runners,F40,1:02:40
37,McManus,Ian,Irvine RC,M60,1:03:37
38,Anderson,Adam,Dumfries RC,M60,1:04:24
39,Robson,Jean,Annan & District AC,F40,1:04:35
40,Sherlock,David,Unattached,M40,1:11:06
