FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Lightfoot,Ricky,Ellenborough AC,M,02:52:56
2,Symonds,Joe,Shettleston Harriers,M,02:54:49
3,Graves,Alastair,Ochil Hill Runners,M,02:57:54
4,Morgan,Tim,Unattached,M,02:59:29
5,Dunn,James,Corstorphine AAC,M,02:59:52
6,Britton,James,Carnethy ,M40,03:03:52
7,McKenna,Bryan,Carnethy ,M40,03:06:37
8,Masson,Alistair,Carnethy ,M,03:08:45
9,Reid,Michael,Carnethy ,M40,03:11:00
10,Taylor,Luke,Highland Hill Runners,M,03:12:02
11,Whitlie,Stewart,Carnethy ,M50,03:13:47
12,Lamont,Andrew,Carnethy ,M40,03:14:54
13,Sedman,Eliot,Carnethy ,M40,03:16:18
14,Richmond,Kenny,Shettleston Harriers,M50,03:18:20
15,Embrey,Iain,Unattached,M,03:19:14
16,Stephen,Jill,HBT,F,03:19:21
17,Anderson,Heather,Fife AC,F40,03:20:35
18,McGavock,Russell,Unattached,M,03:21:45
19,Stewart,Iain,Westerlands CCC,M40,03:22:15
20,Horrocks,Sophie,Carnethy ,F,03:23:50
21,Bowers,William,Ochil Hill Runners,M,03:24:00
22,Pender,Iain,Shettleston Harriers,M,03:25:12
23,Hammond,Simon,Moorfoot Runners,M,03:31:32
24,Winter,Stephen,Shettleston Harriers,M40,03:32:32
25,Goodall,Alice,Unattached,F,03:34:12
26,Owen,Rob,Carnethy ,M,03:34:36
27,Cherry,Joseph,Jesmond Joggers,M,03:34:59
28,Kennedy,James,Carnethy ,M,03:35:17
29,Williams,Colin,Moorfoot Runners,M40,03:35:52
30,Brydon,Kevin,Shettleston Harriers,M,03:36:12
31,Harding,Zoe,Unattached,F,03:36:30
32,Gardner,Peter,HBT,M,03:38:35
33,Waterman-Evans,Louis,Unattached,M,03:38:54
34,Stewart,Fraser,Cambuslang Harriers,M,03:39:40
35,Harris,Mark,Fife AC,M50,03:39:50
36,Davidson,Gregor,Lochaber AC,M40,03:40:21
37,Nicholson,James,Carnethy ,M,03:40:39
38,Breckenridge,William,Shettleston Harriers,M50,03:40:54
39,Hardie,James,Carnethy ,M40,03:42:36
40,Duff,John,Northumberland FR,M50,03:43:12
41,Ansell,Beth,City Of Sheffield & Dearne ,F,03:43:40
42,Carter-Brown,David,Peebles Tri Club,M,03:43:47
43,Cruickshanks,Ross,Shettleston Harriers,M,03:44:13
44,Pace,Molly,Jesmond Joggers,F,03:44:33
45,Davis,Matthew,Carnethy ,M50,03:45:22
