FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
52,Kinninmonth,Alexander,Carnethy HRC,M40,00:28:15
53,Foy,Michael,Dunbar RC,M50,00:28:17
54,Wilson,Richard,Carnethy HRC,M,00:28:21
55,Murray,Kevin,Falkland Trail Runners,M50,00:28:23
56,Clouston,Svein,Unattached,M40,00:28:27
57,Downie,Chris,Unattached,M,00:28:30
58,Cooper,Michael,Unattached,M,00:28:31
59,Davies,Huw,Unattached,M50,00:28:33
60,Dijkman,Naomi,Lauderdale Limpers RC,F40,00:28:33
61,Baird,Ian,Unattached,M40,00:28:35
62,Chandler,Matthew,Unattached,M,00:28:35
63,Hegarty,Hugo,Unattached,M,00:28:35
64,Zeiner,Karl,Musselburgh,M40,00:28:39
65,Rigg,Fiona,Unattached,F40,00:28:39
66,Whitwell,Martyn,Edinburgh Frontrunners,M40,00:28:44
67,Mudarra,Miguel,Edinburgh Running Network,M,00:28:44
68,Ferguson,Adam,Unattached,M,00:28:46
69,Laurie-Pile,Doug,Unattached,M40,00:28:47
70,McCartney,Owen,Unattached,M,00:28:48
71,Campbell,Conrad,NB Runners,M50,00:28:51
72,Renville,Alan,Carnethy HRC,M50,00:28:51
73,Ward,Paul,Linlithgow AC,M40,00:28:51
74,Ritchie,Bozza,Unattached,M40,00:28:51
75,Tayler,Emyr,Edinburgh frontrunners,M,00:28:56
76,Grant,Michael,HBT,M,00:28:56
77,Boswell,Jake,Unattached,M,00:28:59
78,Baird,Alice,Unattached,F,00:29:01
79,Cooper,David,Unattached,M40,00:29:02
80,Stewart,Jamie,Unattached,M40,00:29:14
81,Thain,Finlay,Unattached,M,00:29:17
82,Runciman,Ronan,Lauderdale,M,00:29:21
83,Purves,Ruaridh,Unattached,MU16,00:29:27
84,Stable,Charles,Musselburgh,M50,00:29:27
85,Webster,Isobel,Unattached,F,00:29:30
86,Agnew,David,Dunfermline T & F,M40,00:29:33
87,Denholm,Linn,Edinburgh AC,M40,00:29:35
88,Matthews,David,HBT,M40,00:29:36
89,Baillie,Lachlan,Team E Lothian AC,MU16,00:29:40
90,Kemp,Reuben,Unattached,MU16,00:29:49
91,Molero,Luis,Unattached,M40,00:29:51
92,Kemp,Ben,Unattached,M50,00:29:54
93,Pyrkosz,Thomas,Unattached,MU16,00:29:56
94,Krikke,Teun,Unattached,M,00:29:57
95,Bailey,Michael,Unattached,M,00:29:59
96,Murphy,Ruairidh,Unattached,M,00:30:01
97,Bew,Josh,Unattached,M,00:30:02
98,Thomas,Nadine,Unattached,F,00:30:07
99,Howard,Mike,Musselburgh,M50,00:30:10
100,Hill,Graeme,Unattached,M,00:30:19
101,Kay,David,Unattached,M,00:30:29
102,Turnbull,Lana,Lothian RC,F,00:30:29
103,Talty,Fergal,Unattached,M,00:30:33
104,Williams,Alex,Unattached,M,00:30:33
105,Henderson,Craig,Haddington,M40,00:30:41
106,Schulz,Jonathan,Unattached,M,00:30:46
107,Millar,Gary,Unattached,M,00:30:49
108,Smith,Andy,Unattached,M40,00:30:49
109,Price,Oliver,Unattached,M40,00:30:51
110,Sheldrick,Andrew,Dunbar RC,M50,00:30:51
111,Malcolm-Smith,Mike,Musselburgh,M50,00:30:53
112,Newton,Christopher,Unattached,M40,00:30:57
113,Lawson,Flora,Team E Lothian AC,FU16,00:31:01
114,Atkinson,Julie,Lothian RC,F50,00:31:01
115,Mcdonnell,Clare,Carnethy HRC,F,00:31:05
116,Abadzhiev,Rosen,Unattached,M,00:31:09
117,MacLeod,Callum,Unattached,M,00:31:13
118,Tandy,Rosie,Haddington,FU16,00:31:13
119,Mcpartland,Frank,Haddington,M60,00:31:19
120,Self,Michael,Unattached,M,00:31:30
121,Burt,Robert,Unattached,M40,00:31:32
122,Buddie,Ross,Unattached,M40,00:31:32
123,McCartney,Kenny,Unattached,M50,00:31:36
124,Murray,James,Unattached,M,00:31:42
125,Alexander,Jim,Lothian RC,M60,00:31:45
126,Russell,Sula,Team E Lothian AC,FU16,00:31:48
127,Mckinley,Norrie,Haddington,M50,00:31:49
128,Aitken,Mathew,Unattached,M,00:31:51
129,Gunstone,Chris,Dunbar RC,M60,00:31:51
130,Frew,Georgie,HBT,F,00:31:56
131,Rock,Aaron,Unattached,M40,00:31:59
132,Presslie,Emily,CDRC,F,00:32:01
133,Runciman,George,Unattached,M60,00:32:05
134,Mackellar,Kirsty,Unattached,F,00:32:05
135,Snedden,Lindsay,Vegan Runners,M60,00:32:07
136,Nightingale,David,Gala Harriers,M60,00:32:10
137,Watson,Robin,Unattached,M50,00:32:10
138,Kitchin,Kate,Ferranti AAC,F40,00:32:18
139,Pyrkosz,David,Unattached,MU16,00:32:20
140,Mcbean,Peter,Unattached,M50,00:32:26
141,Brown,James,Edinburgh Running Network,M40,00:32:26
142,Hardie,Rob,Unattached,M,00:32:29
143,Gal,Kobi,Edinburgh Frontrunners,M50,00:32:32
144,O'Neill,Shauna,Unattached,F,00:32:41
145,Dale,Zoe,Unattached,F,00:32:43
146,Scott,Mandy,Vegan Runners,F60,00:32:52
147,Guthrie,Neil,Carnethy HRC,M50,00:33:01
148,Dale,Euan,Unattached,M,00:33:03
149,Nelson,David,Unattached,M,00:33:08
150,Murdoch,Mike ,Falkland Trail Runners,M40,00:33:08
151,Hutchison,Lee,Portobello ,M,00:33:12
152,Steele,Nathan,Tewkesbury RC,M,00:33:13
153,Doggett,Sean,Unattached,M,00:33:21
154,Patterson,Richard,Unattached,M40,00:33:23
155,Craig,Anne,Carnethy HRC,F60,00:33:29
156,Howie,Brian,Carnethy HRC,M70,00:33:39
157,Sutherland,Graeme,Lauderdale Limpers RC,M60,00:33:39
158,Fortune,Carole,Carnethy HRC,F60,00:33:42
159,Broadhurst,Edward,Unattached,M,00:33:46
160,Wood,Darrel,Unattached,M,00:33:50
161,Sutherland,Robin,Unattached,M40,00:33:50
162,Rafferty,Jay,Unattached,M,00:34:03
163,Cowie,Darren,Unattached,M,00:34:15
164,Rice,John,Unattached,M40,00:34:15
165,Millar,Gillian,Lauderdale Limpers RC,F50,00:34:21
166,Taylor,Cammy,Unattached,M,00:34:21
167,Thompson,Joanne,NB Runners,F,00:34:28
168,Fleming,Emma,Unattached,F40,00:34:31
169,Petrie,Dave,Unattached,M50,00:34:34
170,Elliott,Jane,Lauderdale Limpers RC,F50,00:34:34
171,Fitzsimons,Garth,Unattached,M40,00:34:34
172,Simpson,David,Unattached,M40,00:34:38
173,Pease,David,Falkland Trail Runners,M50,00:34:44
174,Ross,Fiona,Falkland Trail Runners,F,00:34:49
175,Crisp,Kerrie,Edinburgh Running Network,F,00:34:57
176,Haddow,Andrew,Unattached,M,00:34:57
177,Dale,Tommy,Unattached,M40,00:34:57
178,Mason,Liam,Falkland Trail Runners,M40,00:35:05
179,Fry,Mark,Portobello ,M60,00:35:09
180,Chandler,Richard,Carnethy HRC,M60,00:35:15
181,Laurie-Pile.,Penny,Unattached,F40,00:35:15
182,Bird,Grace,Corstorphine AAC,F,00:35:21
183,McLauchlan,Russell,Unattached,M,00:35:23
184,Crichton,Vicky,Edinburgh Running Network,F40,00:35:26
185,Allen,Gina,Gala Harriers,F40,00:35:26
186,Hughes,Duncan,N Berwick Rowing Club,M40,00:35:26
187,Cormack,Wade,HBT,M,00:35:31
188,Yates,Robbie,Portobello ,M50,00:35:31
189,Macgregor,Gavin,Unattached,M,00:35:37
190,Dearnley,Linda,NB Runners,F40,00:35:41
191,McPeak,Jess,Unattached,F,00:35:45
192,Stewart,John,Hartree Harriers,M60,00:35:45
193,Campbell,Lindsay,Unattached,F40,00:35:50
194,Bryson,Sarah,Portobello ,F50,00:35:50
195,Smith,Sophie,Unattached,F40,00:36:07
196,Brown,Norman,Carnethy HRC,M60,00:36:15
197,Lockie,Paul,Teviotdale Harriers,M50,00:36:17
198,Dickson,John,Unattached,M40,00:36:21
199,Lahaise,Alan,Unattached,M60,00:36:23
200,Owens,Jenni,Unattached,F40,00:36:23
201,Noble,Lois,Unattached,F60,00:36:27
202,Forrest,Sean,Unattached,M,00:36:33
203,Clark,Paul,Unattached,M40,00:36:42
204,McKinney,Ross,Unattached,M40,00:36:46
205,Tandy,Karen,Unattached,F40,00:36:50
206,Burton,Emma,Unattached,F,00:36:50
207,May,Timothy,Unattached,M60,00:36:58
208,Davies,Morgen,Unattached,FU16,00:37:05
209,Lawson,Doug,Unattached,M40,00:37:22
210,Pendreigh,Cathy,Unattached,F,00:37:25
211,Nicholass-McKee,William,Unattached,M,00:37:25
212,Cowden,Lynne,Edinburgh Running Network,F40,00:37:29
213,Burnside,Nicola,Unattached,F40,00:37:32
214,Munro,Bruce,Unattached,M50,00:37:32
215,Blashill,Patrick,Edinburgh Frontrunners,M60,00:37:44
216,Macnair,John,Unattached,M70,00:37:50
217,Hendry,Charlotte,Gala Harriers,F40,00:37:54
218,Peppiette,Rosie,Unattached,F,00:37:55
219,Arnott,Richard,Edinburgh Running Network,M60,00:38:02
220,Lamb,Daniel,Unattached,M,00:38:02
221,Roberts,Mark,HBT,M50,00:38:21
222,Brack,Kat,Musselburgh,F,00:38:34
223,O'Toole,Kenny,Unattached,M50,00:38:34
224,MacDonald,Sandie,Unattached,F,00:38:34
225,McLean,Heather,Unattached,F,00:38:37
226,Paschke,Ryan,Unattached,M40,00:38:56
227,Chandler,Sandra,Carnethy HRC,F50,00:39:05
228,Martins Rodrigues,Matheus,Unattached,M,00:39:12
229,Gordon,Jennifer,Unattached,F40,00:39:22
230,Pershina,Elena,Unattached,F,00:39:33
231,Williamson,Lyn,Edinburgh Running Network,F50,00:39:33
232,Hogan,Emma,Unattached,F,00:39:40
233,Johnston-Smith,Lauren,Edinburgh Running Network,F40,00:40:00
234,deering,alistair,Unattached,M,00:40:01
235,Dale,Isla,Unattached,FU16,00:40:07
236,Roberts,Karen,Unattached,F,00:40:14
237,Mackenzie,Fiona,Edinburgh Running Network,F50,00:40:16
238,Adams,Molly,Unattached,F,00:40:59
239,Thomson,Catriona,Unattached,FU16,00:41:12
240,Morrison,Rowan,Unattached,F40,00:41:37
241,Paterson,Sandy,Unattached,M70,00:41:05
242,Archibald,Gillian,Unattached,F,00:42:09
243,Dyson,Carolyn,Carnethy HRC,F60,00:42:23
244,Ponton,Louise,Gala Harriers,F,00:42:35
245,Tennant,Emilie,EH3 milers,F,00:42:54
246,Millar,Greg,Unattached,M,00:43:01
247,Pearson,Jonny,Unattached,M50,00:43:55
248,Kovacevic,Dina,Unattached,F,00:44:25
249,MacRae,Sean,Unattached,M,00:44:25
250,Scott,Sarah,Gala Harriers,F,00:44:38
251,Thomson,Lorna,Unattached,F50,00:44:54
252,Fisher,Mike,Fife AC,M50,00:45:11
253,Martin,Lizzie,Falkland Trail Runners,F,00:46:24
254,Grant,Fionna,HBT,F,00:46:35
255,Lamb,Meghan,Unattached,F,00:47:31
256,Dale,Ronnie,Unattached,M60,00:48:55
257,Purves,Anne,Gala Harriers,F50,00:48:59
258,Eyett,Chris,EH3 milers,M,00:50:00
259,Arnott,Katherine,Edinburgh Running Network,F60,00:50:04
260,Tennant,Elaine,Teviotdale Harriers,F50,00:51:51
261,Coltman,Alan,Teviotdale Harriers,M50,00:51:51
262,Taggart,Gerry,Jog Scotland Coasters,M80,01:06:15
