FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Taylor,Luke,Highland HR,M ,00:50:17
2,Cabrera Valdes,Francisco Javier,Highland HR,M ,00:52:01
3,Mann,Joe,Highland HR,M ,00:52:44
4,Brookes,Robert,Cosmics,M40,00:56:11
5,Johnston,Fergus,Deeside Runners,M40,00:56:50
6,Hester,Ben,Highland HR,M ,00:57:32
7,Musgrave,Ewan,Deeside Runners,M ,00:58:00
8,Wood,Fergus,Deeside Runners,M ,00:58:10
9,Watters,Steven,Stonehaven RC,M40,00:59:02
10,Duncan,Eric,Highland HR,M50,00:59:36
11,Urquhart,John ,Moray RR,M50,00:59:58
12,Lorimer,Hayden,HBT,M50,01:00:46
13,Kerridge,Donald,Deeside Runners,M50,01:01:27
14,Kirk,Lachlan,Unattached,M ,01:01:35
15,Williamson,Jason,Cosmics,M50,01:02:08
16,Stockton,Mark,Cosmics,M40,01:02:52
17,Davies,Adrian ,Lomonds,M60,01:03:17
18,McDonald,Dennis,Cosmics,M50,01:04:02
19,Sealy,Alan,Deeside Runners,M50,01:05:25
20,Omand,Elaine,Cosmics,F ,01:05:43
21,Taylor,David,Cosmics,M ,01:06:54
22,Taylor,Gordie,Highland HR,M50,01:09:36
23,Macpherson,Rory,Cosmics,M ,01:10:13
24,Chapman,Andy,Cosmics,M40,01:12:08
25,Robertson,Hugh,Insch TRC,M40,01:12:29
26,Kirk,David,Cosmics,M50,01:16:22
27,May,Katie,Unattached,F ,01:16:30
28,Sullivan,Michael,Cosmics,M50,01:17:01
29,Oliver,David,Deeside Runners,M60,01:19:25
30,Miller,Jayne,Cosmics,F50,01:19:30
31,Rattray,Ed,Dufftown Jog Scot,M50,01:19:33
32,Harris,Annaelle,Cosmics,F ,01:20:05
33,Hamilton,Anita,Cosmics,F60,01:24:15
34,Irvine,Rob,Cosmics,M50,01:24:53
35,Tatlow,Steve ,Unattached,M ,01:25:00
36,Tatlow,Helen,Unattached,F ,01:25:35
37,Dick,Alan,Cosmics,M50,01:25:50
38,Reid,Colin,Unattached,M50,01:26:05
39,Oliver,Jane,Deeside Runners,F60,01:36:36
40,Coutts,Peter,Jog Scotland Methlick,M50,01:52:44
