FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Bennett,Ewan,Unattached,M,00:39:30
2,Wilson,Euan,Unattached,M,00:40:06
3,Gooch,Daniel,Unattached,M50,00:40:20
4,Lorimer,Hayden,HBT,M50,00:41:26
5,Brown,Steven,Unattached,M,00:41:38
6,Barclay,David,Garioch Road Runners,M50,00:43:00
7,Williamson,Jason,Cosmics,M50,00:43:11
8,Littlejohn,Kevin,Deeside Runners,M40,00:43:19
9,Kirk,Lachlan,Unattached,M,00:43:31
10,Padilla,Monica,Unattached,F,00:44:25
11,Omand,Elaine,Cosmics,F,00:44:35
12,Oldham,Veronique,Cosmics,F50,00:44:51
13,Junor,Martin,Unattached,M40,00:45:06
14,Simpson,Andrew,Unattached,M,00:45:16
15,McDonald,Dennis,Cosmics,M50,00:46:44
16,Stockton,Mark,Cosmics,M40,00:47:06
17,Mackenzie,Ruth,Deeside Runners,F50,00:47:30
18,Sheridan,Bob,Deeside Runners,M50,00:48:22
19,Raeburn,Andrew,Unattached,M,00:48:58
20,Larmour,Colin,Unattached,M50,00:49:15
21,Mann,Phil,Unattached,M60,00:49:52
22,Morrison,Callum,Unattached,M,00:50:21
23,Dalton,John,Unattached,M60,00:50:43
24,Chapman,Andy,Unattached,M40,00:50:45
25,Perrin,Alfie,Unattached,M,00:50:52
26,Hamilton,Ian,Cosmics,M60,00:50:57
27,McDonald,Fiona,Cosmics,F40,00:51:29
28,Heath,Kevin,Cosmics,M60,00:51:31
29,Cruickshank,Greig,JSK Running Club,M60,00:51:48
30,Kirk,David,Cosmics,M50,00:53:10
31,Hall,Mark,Unattached,M50,00:54:40
32,Bennett,Alan,Unattached,M50,00:55:19
33,Evertsson,Ben,Unattached,M50,00:57:28
34,Rattray,Ed,Unattached,M50,00:58:04
35,Irvine,Rob,Cosmics,M50,00:59:08
36,Oliver,David,Deeside Runners,M60,01:00:37
37,Clunas,Gillian,Cosmics,F60,01:03:58
38,Mitchell,Christopher,Unattached,M70,01:05:32
39,Larmour,Pauline,Unattached,F50,01:05:56
40,Oliver,Jane,Deeside Runners,F60,01:08:31
41,Paterson,Rachel,JSK Running Club,F50,01:09:45
42,Ferguson,Mark,Unattached,M,01:16:09
43,Bryan,Elaine,Insch TRC,F40,01:22:35
