FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Alexander,Sam,Westerlands CCC,M,00:27:39
2,Kitching,Calum,Deeside Runners,M,00:29:54
3,Battle,Hamish,Metro Aberdeen RC,M,00:30:57
4,Yule,Steven,Deeside Runners,M40,00:31:28
5,Henry,Peter,Deeside Runners,M,00:31:39
6,Brooks,Rob,Cosmics,M40,00:31:42
7,Bennett,Ewan,Deeside Runners,MJ,00:31:58
8,Torrance,Peter,Deeside Runners,M40,00:33:02
9,Stockton,Mark,Cosmics,M40,00:33:21
10,Johnston,Fergus,Deeside Runners,M40,00:33:51
11,Blackburn,Alex,Newmachar Running Group,M,00:34:12
12,Kerridge,Donald,Unattached,M50,00:35:05
13,Williamson,Jason,Cosmics,M50,00:35:55
14,Smith,Alan,Deeside Runners,M60,00:36:28
15,Rose,Alex,Metro Aberdeen RC,M40,00:36:29
16,Attridge,Will,Unattached,MJ,00:36:32
17,Irvine,Clara-Jane,Unattached,F,00:36:38
18,Croll,David,Deeside Runners,M60,00:37:10
19,Sheridan,Bob,Deeside Runners,M50,00:37:25
20,Cooper,Dugal,Unattached,M,00:37:59
21,Torrance,John,Deeside Runners,M,00:38:04
22,Newman,Miles,Deeside Runners,M60,00:38:22
23,Omand,Elaine,Cosmics,F,00:39:33
24,Cruickshank,Greig,JSK Running Club,M60,00:39:45
25,Heath,Kevin,Cosmics,M60,00:39:48
26,Ingram,Richard,Cosmics,M50,00:39:52
27,Anderson,Graeme,Deeside Runners,M50,00:39:53
28,Whiteley,Philip,Unattached,M40,00:40:02
29,Wynne,Rob,Garioch Roadrunners,M60,00:40:22
30,Mclelland,Drew,JSK Running Club,M40,00:40:24
31,Barclay,Mabel,Unattached,F,00:40:40
32,Larmour,Colin,Cosmics,M50,00:40:55
33,Kirk,David,Unattached,M50,00:41:00
34,Chapman,Andy,Cosmics,M40,00:41:17
35,Hodgkinson,Sarah,Unattached,F,00:41:55
36,Weir,Kenneth,Unattached,M,00:42:23
37,Lornie,Graeme,Cosmics,M50,00:43:20
38,Dick,Alan,Unattached,M50,00:43:25
39,Hamilton,Ian,Cosmics,M60,00:43:58
40,Abrahams,Kate,Unattached,F,00:45:46
41,Sutherland-Thomson,Pauline,Deeside Runners,F40,00:45:48
42,Alkins,Gervais,Unattached,M40,00:46:07
43,Oliver,David,Deeside Runners,M60,00:46:36
44,Duncan,David,Ochils,M60,00:47:47
45,Walker,Jamie,JSK Running Club,M40,00:47:53
46,Paterson,Rachel,JSK Running Club,F50,00:52:00
47,Oliver,Jane,Deeside Runners,F60,00:55:28
48,Campbell,Rod,Cosmics,M70,01:03:07
49,Taylor,Sue,Unattached,F60,01:04:17
