FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Chepelin,Alexander,Carnethy HRC,M,03:12:51
2,Manson,Iain,Metro Aberdeen RC,M,03:16:14
3,Mosgrove,Mark,Unattached,M,03:27:47
4,Battle,Hamish,Metro Aberdeen RC,M,03:38:16
5,Hardman,Jonathon,Forfar Road Runners,M,03:40:46
6,Howorth,Charles,Stonehaven RC,M40,03:41:21
7,Mosgrove,Neil,Metro Aberdeen RC,M,03:43:47
8,Young,Matthew,Unattached,M,03:44:58
9,Tullie,Doug,HBT,M,03:45:55
10,Morrison,Steven,Moray Road Runners,M40,03:47:51
11,McHardy,Michael,Unattached,M,03:51:34
12,Sinclair,Regan,Portobello Running Club,M,03:51:44
13,Yule,Steven,Deeside Runners,M40,03:52:23
14,Lloyd,Sam,Dartmoor Runners,M,03:54:43
15,Kerridge,Donald,Deeside Runners,M50,03:56:04
16,Eisen,Luis,Shettleston Harriers,M,03:57:20
17,McCafferty,Andrew,Unattached,M,03:57:57
18,Wallis,Sally,Deeside Runners,F40,03:59:36
19,Andrews,Steven,Highland Hill Runners,M40,04:03:19
20,Samplonius,Jelmer,HBT,M,04:04:04
21,Christie,Allan,Metro Aberdeen RC,M40,04:05:38
22,Stockan,David,Banchory Running Club,M40,04:06:34
23,Willox,Russell,Metro Aberdeen RC,M40,04:06:44
24,Cross,Harriet,Deeside Runners,F,04:08:28
25,Hayman,Robbie,Unattached,M50,04:09:11
26,Bonnyman,Brian,Westerlands CCC,M50,04:09:12
27,Pociask,Patryk,EH3 Milers,M,04:09:16
28,Aitken,Graham,Insch TRC,M,04:09:57
29,Ockenden,John,HBT,M,04:10:40
30,Campbell,Iain,StCyrus Solos,M50,04:12:18
31,Coombs,Kirsty,Carnethy HRC,F,04:12:25
32,Hamilton,Tilly,Carnethy HRC,F,04:13:07
33,Switzer,Stephen,RTC Warriors,M40,04:13:26
34,McKane,Neil,Scooniehill Running Club,M,04:14:27
35,McFadzean,Peter,Deeside Runners,M40,04:14:57
36,Clark,Jesse,Unattached,M40,04:14:59
37,Curnyn,Steve,Unattached,M,04:15:06
38,Ashworth,James,Ochil Hill Runners,M50,04:16:09
39,Young,Mark,Metro Aberdeen RC,M,04:16:37
40,Williamson,Charlie,HBT,M,04:17:09
41,Barnet,James,Dundee Road Runners,M,04:18:12
42,Warren,Graeme,Unattached,M50,04:18:24
43,Smith,Alan,Deeside Runners,M60,04:19:16
44,Dozier,Laura,Carnethy HRC,F,04:19:36
45,Ipsen,Jakob,Insch TRC,M,04:19:46
46,Martin,Chris,Unattached,M40,04:19:47
47,Dobson,Jason,Highland Hill Runners,M,04:20:06
48,Horsfall,Tim,Unattached,M40,04:20:40
49,McIntosh,Ralph,Unattached,M,04:21:18
50,Carr,Richard,Cambuslang Harriers,M,04:21:22
51,Gough,Nick,Strathearn Harriers,M,04:26:00
52,Wheatley,Grant,Unattached,M40,04:26:34
53,Roberts,Morris,Strathearn Harriers,M,04:28:14
54,Adamson,Ian,Garioch Road Runners,M40,04:28:17
55,Bradford,Carl,Keswick AC,M50,04:29:37
56,Brown,Colin,RTC Warriors,M40,04:30:54
57,Dougal,Richard,HBT,M,04:31:30
58,MacPhail,Iain,Unattached,M40,04:32:17
59,Wake,Ben,Unattached,M,04:33:02
60,McElroy,Stuart,Unattached,M40,04:32:59
61,Farmer,Greig,Perth Triathlon Club,M40,04:33:39
62,Duggan,Alba,Garioch Road Runners,F,04:33:40
63,Blain,Andrew,Cambuslang Harriers,M,04:35:55
64,Malcolm,Chloe,Carnethy HRC,F,04:36:48
65,Simpson,Harry,Unattached,M,04:37:21
66,Kemp,Allan,Kinross Road Runners,M40,04:39:07
67,McLean,Craig,Lochaber AC,M,04:40:21
68,Pope,John,Unattached,M40,04:41:11
69,McCabe,John,Troon Tortoises,M50,04:41:31
70,Torrance,John,Deeside Runners,M40,04:41:34
71,Gray,Euan,Unattached,M,04:42:09
72,Miller,Chris,Unattached,M,04:42:50
73,Toone,Nick,Unattached,M50,04:42:57
74,Vitry,Jean-Paul,Unattached,M,04:43:04
75,Wingrove,Sarah,Unattached,F40,04:43:32
76,Allan,Iona,Carnethy HRC,F,04:44:18
77,Fearn,Rob,Unattached,M,04:44:34
78,Pargeter,Tony,RTC Warriors,M40,04:44:45
79,Evans,Hannah,Lochaber AC,F40,04:44:52
80,Ruthven,Gavin,Warrior Fit,M,04:46:23
81,Aitken,Joe,Insch TRC,M,04:46:14
82,Ritchie,James,Carnethy HRC,M,04:47:20
83,Morrison,Struan,Highland Hill Runners,M,04:47:19
84,Marks,Lindsay,Unattached,F,04:47:34
85,Nicholl,Iain,Cambuslang Harriers,M40,04:47:40
86,Robertson,Kari,Unattached,F,04:47:57
87,Kerr,Mike,Montrose Tri Club,M,04:48:14
88,Wilson,Emma,Garscube Harriers,F,04:48:37
89,Hodgkinson,Sarah,Metro Aberdeen RC,F,04:49:19
90,Kirby,Graham,Fife AC,M50,04:50:00
91,Wilkinson,Iain,Unattached,M,04:49:59
92,Carney,William,Unattached,M,04:50:16
93,Corbett,Raymond,Unattached,M60,04:50:33
94,Kriauzaite,Ilona,Metro Aberdeen RC,F,04:50:49
95,Ingram,Richard,Garioch Road Runners,M50,04:51:17
96,Sykes,Andrew,Metro Aberdeen RC,M50,04:51:52
97,Saxon,James,Unattached,M,04:52:22
98,Thomson,Gary,Garioch Road Runners,M40,04:52:27
99,Auchterlonie,Jimmie,Unattached,M60,04:52:36
100,Watson,William,Stonehaven RC,M60,04:53:34
101,Harcus,Jamie,Unattached,M50,04:54:01
102,Miguelanez,Emilio,Unattached,M50,04:55:21
103,Smith,Stephen,Unattached,M40,04:55:34
104,Tarvit,George,Unattached,M50,04:56:10
105,MacMillan,Jura,Carnethy HRC,F,04:57:02
106,Hofmann,Paula,Carnethy HRC,F,04:58:14
107,Freeland,Stephen,Kinross Road Runners,M40,04:59:03
108,McDonnell,Clare,Carnethy HRC,F,05:00:21
109,Warner,Deborah,Portobello Running Club,F40,05:00:30
110,Macfie,Gavin,Unattached,M40,05:00:30
111,Agnew,Mark,Mercia Fell Runners,M50,05:00:55
112,Moucheron,Martin,Unattached,M40,05:00:55
113,Storrie,Skye,Unattached,F,05:02:05
114,Barclay,Mabel,Deeside Runners,F,05:03:48
115,Beale,Rebecca,Helensburgh AAC,F40,05:04:16
116,Lafferty,Suzanne,Unattached,F40,05:04:16
117,Lyle,Ewan,Unattached,M40,05:05:30
118,Koch,Pawel,Pitreavie AAC,M40,05:06:31
119,Baldwin,Alexander,Metro Aberdeen RC,M,05:06:49
120,Wild,Jason,Cosmics,M50,05:07:10
121,Coghill,Kevin,Unattached,M40,05:07:58
122,Norquay,Mark,Unattached,M40,05:10:09
123,Jannetta,Michael,Newburgh Dunes RC,M40,05:11:38
124,Armstrong,Iain,Unattached,M50,05:13:26
125,Jones,Sam,Unattached,M40,05:13:43
126,Hutchison,Andrew,Unattached,M,05:14:07
127,Baguley,Steve,Newburgh Dunes RC,M50,05:15:26
128,Turner,Judith,PH Racing Club,F50,05:15:55
129,Gatherer,Lynn,Perth Road Runners,F40,05:16:39
130,Watson,Nicola,Strathearn Harriers,F50,05:17:44
131,Smythe,Steve,Dulwich Runners AC,M60,05:18:18
132,McHardy,Ailsa,Unattached,F,05:19:32
133,Gallagher,Andy,Strathearn Harriers,M60,05:19:37
134,Douglas,Andrew,Deeside Runners,M50,05:19:41
135,Ross,David,Newmachar RG,M40,05:19:58
136,Downey,David,Dunblane Runners,M50,05:20:08
137,Campbell,Chris,Cambuslang Harriers,M40,05:20:28
138,Mcnair,Ian,Cambuslang Harriers,M40,05:20:28
