FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Simpson,Robbie,Deeside Runners,M,02:59:10
2,Boswood,Rowan,Carnethy,M,03:05:03
3,Stewart,Fraser,Cambuslang Harriers,M,03:11:02
4,Lennon,Eoin,Carnethy,M,03:16:30
5,Barrington,Andrew,Lochaber AC,M,03:16:47
6,Coombs,Duncan,HBT,M,03:18:58
7,Lennox,Jethro,Shettleston Harriers,MV40,03:20:36
8,Callan,Thomas,Westerlands CCC,M,03:24:35
9,Martyn,Tom,HBT,M,03:25:28
10,Barrable,Julian,Corstorphine AAC,M,03:31:50
11,Stubbs,Harrison,Westerlands CCC,M,03:31:51
12,Williamson,Clyde,Cosmic Hillbashers,M,03:32:35
13,Bee,Graham,Inverness Harriers,M,03:32:43
14,Pulham,Harry,Strathclyde Uni,M,03:33:37
15,Rodney,Angus,Dundee RR,M,03:35:23
16,Ross,Alan,Lochaber AC,MV40,03:35:59
17,Newsom,John,Inverness Harriers,M,03:38:58
18,Owens,Tom,Shettleston Harriers,M,03:41:11
19,Gormley,Fraser,Unattached,M,03:42:00
20,Ward,Dave,HBT,MV40,03:43:34
21,Orr,Hollie,Unattached,F,03:44:21
22,Christie,Daniel,Unattached,M,03:45:28
23,Whiteside,Iain,Carnethy,M,03:47:34
24,Watters,Steven,Stonehaven RC,M,03:47:48
25,Thistlethwaite,Mark,Shettleston Harriers,M,03:48:29
26,Wilson,Euan,Insch Trail RC,M,03:49:25
27,Johnston,Stuart,Run Strong,M,03:50:20
28,Rodney,Stewart,Dundee RR,M,03:50:28
29,Darlington,Anwen,Dundee RR,F,03:53:01
30,Walsh,Chris,HBT,MV40,03:53:30
31,Mueller,Martin,Metro Aberdeen,M,03:54:11
32,Butler,Christopher,Westerlands CCC,M,03:54:57
33,Dickson,Kirsty,Carnethy,F,03:56:04
34,Newton,Matt,Kinross RR,MV40,03:57:08
35,Sivakumaran,Arjuna,Unattached,M,03:57:21
36,Fraser,Gary,Ochil Hill Runners,MV50,03:57:41
37,Marks,Jonathon,Carnethy,M,03:57:51
38,Wallis,Sally,Deeside Runners,FV40,03:58:12
39,Bentley,Alfie,Lochaber AC,M,03:58:13
40,Kerridge,Donald,Deeside Runners,MV50,03:59:03
41,McGillivray,Andrew,Unattached,MV40,04:00:26
42,Wallis,Dirk,Deeside Runners,MV40,04:00:40
43,Poulter,Alwyn,Westerlands CCC,M,04:00:42
44,Ferrington,Tom,Corstorphine AAC,MV40,04:01:30
45,Macdonald,Peter,Carnethy,MV40,04:01:39
46,Sangster,Chloe,Metro Aberdeen,F,04:04:12
47,Smith,Alan,Deeside Runners,MV60,04:06:11
48,Deason,Michael,Shettleston Harriers,M,04:07:08
49,Young,Del,Westerlands CCC,M,04:07:35
50,Bain,Katie,Unattached,F,04:09:15
51,Campbell,Kirsty,Deeside Runners,F,04:09:18
52,O'Brien,Christopher,Corstorphine AAC,MV40,04:10:23
53,Brown,Antony,RBR,MV50,04:13:07
54,Bladon,Andrew,Carnethy,M,04:13:43
55,Torrance,Peter,Unattached,M,04:13:59
56,Sutherland,Ally,Cosmic Hillbashers,MV40,04:14:40
57,Peters,Ella,Westerlands CCC,F,04:15:47
58,Clayburn,Lloyd,Shettleston Harriers,M,04:16:06
59,McClelland,Morag,HBT,F,04:16:10
60,Stewart,Munro,Dundee Hawkhill,M,04:16:21
61,MacInnes,Alasdair,Westerlands CCC,M,04:17:30
62,Royle,Finty,Chorley Ath & Tri Club,F,04:17:37
63,Gray,Allistair,Unattached,M,04:17:39
64,Terwey,Stephen,Stonehaven RC,MV40,04:20:05
65,Stewart,Gregor,Westerlands CCC,M,04:20:17
66,Maclennan,Iain,Highland HR,MV40,04:21:08
67,Tait,Gavin,Unattached,MV40,04:21:28
68,Anderson,John,Moray RR,MV40,04:21:40
69,Gillies,Fraser,Unattached,M,04:22:05
70,Strachan,Andrew,Westerlands CCC,M,04:23:13
71,Gibbs,John,Penicuik Harriers,MV40,04:25:12
72,Christian,Donald,Unattached,MV40,04:25:42
73,Al-Kadhimi,Sara,Unattached,F,04:27:14
74,MacKenzie,Ruaraidh,Lochaber AC,M,04:27:43
75,Williamson,Jason,Cosmic Hillbashers,MV50,04:27:51
76,Strachan,Scott,Kinross RR,MV40,04:29:13
77,Boyd,Steve,Deeside Runners,MV50,04:30:33
78,Wilson,John,Unattached,M,04:30:39
79,Jobling,Robert,Cosmic Hillbashers,M,04:31:05
80,Wayte,Tony,Strathearn Harriers,MV60,04:31:20
81,Sheridan,Sarah,Unattached,FV50,04:31:56
82,McFadzean,Peter,Deeside Runners,MV40,04:33:42
83,Ormerod,Sarah,Carnethy,F,04:33:56
84,Kinghorn,Bryan,Metro Aberdeen,M,04:34:11
85,Gray,Sean,Unattached,M,04:34:28
86,Caldwell,Christine,Ochil Hill Runners,FV40,04:34:46
87,Morrison,Steven,Moray RR,MV40,04:35:40
88,Mclennan,Ryan,Moray RR,M,04:35:41
89,Devereux-Cole,Michael,Unattached,M,04:35:45
90,Cuthbertson,Mark,Ochil Hill Runners,MV50,04:36:15
